2020-09-01 at 00:01:23 | SUCCESS | 消息内容:{'end_time': '1598861073', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598861038', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:55条
2020-09-01 at 01:45:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_ssgs', 'end_time': '1598887283', 'start_time': '1598887283', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:1条
2020-09-01 at 01:46:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598887369', 'start_time': '1598887369', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 01:46:14 | SUCCESS | 消息内容:{'end_time': '1598887395', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598887395', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 01:46:24 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598887445', 'start_time': '1598887445', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 01:46:35 | SUCCESS | 消息内容:{'end_time': '1598887499', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598887497', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 01:46:39 | SUCCESS | 消息内容:{'end_time': '1598887585', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598887585', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:1条
2020-09-01 at 01:46:44 | SUCCESS | 消息内容:{'end_time': '1598887644', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598887644', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-09-01 at 01:47:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1598887720', 'start_time': '1598887715', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-09-01 at 01:47:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598887937', 'start_time': '1598887937', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 01:47:27 | SUCCESS | 消息内容:{'end_time': '1598888010', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1598888005', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:9条
2020-09-01 at 01:47:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598888100', 'start_time': '1598888085', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:11条
2020-09-01 at 01:48:18 | SUCCESS | 消息内容:{'end_time': '1598888354', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598888349', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:8条
2020-09-01 at 01:48:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'end_time': '1598888615', 'start_time': '1598888615', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:3条
2020-09-01 at 01:48:27 | SUCCESS | 消息内容:{'end_time': '1598888683', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598888683', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 01:49:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_zuixin', 'end_time': '1598888675', 'start_time': '1598888675', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:1条
2020-09-01 at 01:49:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1598888919', 'start_time': '1598888914', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-09-01 at 01:49:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598889022', 'start_time': '1598889014', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:15条
2020-09-01 at 01:50:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_chinatimes_all', 'end_time': '1598889222', 'start_time': '1598889162', 'collection_name': 'sy_news_finance_chinatimes_raw'}  消息处理总量:4条
2020-09-01 at 01:50:08 | SUCCESS | 消息内容:{'end_time': '1598889364', 'spider_name': 'caijing_xueqiu_hs', 'start_time': '1598889364', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:1条
2020-09-01 at 01:50:33 | SUCCESS | 消息内容:{'end_time': '1598889466', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598889457', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:11条
2020-09-01 at 01:50:40 | SUCCESS | 消息内容:{'end_time': '1598889493', 'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1598889493', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 01:50:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_zuixin', 'end_time': '1598889591', 'start_time': '1598889589', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:2条
2020-09-01 at 01:50:59 | SUCCESS | 消息内容:{'end_time': '1598889921', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598889921', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 01:51:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1598889894', 'start_time': '1598889894', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-09-01 at 01:51:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1598889915', 'start_time': '1598889915', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-09-01 at 04:02:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598891421', 'start_time': '1598891417', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 04:02:59 | SUCCESS | 消息内容:{'end_time': '1598891782', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598891780', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-09-01 at 04:03:14 | SUCCESS | 消息内容:{'end_time': '1598892114', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598892113', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-09-01 at 04:03:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598892347', 'start_time': '1598892346', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 04:03:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598892491', 'start_time': '1598892483', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-09-01 at 04:04:23 | SUCCESS | 消息内容:{'end_time': '1598892606', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598892603', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:7条
2020-09-01 at 04:04:30 | SUCCESS | 消息内容:{'end_time': '1598892783', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598892783', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 04:04:51 | SUCCESS | 消息内容:{'end_time': '1598892889', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598892887', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 04:05:03 | SUCCESS | 消息内容:{'end_time': '1598893250', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598893248', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 04:05:05 | SUCCESS | 消息内容:{'end_time': '1598893574', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1598893574', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-09-01 at 04:05:18 | SUCCESS | 消息内容:{'end_time': '1598893623', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1598893590', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-09-01 at 04:05:39 | SUCCESS | 消息内容:{'end_time': '1598893741', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598893737', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-09-01 at 04:05:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598894307', 'start_time': '1598894307', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 04:05:56 | SUCCESS | 消息内容:{'end_time': '1598894526', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1598894526', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:1条
2020-09-01 at 04:06:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598894685', 'start_time': '1598894685', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 04:06:08 | SUCCESS | 消息内容:{'end_time': '1598894928', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598894928', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-09-01 at 04:06:18 | SUCCESS | 消息内容:{'end_time': '1598895077', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1598895077', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:1条
2020-09-01 at 04:06:35 | SUCCESS | 消息内容:{'end_time': '1598895235', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598895233', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 04:06:45 | SUCCESS | 消息内容:{'end_time': '1598895416', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598895416', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 04:06:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598895410', 'start_time': '1598895410', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:1条
2020-09-01 at 04:06:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_guandian_news_all', 'end_time': '1598895625', 'start_time': '1598895625', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:1条
2020-09-01 at 04:07:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598895702', 'start_time': '1598895700', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-09-01 at 04:07:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'end_time': '1598896158', 'start_time': '1598896157', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-09-01 at 04:07:27 | SUCCESS | 消息内容:{'end_time': '1598896176', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1598896176', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:1条
2020-09-01 at 04:07:36 | SUCCESS | 消息内容:{'end_time': '1598896356', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1598896317', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-09-01 at 04:07:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598896679', 'start_time': '1598896677', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 04:07:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598896760', 'start_time': '1598896756', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 04:08:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1598897140', 'start_time': '1598897134', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:4条
2020-09-01 at 04:08:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_zhaiquan', 'end_time': '1598897292', 'start_time': '1598897292', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-09-01 at 04:08:44 | SUCCESS | 消息内容:{'end_time': '1598897307', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598897297', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:13条
2020-09-01 at 04:08:47 | SUCCESS | 消息内容:{'end_time': '1598898114', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598898114', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-09-01 at 04:08:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'end_time': '1598898172', 'start_time': '1598898172', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 04:08:59 | SUCCESS | 消息内容:{'end_time': '1598898174', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1598898168', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:2条
2020-09-01 at 04:09:16 | SUCCESS | 消息内容:{'end_time': '1598898280', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598898278', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-09-01 at 04:09:26 | SUCCESS | 消息内容:{'end_time': '1598898640', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598898639', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 04:09:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_guandian_news_all', 'end_time': '1598898932', 'start_time': '1598898926', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:6条
2020-09-01 at 04:09:48 | SUCCESS | 消息内容:{'end_time': '1598899306', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1598899306', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-09-01 at 04:09:56 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598899994', 'start_time': '1598899962', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-09-01 at 04:09:58 | SUCCESS | 消息内容:{'end_time': '1598901056', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598901056', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-09-01 at 04:10:05 | SUCCESS | 消息内容:{'end_time': '1598901165', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598901165', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 04:10:10 | SUCCESS | 消息内容:{'end_time': '1598901603', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598901603', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 04:10:22 | SUCCESS | 消息内容:{'end_time': '1598901657', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598901655', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 04:10:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1598901920', 'start_time': '1598901920', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-09-01 at 04:10:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'end_time': '1598902037', 'start_time': '1598902037', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:2条
2020-09-01 at 04:10:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'end_time': '1598902115', 'start_time': '1598902115', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 04:10:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598902387', 'start_time': '1598902383', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 04:10:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_zhaiquan', 'end_time': '1598902682', 'start_time': '1598902682', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-09-01 at 04:10:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598902716', 'start_time': '1598902689', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-09-01 at 04:11:02 | SUCCESS | 消息内容:{'end_time': '1598903023', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598903017', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:2条
2020-09-01 at 04:11:04 | SUCCESS | 消息内容:{'end_time': '1598903613', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598903613', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-09-01 at 04:11:10 | SUCCESS | 消息内容:{'end_time': '1598903669', 'spider_name': 'caijing_eastmoney_mingjia_all', 'start_time': '1598903669', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 04:11:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598904532', 'start_time': '1598904522', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-09-01 at 04:16:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1598904974', 'start_time': '1598904974', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-09-01 at 04:24:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598905447', 'start_time': '1598905419', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-09-01 at 04:33:12 | SUCCESS | 消息内容:{'end_time': '1598906013', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598906013', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 04:34:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1598906063', 'start_time': '1598906063', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-09-01 at 04:39:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598906362', 'start_time': '1598906343', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-09-01 at 04:50:49 | SUCCESS | 消息内容:{'end_time': '1598907043', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598907043', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
