2020-08-28 at 00:01:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598544124', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1598544122'}  消息处理总量:3条
2020-08-28 at 11:05:53 | SUCCESS | 消息内容:{'start_time': '1598583975', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598583975', 'spider_name': 'caijing_china_kj'}  消息处理总量:1条
2020-08-28 at 11:06:59 | SUCCESS | 消息内容:{'start_time': '1598584062', 'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1598584062', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-08-28 at 11:07:28 | SUCCESS | 消息内容:{'start_time': '1598584083', 'collection_name': 'sy_news_hangye_mining120_raw', 'end_time': '1598584085', 'spider_name': 'hangye_mining120_guonei'}  消息处理总量:4条
2020-08-28 at 11:07:43 | SUCCESS | 消息内容:{'start_time': '1598584094', 'collection_name': 'sy_news_hangye_bjx_raw', 'end_time': '1598584100', 'spider_name': 'hangye_bjx_yaowen'}  消息处理总量:10条
2020-08-28 at 11:07:59 | SUCCESS | 消息内容:{'start_time': '1598584105', 'end_time': '1598584105', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-28 at 11:08:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sipf_raw', 'end_time': '1598584150', 'spider_name': 'caijing_sipf_gnjj', 'start_time': '1598584104'}  消息处理总量:10条
2020-08-28 at 11:09:03 | SUCCESS | 消息内容:{'end_time': '1598584154', 'collection_name': 'sy_news_finance_ccmn_raw', 'spider_name': 'caijing_ccmn_yaowen', 'start_time': '1598584154'}  消息处理总量:1条
2020-08-28 at 11:09:46 | SUCCESS | 消息内容:{'start_time': '1598584188', 'end_time': '1598584192', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:9条
2020-08-28 at 11:10:20 | SUCCESS | 消息内容:{'start_time': '1598584240', 'end_time': '1598584241', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gongsi'}  消息处理总量:3条
2020-08-28 at 11:10:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1598584214', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1598584184'}  消息处理总量:7条
2020-08-28 at 11:11:23 | SUCCESS | 消息内容:{'start_time': '1598584322', 'end_time': '1598584323', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:3条
2020-08-28 at 11:11:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598584335', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598584335'}  消息处理总量:1条
2020-08-28 at 11:11:56 | SUCCESS | 消息内容:{'start_time': '1598584304', 'end_time': '1598584304', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-08-28 at 11:12:58 | SUCCESS | 消息内容:{'start_time': '1598584393', 'end_time': '1598584395', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:3条
2020-08-28 at 11:13:31 | SUCCESS | 消息内容:{'start_time': '1598584388', 'collection_name': 'sy_news_finance_zhicheng_raw', 'end_time': '1598584393', 'spider_name': 'caijing_zhicheng_caijing'}  消息处理总量:5条
2020-08-28 at 11:14:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598584483', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598584483'}  消息处理总量:1条
2020-08-28 at 11:15:45 | SUCCESS | 消息内容:{'end_time': '1598584555', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598584555'}  消息处理总量:1条
2020-08-28 at 11:16:32 | SUCCESS | 消息内容:{'start_time': '1598584595', 'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1598584602', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:3条
2020-08-28 at 11:17:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1598584673', 'spider_name': 'hangye_smm_news', 'start_time': '1598584673'}  消息处理总量:1条
2020-08-28 at 11:17:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598584679', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598584678'}  消息处理总量:3条
2020-08-28 at 11:18:44 | SUCCESS | 消息内容:{'start_time': '1598584726', 'end_time': '1598584730', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-08-28 at 11:19:10 | SUCCESS | 消息内容:{'start_time': '1598584792', 'end_time': '1598584792', 'collection_name': 'sy_news_hangye_cena_raw', 'spider_name': 'hangye_cena_news'}  消息处理总量:1条
2020-08-28 at 11:19:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1598584786', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598584737'}  消息处理总量:3条
2020-08-28 at 11:21:00 | SUCCESS | 消息内容:{'start_time': '1598584882', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598584882', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-08-28 at 11:21:17 | SUCCESS | 消息内容:{'start_time': '1598584883', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1598584889', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:2条
2020-08-28 at 11:21:51 | SUCCESS | 消息内容:{'start_time': '1598584915', 'collection_name': 'sy_news_finance_pedaily_raw', 'end_time': '1598584915', 'spider_name': 'caijing_pedaily_gundong'}  消息处理总量:1条
2020-08-28 at 11:23:24 | SUCCESS | 消息内容:{'start_time': '1598585006', 'end_time': '1598585008', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:2条
2020-08-28 at 11:24:07 | SUCCESS | 消息内容:{'start_time': '1598585062', 'end_time': '1598585062', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-08-28 at 11:24:41 | SUCCESS | 消息内容:{'start_time': '1598585116', 'end_time': '1598585116', 'collection_name': 'sy_news_hangye_hqew_raw', 'spider_name': 'hangye_hqew_news'}  消息处理总量:1条
2020-08-28 at 11:25:55 | SUCCESS | 消息内容:{'start_time': '1598585097', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1598585143', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:5条
2020-08-28 at 11:26:41 | SUCCESS | 消息内容:{'start_time': '1598585217', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598585220', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:7条
2020-08-28 at 11:27:30 | SUCCESS | 消息内容:{'start_time': '1598585263', 'end_time': '1598585264', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:3条
2020-08-28 at 11:27:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598585262', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598585253'}  消息处理总量:4条
2020-08-28 at 11:28:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1598585317', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598585317'}  消息处理总量:1条
2020-08-28 at 11:29:32 | SUCCESS | 消息内容:{'start_time': '1598585396', 'end_time': '1598585396', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_cj'}  消息处理总量:2条
2020-08-28 at 11:30:50 | SUCCESS | 消息内容:{'start_time': '1598585445', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1598585453', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:14条
2020-08-28 at 11:31:38 | SUCCESS | 消息内容:{'start_time': '1598585493', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1598585497', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:4条
2020-08-28 at 11:32:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1598585524', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1598585524'}  消息处理总量:1条
2020-08-28 at 11:33:25 | SUCCESS | 消息内容:{'start_time': '1598585626', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598585631', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:0条
2020-08-28 at 11:34:14 | SUCCESS | 消息内容:{'start_time': '1598585658', 'end_time': '1598585666', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:7条
2020-08-28 at 11:34:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'end_time': '1598585693', 'spider_name': 'caijing_jiemian_dichan', 'start_time': '1598585693'}  消息处理总量:1条
2020-08-28 at 11:35:10 | SUCCESS | 消息内容:{'end_time': '1598585734', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1598585734'}  消息处理总量:1条
2020-08-28 at 11:35:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1598585767', 'spider_name': 'caijing_591hx_stock_all', 'start_time': '1598585626'}  消息处理总量:3条
2020-08-28 at 11:36:20 | SUCCESS | 消息内容:{'start_time': '1598585736', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598585736', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:1条
2020-08-28 at 11:36:24 | SUCCESS | 消息内容:{'start_time': '1598585754', 'end_time': '1598585754', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen'}  消息处理总量:1条
2020-08-28 at 11:36:41 | SUCCESS | 消息内容:{'start_time': '1598585824', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598585824', 'spider_name': 'caijing_cnstock_ssgs_all'}  消息处理总量:1条
2020-08-28 at 11:37:33 | SUCCESS | 消息内容:{'start_time': '1598585873', 'end_time': '1598585874', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:3条
2020-08-28 at 11:37:53 | SUCCESS | 消息内容:{'start_time': '1598585829', 'end_time': '1598585830', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:2条
2020-08-28 at 11:39:18 | SUCCESS | 消息内容:{'start_time': '1598585999', 'collection_name': 'sy_news_hangye_semi_raw', 'end_time': '1598585999', 'spider_name': 'hangye_semi_org_news'}  消息处理总量:1条
2020-08-28 at 11:40:09 | SUCCESS | 消息内容:{'end_time': '1598586020', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_news_all', 'start_time': '1598586018'}  消息处理总量:4条
2020-08-28 at 11:40:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598586043', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598586042'}  消息处理总量:3条
2020-08-28 at 11:40:50 | SUCCESS | 消息内容:{'start_time': '1598586065', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598586073', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-28 at 11:41:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598586083', 'spider_name': 'caijing_qq_chanye', 'start_time': '1598586083'}  消息处理总量:1条
2020-08-28 at 11:42:13 | SUCCESS | 消息内容:{'start_time': '1598586098', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598586117', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:8条
2020-08-28 at 11:42:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_southmoney_raw', 'end_time': '1598586176', 'spider_name': 'caijing_southmoney_caijingyaowen', 'start_time': '1598586176'}  消息处理总量:1条
2020-08-28 at 11:43:52 | SUCCESS | 消息内容:{'start_time': '1598586240', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598586240', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-28 at 11:45:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598586325', 'spider_name': 'caijing_eastmoney_chydd', 'start_time': '1598586325'}  消息处理总量:1条
2020-08-28 at 11:45:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1598586354', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1598586354'}  消息处理总量:1条
2020-08-28 at 11:46:54 | SUCCESS | 消息内容:{'start_time': '1598586428', 'end_time': '1598586428', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_sysd'}  消息处理总量:1条
2020-08-28 at 11:47:16 | SUCCESS | 消息内容:{'start_time': '1598586455', 'end_time': '1598586455', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_kcb'}  消息处理总量:1条
2020-08-28 at 11:47:55 | SUCCESS | 消息内容:{'end_time': '1598586493', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_baoxian', 'start_time': '1598586493'}  消息处理总量:1条
2020-08-28 at 11:48:51 | SUCCESS | 消息内容:{'start_time': '1598586556', 'end_time': '1598586556', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-28 at 11:49:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1598586557', 'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1598586557'}  消息处理总量:1条
2020-08-28 at 11:51:12 | SUCCESS | 消息内容:{'start_time': '1598586678', 'end_time': '1598586682', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gongsi'}  消息处理总量:8条
2020-08-28 at 11:51:57 | SUCCESS | 消息内容:{'start_time': '1598586726', 'end_time': '1598586726', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-28 at 11:52:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_southmoney_raw', 'end_time': '1598586785', 'spider_name': 'caijing_southmoney_caijingyaowen', 'start_time': '1598586785'}  消息处理总量:1条
2020-08-28 at 11:54:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1598586906', 'spider_name': 'caijing_yicai_dz', 'start_time': '1598586905'}  消息处理总量:2条
2020-08-28 at 11:55:52 | SUCCESS | 消息内容:{'start_time': '1598586969', 'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1598586969', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:2条
2020-08-28 at 11:56:57 | SUCCESS | 消息内容:{'start_time': '1598587023', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598587026', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:7条
2020-08-28 at 11:57:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1598587113', 'spider_name': 'hangye_smm_news', 'start_time': '1598587113'}  消息处理总量:1条
2020-08-28 at 11:58:34 | SUCCESS | 消息内容:{'start_time': '1598587082', 'end_time': '1598587119', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:5条
2020-08-28 at 12:00:38 | SUCCESS | 消息内容:{'end_time': '1598587216', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598587214'}  消息处理总量:3条
2020-08-28 at 12:01:08 | SUCCESS | 消息内容:{'start_time': '1598587181', 'collection_name': 'sy_news_finance_winshang_raw', 'end_time': '1598587189', 'spider_name': 'caijing_winshang_yaowen_all'}  消息处理总量:4条
2020-08-28 at 12:02:29 | SUCCESS | 消息内容:{'end_time': '1598587334', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1598587333'}  消息处理总量:2条
2020-08-28 at 12:03:21 | SUCCESS | 消息内容:{'start_time': '1598587410', 'collection_name': 'sy_news_hangye_hqew_raw', 'end_time': '1598587410', 'spider_name': 'hangye_hqew_news'}  消息处理总量:1条
2020-08-28 at 12:04:59 | SUCCESS | 消息内容:{'start_time': '1598587455', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'end_time': '1598587461', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:2条
2020-08-28 at 12:05:29 | SUCCESS | 消息内容:{'start_time': '1598587548', 'end_time': '1598587548', 'collection_name': 'sy_news_finance_askci_raw', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:1条
2020-08-28 at 12:07:17 | SUCCESS | 消息内容:{'start_time': '1598587617', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598587619', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:4条
2020-08-28 at 12:07:33 | SUCCESS | 消息内容:{'start_time': '1598587666', 'end_time': '1598587666', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_kcb'}  消息处理总量:1条
2020-08-28 at 12:07:44 | SUCCESS | 消息内容:{'start_time': '1598587683', 'collection_name': 'sy_news_finance_gucheng_raw', 'end_time': '1598587683', 'spider_name': 'caijing_gucheng_gundong'}  消息处理总量:1条
2020-08-28 at 12:08:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598587696', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1598587695'}  消息处理总量:2条
2020-08-28 at 12:08:53 | SUCCESS | 消息内容:{'start_time': '1598587635', 'end_time': '1598587635', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:1条
2020-08-28 at 12:09:23 | SUCCESS | 消息内容:{'end_time': '1598587764', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598587764'}  消息处理总量:1条
2020-08-28 at 12:09:42 | SUCCESS | 消息内容:{'start_time': '1598587783', 'end_time': '1598587783', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:1条
