2020-09-01 at 00:00:04 | SUCCESS | 消息内容:{'end_time': '1598861087', 'spider_name': 'caijing_cs_cjyw', 'start_time': '1598861083', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:6条
2020-09-01 at 07:30:53 | SUCCESS | 消息内容:{'end_time': '1598916618', 'spider_name': 'caijing_sina_zsscdt', 'start_time': '1598916615', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:6条
2020-09-01 at 07:32:21 | SUCCESS | 消息内容:{'end_time': '1598916690', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598916684', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-09-01 at 07:33:06 | SUCCESS | 消息内容:{'end_time': '1598916804', 'spider_name': 'caijing_xueqiu_hs', 'start_time': '1598916802', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:3条
2020-09-01 at 07:34:07 | SUCCESS | 消息内容:{'end_time': '1598916866', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598916866', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 07:35:47 | SUCCESS | 消息内容:{'end_time': '1598916947', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598916945', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:4条
2020-09-01 at 07:36:29 | SUCCESS | 消息内容:{'end_time': '1598916939', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598916939', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-09-01 at 07:38:21 | SUCCESS | 消息内容:{'end_time': '1598917104', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598917103', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:4条
2020-09-01 at 07:40:34 | SUCCESS | 消息内容:{'end_time': '1598917233', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598917233', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-09-01 at 07:41:13 | SUCCESS | 消息内容:{'end_time': '1598917231', 'spider_name': 'caijing_sina_zsscdt', 'start_time': '1598917226', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-09-01 at 07:41:25 | SUCCESS | 消息内容:{'end_time': '1598917305', 'spider_name': 'caijing_cnfol_gncj', 'start_time': '1598917304', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:2条
2020-09-01 at 07:41:28 | SUCCESS | 消息内容:{'end_time': '1598917307', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598917305', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 07:43:22 | SUCCESS | 消息内容:{'end_time': '1598917396', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598917387', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:16条
2020-09-01 at 07:43:53 | SUCCESS | 消息内容:{'end_time': '1598917452', 'spider_name': 'caijing_china_xiaofei', 'start_time': '1598917452', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-09-01 at 07:44:41 | SUCCESS | 消息内容:{'end_time': '1598917481', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598917480', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:3条
2020-09-01 at 07:46:23 | SUCCESS | 消息内容:{'end_time': '1598917604', 'spider_name': 'caijing_china_hg', 'start_time': '1598917604', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-09-01 at 07:47:45 | SUCCESS | 消息内容:{'end_time': '1598917623', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598917613', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-09-01 at 07:49:16 | SUCCESS | 消息内容:{'end_time': '1598917774', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598917772', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-09-01 at 07:49:54 | SUCCESS | 消息内容:{'end_time': '1598917797', 'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1598917797', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:1条
2020-09-01 at 07:51:12 | SUCCESS | 消息内容:{'end_time': '1598917881', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598917878', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-09-01 at 07:51:53 | SUCCESS | 消息内容:{'end_time': '1598917927', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598917922', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:8条
2020-09-01 at 07:53:19 | SUCCESS | 消息内容:{'end_time': '1598917924', 'spider_name': 'caijing_sina_blog', 'start_time': '1598917924', 'collection_name': 'sy_news_finance_sina_blog_raw'}  消息处理总量:1条
2020-09-01 at 07:54:28 | SUCCESS | 消息内容:{'end_time': '1598918084', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598918084', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-09-01 at 07:56:10 | SUCCESS | 消息内容:{'end_time': '1598918179', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598918177', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 07:56:42 | SUCCESS | 消息内容:{'end_time': '1598918208', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598918206', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-09-01 at 07:57:06 | SUCCESS | 消息内容:{'end_time': '1598918213', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598918209', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:3条
2020-09-01 at 07:57:39 | SUCCESS | 消息内容:{'end_time': '1598918286', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598918284', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 07:59:55 | SUCCESS | 消息内容:{'end_time': '1598918417', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598918415', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-09-01 at 08:01:57 | SUCCESS | 消息内容:{'end_time': '1598918500', 'spider_name': 'caijing_china_zq', 'start_time': '1598918492', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:13条
2020-09-01 at 08:03:46 | SUCCESS | 消息内容:{'end_time': '1598918644', 'spider_name': 'caijing_cnstock_ssgs', 'start_time': '1598918642', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:5条
2020-09-01 at 08:04:48 | SUCCESS | 消息内容:{'end_time': '1598918684', 'spider_name': 'caijing_lieyunwang_zixun', 'start_time': '1598918684', 'collection_name': 'sy_news_finance_lieyunwang_raw'}  消息处理总量:2条
2020-09-01 at 08:05:26 | SUCCESS | 消息内容:{'end_time': '1598918729', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598918705', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-09-01 at 08:06:51 | SUCCESS | 消息内容:{'end_time': '1598918811', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598918805', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:3条
2020-09-01 at 08:08:58 | SUCCESS | 消息内容:{'end_time': '1598918945', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598918945', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-09-01 at 08:10:42 | SUCCESS | 消息内容:{'end_time': '1598919064', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598919064', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 08:12:01 | SUCCESS | 消息内容:{'end_time': '1598919128', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1598919079', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:4条
2020-09-01 at 08:12:52 | SUCCESS | 消息内容:{'end_time': '1598919187', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598919185', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
2020-09-01 at 08:13:24 | SUCCESS | 消息内容:{'end_time': '1598919193', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1598919193', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-09-01 at 08:13:58 | SUCCESS | 消息内容:{'end_time': '1598919264', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598919264', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 08:16:25 | SUCCESS | 消息内容:{'end_time': '1598919396', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598919393', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:6条
2020-09-01 at 08:16:54 | SUCCESS | 消息内容:{'end_time': '1598919429', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1598919425', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:4条
2020-09-01 at 08:17:29 | SUCCESS | 消息内容:{'end_time': '1598919435', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598919435', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:1条
2020-09-01 at 08:18:04 | SUCCESS | 消息内容:{'end_time': '1598919500', 'spider_name': 'caijing_qianlong_jingji', 'start_time': '1598919492', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:8条
2020-09-01 at 08:19:08 | SUCCESS | 消息内容:{'end_time': '1598919562', 'spider_name': 'caijing_eastmoney_qqdd', 'start_time': '1598919562', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 08:19:25 | SUCCESS | 消息内容:{'end_time': '1598919586', 'spider_name': 'caijing_ce_hy', 'start_time': '1598919586', 'collection_name': 'sy_news_finance_ce_raw'}  消息处理总量:1条
2020-09-01 at 08:20:27 | SUCCESS | 消息内容:{'end_time': '1598919618', 'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1598919615', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:2条
2020-09-01 at 08:21:08 | SUCCESS | 消息内容:{'end_time': '1598919675', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598919675', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-09-01 at 08:21:50 | SUCCESS | 消息内容:{'end_time': '1598919734', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598919734', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 08:22:07 | SUCCESS | 消息内容:{'end_time': '1598919743', 'spider_name': 'caijing_xueqiu_hs', 'start_time': '1598919743', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:2条
2020-09-01 at 08:23:43 | SUCCESS | 消息内容:{'end_time': '1598919830', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598919817', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:8条
2020-09-01 at 08:24:38 | SUCCESS | 消息内容:{'end_time': '1598919888', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598919884', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:7条
2020-09-01 at 08:25:53 | SUCCESS | 消息内容:{'end_time': '1598919937', 'spider_name': 'caijing_smm_yaowen', 'start_time': '1598919932', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:3条
2020-09-01 at 08:27:10 | SUCCESS | 消息内容:{'end_time': '1598920023', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1598919979', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:7条
2020-09-01 at 08:27:20 | SUCCESS | 消息内容:{'end_time': '1598920063', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1598920063', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-09-01 at 08:29:18 | SUCCESS | 消息内容:{'end_time': '1598920156', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1598920152', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:6条
2020-09-01 at 08:30:03 | SUCCESS | 消息内容:{'end_time': '1598920224', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598920224', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 08:31:22 | SUCCESS | 消息内容:{'end_time': '1598920303', 'spider_name': 'caijing_china_zq', 'start_time': '1598920302', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-09-01 at 08:31:52 | SUCCESS | 消息内容:{'end_time': '1598920315', 'spider_name': 'caijing_qq_zhaiquan', 'start_time': '1598920315', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-09-01 at 08:32:19 | SUCCESS | 消息内容:{'end_time': '1598920354', 'spider_name': 'caijing_cs_gongsi', 'start_time': '1598920350', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:7条
2020-09-01 at 08:32:21 | SUCCESS | 消息内容:{'end_time': '1598920365', 'spider_name': 'caijing_stockstar_kcb', 'start_time': '1598920365', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-09-01 at 08:32:37 | SUCCESS | 消息内容:{'end_time': '1598920378', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598920378', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-09-01 at 08:33:11 | SUCCESS | 消息内容:{'end_time': '1598920407', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1598920405', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-09-01 at 08:34:10 | SUCCESS | 消息内容:{'end_time': '1598920424', 'spider_name': 'caijing_smm_yaowen', 'start_time': '1598920424', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:1条
2020-09-01 at 08:35:27 | SUCCESS | 消息内容:{'end_time': '1598920529', 'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1598920523', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:2条
2020-09-01 at 08:35:33 | SUCCESS | 消息内容:{'end_time': '1598920555', 'spider_name': 'caijing_qq_Agu', 'start_time': '1598920555', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-09-01 at 08:37:35 | SUCCESS | 消息内容:{'end_time': '1598920662', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598920655', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:3条
2020-09-01 at 08:38:17 | SUCCESS | 消息内容:{'end_time': '1598920716', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598920715', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 08:39:28 | SUCCESS | 消息内容:{'end_time': '1598920768', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598920763', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:5条
2020-09-01 at 08:40:30 | SUCCESS | 消息内容:{'end_time': '1598920846', 'spider_name': 'caijing_cheaa_hangye', 'start_time': '1598920844', 'collection_name': 'sy_news_finance_cheaa_raw'}  消息处理总量:6条
2020-09-01 at 08:41:00 | SUCCESS | 消息内容:{'end_time': '1598920901', 'spider_name': 'hangye_mining120_guoji', 'start_time': '1598920901', 'collection_name': 'sy_news_hangye_mining120_raw'}  消息处理总量:5条
2020-09-01 at 08:42:01 | SUCCESS | 消息内容:{'end_time': '1598920943', 'spider_name': 'caijing_china_xiaofei', 'start_time': '1598920943', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-09-01 at 08:42:23 | SUCCESS | 消息内容:{'end_time': '1598920961', 'spider_name': 'caijing_cs_gongsi', 'start_time': '1598920959', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:4条
2020-09-01 at 08:43:37 | SUCCESS | 消息内容:{'end_time': '1598921026', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598921024', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:4条
2020-09-01 at 08:44:09 | SUCCESS | 消息内容:{'end_time': '1598921085', 'spider_name': 'hangye_cenews_yaowen', 'start_time': '1598921083', 'collection_name': 'sy_news_hangye_cenews_raw'}  消息处理总量:5条
2020-09-01 at 08:44:41 | SUCCESS | 消息内容:{'end_time': '1598921102', 'spider_name': 'caijing_caijing_hongguan', 'start_time': '1598921102', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:2条
2020-09-01 at 08:45:42 | SUCCESS | 消息内容:{'end_time': '1598921150', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598921145', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:4条
2020-09-01 at 08:46:39 | SUCCESS | 消息内容:{'end_time': '1598921225', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598921225', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 08:48:03 | SUCCESS | 消息内容:{'end_time': '1598921285', 'spider_name': 'caijing_bjx_yaowen', 'start_time': '1598921276', 'collection_name': 'sy_news_finance_bjx_raw'}  消息处理总量:10条
2020-09-01 at 08:48:35 | SUCCESS | 消息内容:{'end_time': '1598921304', 'spider_name': 'caijing_csi_yeneizixun_all', 'start_time': '1598921304', 'collection_name': 'sy_news_finance_csi_raw'}  消息处理总量:1条
2020-09-01 at 08:49:28 | SUCCESS | 消息内容:{'end_time': '1598921387', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1598921385', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-09-01 at 08:50:14 | SUCCESS | 消息内容:{'end_time': '1598921403', 'spider_name': 'caijing_smm_yaowen', 'start_time': '1598921403', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:1条
2020-09-01 at 08:50:34 | SUCCESS | 消息内容:{'end_time': '1598921456', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598921456', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-09-01 at 08:50:38 | SUCCESS | 消息内容:{'end_time': '1598921465', 'spider_name': 'caijing_thepaper_cjsxy', 'start_time': '1598921465', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:1条
2020-09-01 at 08:51:10 | SUCCESS | 消息内容:{'end_time': '1598921477', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598921467', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-09-01 at 08:51:37 | SUCCESS | 消息内容:{'end_time': '1598921515', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598921513', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:4条
2020-09-01 at 08:52:33 | SUCCESS | 消息内容:{'end_time': '1598921516', 'spider_name': 'caijing_chinatimes_all', 'start_time': '1598921516', 'collection_name': 'sy_news_finance_chinatimes_raw'}  消息处理总量:1条
2020-09-01 at 08:53:44 | SUCCESS | 消息内容:{'end_time': '1598921634', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598921634', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 08:54:25 | SUCCESS | 消息内容:{'end_time': '1598921678', 'spider_name': 'caijing_p5w_weyt', 'start_time': '1598921677', 'collection_name': 'sy_news_finance_p5w_raw'}  消息处理总量:2条
2020-09-01 at 08:54:33 | SUCCESS | 消息内容:{'end_time': '1598921694', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598921694', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 08:55:48 | SUCCESS | 消息内容:{'end_time': '1598921793', 'spider_name': 'hangye_oil_news', 'start_time': '1598921793', 'collection_name': 'sy_news_hangye_in_en_raw'}  消息处理总量:0条
2020-09-01 at 08:56:29 | SUCCESS | 消息内容:{'end_time': '1598921803', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598921797', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-09-01 at 08:57:26 | SUCCESS | 消息内容:{'end_time': '1598921866', 'spider_name': 'caijing_people_hg', 'start_time': '1598921864', 'collection_name': 'sy_news_finance_people_raw'}  消息处理总量:3条
2020-09-01 at 08:58:11 | SUCCESS | 消息内容:{'end_time': '1598921932', 'spider_name': 'hangye_autohome_news', 'start_time': '1598921932', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:1条
2020-09-01 at 08:58:43 | SUCCESS | 消息内容:{'end_time': '1598921946', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598921945', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-09-01 at 08:59:35 | SUCCESS | 消息内容:{'end_time': '1598921986', 'spider_name': 'caijing_investorchina_scgz', 'start_time': '1598921986', 'collection_name': 'sy_news_finance_investorchina_raw'}  消息处理总量:1条
2020-09-01 at 09:00:17 | SUCCESS | 消息内容:{'end_time': '1598922027', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598922019', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 09:02:30 | SUCCESS | 消息内容:{'end_time': '1598922165', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598922165', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:1条
2020-09-01 at 09:04:20 | SUCCESS | 消息内容:{'end_time': '1598922261', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598922237', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:12条
2020-09-01 at 09:04:39 | SUCCESS | 消息内容:{'end_time': '1598922286', 'spider_name': 'caijing_southmoney_caijingyaowen', 'start_time': '1598922284', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:3条
2020-09-01 at 09:05:15 | SUCCESS | 消息内容:{'end_time': '1598922335', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598922333', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-09-01 at 09:05:51 | SUCCESS | 消息内容:{'end_time': '1598922368', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598922366', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-09-01 at 09:06:38 | SUCCESS | 消息内容:{'end_time': '1598922436', 'spider_name': 'hangye_cbcie_news', 'start_time': '1598922434', 'collection_name': 'sy_news_hangye_cbcie_raw'}  消息处理总量:4条
2020-09-01 at 09:07:42 | SUCCESS | 消息内容:{'end_time': '1598922482', 'spider_name': 'caijing_china_hg', 'start_time': '1598922482', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-09-01 at 09:08:00 | SUCCESS | 消息内容:{'end_time': '1598922496', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598922493', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:6条
2020-09-01 at 09:08:32 | SUCCESS | 消息内容:{'end_time': '1598922523', 'spider_name': 'caijing_china_kj', 'start_time': '1598922523', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-09-01 at 09:09:37 | SUCCESS | 消息内容:{'end_time': '1598922585', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598922567', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-09-01 at 09:10:24 | SUCCESS | 消息内容:{'end_time': '1598922617', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598922615', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
2020-09-01 at 09:11:10 | SUCCESS | 消息内容:{'end_time': '1598922695', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598922695', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 09:12:05 | SUCCESS | 消息内容:{'end_time': '1598922733', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598922733', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 09:12:38 | SUCCESS | 消息内容:{'end_time': '1598922730', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598922730', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-09-01 at 09:13:39 | SUCCESS | 消息内容:{'end_time': '1598922862', 'spider_name': 'hangye_bmlink_marketnews', 'start_time': '1598922862', 'collection_name': 'sy_news_hangye_bmlink_raw'}  消息处理总量:1条
2020-09-01 at 09:14:20 | SUCCESS | 消息内容:{'end_time': '1598922864', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598922863', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:3条
2020-09-01 at 09:15:15 | SUCCESS | 消息内容:{'end_time': '1598922927', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598922925', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-09-01 at 09:16:09 | SUCCESS | 消息内容:{'end_time': '1598922953', 'spider_name': 'caijing_csi_yeneizixun_all', 'start_time': '1598922953', 'collection_name': 'sy_news_finance_csi_raw'}  消息处理总量:1条
2020-09-01 at 09:16:38 | SUCCESS | 消息内容:{'end_time': '1598923007', 'spider_name': 'caijing_cnlist_cjxw', 'start_time': '1598923007', 'collection_name': 'sy_news_finance_cnlist_raw'}  消息处理总量:1条
2020-09-01 at 09:16:53 | SUCCESS | 消息内容:{'end_time': '1598923013', 'spider_name': 'caijing_szse_yaowen', 'start_time': '1598923013', 'collection_name': 'sy_news_finance_szse_raw'}  消息处理总量:1条
2020-09-01 at 09:18:07 | SUCCESS | 消息内容:{'end_time': '1598923105', 'spider_name': 'caijing_bjx_yaowen', 'start_time': '1598923104', 'collection_name': 'sy_news_finance_bjx_raw'}  消息处理总量:4条
2020-09-01 at 09:18:41 | SUCCESS | 消息内容:{'end_time': '1598923126', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598923110', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-09-01 at 09:19:03 | SUCCESS | 消息内容:{'end_time': '1598923184', 'spider_name': 'hangye_mining120_guoji', 'start_time': '1598923183', 'collection_name': 'sy_news_hangye_mining120_raw'}  消息处理总量:3条
2020-09-01 at 09:19:20 | SUCCESS | 消息内容:{'end_time': '1598923185', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598923185', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 09:19:53 | SUCCESS | 消息内容:{'end_time': '1598923216', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598923216', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
