2020-06-09 at 05:09:27 | SUCCESS | 消息内容:{'end_time': '1591650543', 'start_time': '1591650543', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-09 at 18:59:23 | SUCCESS | 消息内容:{'start_time': '1591700370', 'end_time': '1591700370', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_cyjj'}  消息处理总量:1条
2020-06-09 at 19:01:49 | SUCCESS | 消息内容:{'start_time': '1591700514', 'end_time': '1591700515', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-06-09 at 19:03:27 | SUCCESS | 消息内容:{'start_time': '1591700554', 'end_time': '1591700554', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-09 at 19:04:32 | SUCCESS | 消息内容:{'start_time': '1591700670', 'end_time': '1591700670', 'collection_name': 'sy_news_finance_cls_raw', 'spider_name': 'caijing_cls_shendu'}  消息处理总量:1条
2020-06-09 at 19:05:08 | SUCCESS | 消息内容:{'end_time': '1591700714', 'start_time': '1591700712', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
2020-06-09 at 19:07:07 | SUCCESS | 消息内容:{'end_time': '1591700836', 'start_time': '1591700835', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:3条
2020-06-09 at 19:08:01 | SUCCESS | 消息内容:{'end_time': '1591700880', 'start_time': '1591700875', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:8条
2020-06-09 at 19:09:36 | SUCCESS | 消息内容:{'start_time': '1591700964', 'end_time': '1591700965', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-06-09 at 19:10:27 | SUCCESS | 消息内容:{'start_time': '1591701032', 'end_time': '1591701032', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_hongguan'}  消息处理总量:1条
2020-06-09 at 19:11:45 | SUCCESS | 消息内容:{'end_time': '1591701109', 'start_time': '1591701109', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-06-09 at 19:12:34 | SUCCESS | 消息内容:{'end_time': '1591701114', 'start_time': '1591701114', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-06-09 at 19:13:04 | SUCCESS | 消息内容:{'end_time': '1591701187', 'start_time': '1591701184', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:6条
2020-06-09 at 19:14:07 | SUCCESS | 消息内容:{'end_time': '1591701254', 'start_time': '1591701254', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-06-09 at 19:14:31 | SUCCESS | 消息内容:{'end_time': '1591701277', 'start_time': '1591701276', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:2条
2020-06-09 at 19:14:44 | SUCCESS | 消息内容:{'start_time': '1591701274', 'end_time': '1591701274', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-06-09 at 19:16:24 | SUCCESS | 消息内容:{'end_time': '1591701387', 'start_time': '1591701384', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:5条
2020-06-09 at 19:16:54 | SUCCESS | 消息内容:{'start_time': '1591701420', 'end_time': '1591701420', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-06-09 at 19:17:59 | SUCCESS | 消息内容:{'start_time': '1591701485', 'end_time': '1591701486', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:4条
2020-06-09 at 19:19:17 | SUCCESS | 消息内容:{'start_time': '1591701537', 'end_time': '1591701537', 'collection_name': 'sy_news_finance_591hx_raw', 'spider_name': 'caijing_591hx_scjh'}  消息处理总量:1条
2020-06-09 at 19:22:38 | SUCCESS | 消息内容:{'start_time': '1591701762', 'end_time': '1591701762', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg'}  消息处理总量:1条
2020-06-09 at 19:23:31 | SUCCESS | 消息内容:{'end_time': '1591701811', 'start_time': '1591701807', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:9条
2020-06-09 at 19:24:28 | SUCCESS | 消息内容:{'start_time': '1591701895', 'end_time': '1591701895', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-06-09 at 19:27:23 | SUCCESS | 消息内容:{'start_time': '1591702025', 'end_time': '1591702025', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-06-09 at 19:28:24 | SUCCESS | 消息内容:{'start_time': '1591702105', 'end_time': '1591702106', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:3条
2020-06-09 at 19:29:22 | SUCCESS | 消息内容:{'start_time': '1591702134', 'end_time': '1591702134', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-06-09 at 19:31:28 | SUCCESS | 消息内容:{'start_time': '1591702262', 'end_time': '1591702276', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:26条
2020-06-09 at 19:32:23 | SUCCESS | 消息内容:{'start_time': '1591702348', 'end_time': '1591702350', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:3条
2020-06-09 at 19:33:38 | SUCCESS | 消息内容:{'start_time': '1591702383', 'end_time': '1591702393', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:2条
2020-06-09 at 19:34:47 | SUCCESS | 消息内容:{'start_time': '1591702496', 'end_time': '1591702496', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-06-09 at 19:35:38 | SUCCESS | 消息内容:{'start_time': '1591702544', 'end_time': '1591702544', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:1条
2020-06-09 at 19:36:28 | SUCCESS | 消息内容:{'start_time': '1591702574', 'end_time': '1591702574', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-06-09 at 19:37:15 | SUCCESS | 消息内容:{'end_time': '1591702566', 'start_time': '1591702562', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:5条
2020-06-09 at 19:38:47 | SUCCESS | 消息内容:{'start_time': '1591702724', 'end_time': '1591702729', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:9条
2020-06-09 at 19:39:21 | SUCCESS | 消息内容:{'start_time': '1591702753', 'end_time': '1591702755', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:3条
2020-06-09 at 19:41:42 | SUCCESS | 消息内容:{'end_time': '1591702899', 'start_time': '1591702882', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:20条
2020-06-09 at 19:42:32 | SUCCESS | 消息内容:{'end_time': '1591702913', 'start_time': '1591702913', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-06-09 at 19:43:46 | SUCCESS | 消息内容:{'end_time': '1591703026', 'start_time': '1591703018', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:14条
2020-06-09 at 19:44:18 | SUCCESS | 消息内容:{'start_time': '1591703062', 'end_time': '1591703062', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-06-09 at 19:44:52 | SUCCESS | 消息内容:{'end_time': '1591703098', 'start_time': '1591703098', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:1条
2020-06-09 at 19:45:19 | SUCCESS | 消息内容:{'start_time': '1591703122', 'end_time': '1591703122', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-06-09 at 19:46:51 | SUCCESS | 消息内容:{'start_time': '1591703171', 'end_time': '1591703176', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:7条
2020-06-09 at 19:47:47 | SUCCESS | 消息内容:{'start_time': '1591703275', 'end_time': '1591703275', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjsxy'}  消息处理总量:1条
2020-06-09 at 19:48:58 | SUCCESS | 消息内容:{'start_time': '1591703345', 'end_time': '1591703345', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-06-09 at 19:49:27 | SUCCESS | 消息内容:{'end_time': '1591703372', 'start_time': '1591703372', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-06-09 at 19:52:39 | SUCCESS | 消息内容:{'end_time': '1591703564', 'start_time': '1591703564', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-06-09 at 19:53:49 | SUCCESS | 消息内容:{'start_time': '1591703633', 'end_time': '1591703633', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_kcb'}  消息处理总量:1条
2020-06-09 at 19:54:27 | SUCCESS | 消息内容:{'start_time': '1591703665', 'end_time': '1591703668', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:7条
2020-06-09 at 19:56:49 | SUCCESS | 消息内容:{'end_time': '1591703815', 'start_time': '1591703815', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_hs'}  消息处理总量:2条
2020-06-09 at 19:57:37 | SUCCESS | 消息内容:{'end_time': '1591703862', 'start_time': '1591703862', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_chanye'}  消息处理总量:1条
2020-06-09 at 19:57:58 | SUCCESS | 消息内容:{'end_time': '1591703886', 'start_time': '1591703886', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:2条
2020-06-09 at 19:59:42 | SUCCESS | 消息内容:{'end_time': '1591703963', 'start_time': '1591703963', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-06-09 at 20:01:27 | SUCCESS | 消息内容:{'start_time': '1591704094', 'end_time': '1591704094', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:1条
2020-06-09 at 20:04:08 | SUCCESS | 消息内容:{'start_time': '1591704212', 'end_time': '1591704212', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-09 at 20:05:09 | SUCCESS | 消息内容:{'end_time': '1591704315', 'start_time': '1591704312', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:6条
2020-06-09 at 20:06:44 | SUCCESS | 消息内容:{'end_time': '1591704384', 'start_time': '1591704384', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:1条
2020-06-09 at 20:07:09 | SUCCESS | 消息内容:{'end_time': '1591704434', 'start_time': '1591704433', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-06-09 at 20:08:12 | SUCCESS | 消息内容:{'end_time': '1591704497', 'start_time': '1591704496', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:4条
2020-06-09 at 20:09:46 | SUCCESS | 消息内容:{'start_time': '1591704584', 'end_time': '1591704587', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:6条
2020-06-09 at 20:11:09 | SUCCESS | 消息内容:{'start_time': '1591704672', 'end_time': '1591704673', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-06-09 at 20:13:46 | SUCCESS | 消息内容:{'start_time': '1591704827', 'end_time': '1591704828', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-06-09 at 20:15:19 | SUCCESS | 消息内容:{'end_time': '1591704923', 'start_time': '1591704921', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:3条
2020-06-09 at 20:15:59 | SUCCESS | 消息内容:{'start_time': '1591704962', 'end_time': '1591704963', 'collection_name': 'sy_news_finance_ifeng_raw', 'spider_name': 'caijing_ifeng_hongguan'}  消息处理总量:3条
2020-06-09 at 20:17:29 | SUCCESS | 消息内容:{'start_time': '1591705052', 'end_time': '1591705054', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
2020-06-09 at 20:18:23 | SUCCESS | 消息内容:{'end_time': '1591705083', 'start_time': '1591705083', 'collection_name': 'sy_news_finance_591hx_raw', 'spider_name': 'caijing_591hx_scjh'}  消息处理总量:1条
2020-06-09 at 20:18:32 | SUCCESS | 消息内容:{'end_time': '1591705117', 'start_time': '1591705117', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-06-09 at 20:20:05 | SUCCESS | 消息内容:{'start_time': '1591705204', 'end_time': '1591705208', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:6条
2020-06-09 at 20:21:38 | SUCCESS | 消息内容:{'start_time': '1591705263', 'end_time': '1591705270', 'collection_name': 'sy_news_finance_eeo_raw', 'spider_name': 'caijing_eeo_caijing'}  消息处理总量:2条
2020-06-09 at 20:23:04 | SUCCESS | 消息内容:{'start_time': '1591705384', 'end_time': '1591705387', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:6条
2020-06-09 at 20:24:27 | SUCCESS | 消息内容:{'end_time': '1591705443', 'start_time': '1591705443', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-09 at 20:24:52 | SUCCESS | 消息内容:{'end_time': '1591705483', 'start_time': '1591705483', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-06-09 at 20:25:28 | SUCCESS | 消息内容:{'start_time': '1591705532', 'end_time': '1591705534', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:4条
2020-06-09 at 20:27:59 | SUCCESS | 消息内容:{'start_time': '1591705673', 'end_time': '1591705682', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:16条
2020-06-09 at 20:28:45 | SUCCESS | 消息内容:{'end_time': '1591705729', 'start_time': '1591705724', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:10条
2020-06-09 at 20:30:11 | SUCCESS | 消息内容:{'end_time': '1591705811', 'start_time': '1591705808', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:4条
2020-06-09 at 20:32:17 | SUCCESS | 消息内容:{'start_time': '1591705925', 'end_time': '1591705925', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-06-09 at 20:34:48 | SUCCESS | 消息内容:{'end_time': '1591706094', 'start_time': '1591706094', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-06-09 at 20:35:54 | SUCCESS | 消息内容:{'end_time': '1591706153', 'start_time': '1591706144', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:11条
2020-06-09 at 20:37:35 | SUCCESS | 消息内容:{'end_time': '1591706236', 'start_time': '1591706226', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:4条
2020-06-09 at 20:38:58 | SUCCESS | 消息内容:{'start_time': '1591706346', 'end_time': '1591706346', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_hyzx'}  消息处理总量:1条
2020-06-09 at 20:39:58 | SUCCESS | 消息内容:{'start_time': '1591706392', 'end_time': '1591706392', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-06-09 at 20:40:01 | SUCCESS | 消息内容:{'start_time': '1591706404', 'end_time': '1591706406', 'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs'}  消息处理总量:5条
2020-06-09 at 20:40:25 | SUCCESS | 消息内容:{'end_time': '1591706429', 'start_time': '1591706429', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-06-09 at 20:41:07 | SUCCESS | 消息内容:{'end_time': '1591706472', 'start_time': '1591706472', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-06-09 at 20:42:59 | SUCCESS | 消息内容:{'end_time': '1591706587', 'start_time': '1591706586', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjsxy'}  消息处理总量:2条
2020-06-09 at 20:44:45 | SUCCESS | 消息内容:{'start_time': '1591706687', 'end_time': '1591706689', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:4条
