2020-08-12 at 21:30:33 | SUCCESS | 消息内容:{'start_time': '1597049745', 'end_time': '1597049745', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_house'}  消息处理总量:1条
2020-08-12 at 22:06:32 | SUCCESS | 消息内容:{'start_time': '1597059393', 'end_time': '1597059393', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:0条
2020-08-12 at 22:06:38 | SUCCESS | 消息内容:{'start_time': '1597059442', 'end_time': '1597059443', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-08-12 at 22:06:43 | SUCCESS | 消息内容:{'start_time': '1597059454', 'end_time': '1597059456', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:4条
2020-08-12 at 22:06:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597059288', 'end_time': '1597059294'}  消息处理总量:10条
2020-08-12 at 22:06:45 | SUCCESS | 消息内容:{'start_time': '1597059461', 'spider_name': 'caijing_qq_zhaiquan', 'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1597059461'}  消息处理总量:1条
2020-08-12 at 22:06:50 | SUCCESS | 消息内容:{'start_time': '1597059494', 'end_time': '1597059498', 'collection_name': 'sy_news_hangye_cbcie_raw', 'spider_name': 'hangye_cbcie_news'}  消息处理总量:6条
2020-08-12 at 22:06:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597059519', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597059518'}  消息处理总量:3条
2020-08-12 at 22:06:54 | SUCCESS | 消息内容:{'start_time': '1597059538', 'end_time': '1597059538', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-12 at 22:06:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1597059574', 'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1597059574'}  消息处理总量:1条
2020-08-12 at 22:06:56 | SUCCESS | 消息内容:{'start_time': '1597059545', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597059545'}  消息处理总量:1条
2020-08-12 at 22:06:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_qianlong_jingji', 'end_time': '1597059595', 'collection_name': 'sy_news_finance_qianlong_raw', 'start_time': '1597059595'}  消息处理总量:1条
2020-08-12 at 22:07:01 | SUCCESS | 消息内容:{'start_time': '1597059666', 'end_time': '1597059666', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:1条
2020-08-12 at 22:07:03 | SUCCESS | 消息内容:{'start_time': '1597059585', 'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1597059585'}  消息处理总量:1条
2020-08-12 at 22:07:10 | SUCCESS | 消息内容:{'start_time': '1597059454', 'spider_name': 'caijing_china_chanjing', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597059454'}  消息处理总量:1条
2020-08-12 at 22:07:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597059682', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597059676'}  消息处理总量:4条
2020-08-12 at 22:07:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_wh', 'end_time': '1597059671', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597059671'}  消息处理总量:1条
2020-08-12 at 22:07:21 | SUCCESS | 消息内容:{'start_time': '1597059600', 'end_time': '1597059612', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:13条
2020-08-12 at 22:07:22 | SUCCESS | 消息内容:{'start_time': '1597059704', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597059710'}  消息处理总量:6条
2020-08-12 at 22:07:26 | SUCCESS | 消息内容:{'start_time': '1597059725', 'spider_name': 'caijing_guandian_news_all', 'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1597059725'}  消息处理总量:1条
2020-08-12 at 22:07:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'end_time': '1597059754', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597059753'}  消息处理总量:2条
2020-08-12 at 22:07:30 | SUCCESS | 消息内容:{'start_time': '1597059766', 'end_time': '1597059768', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:3条
2020-08-12 at 22:07:33 | SUCCESS | 消息内容:{'start_time': '1597059806', 'spider_name': 'caijing_bjnews_finance', 'collection_name': 'sy_news_finance_bjnews_raw', 'end_time': '1597059808'}  消息处理总量:4条
2020-08-12 at 22:07:35 | SUCCESS | 消息内容:{'start_time': '1597059877', 'end_time': '1597059878', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-12 at 22:07:37 | SUCCESS | 消息内容:{'start_time': '1597059883', 'end_time': '1597059883', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-08-12 at 22:07:39 | SUCCESS | 消息内容:{'start_time': '1597059812', 'end_time': '1597059816', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:3条
2020-08-12 at 22:07:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597059833', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597059823'}  消息处理总量:13条
2020-08-12 at 22:07:44 | SUCCESS | 消息内容:{'start_time': '1597059907', 'end_time': '1597059907', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-08-12 at 22:07:46 | SUCCESS | 消息内容:{'start_time': '1597059908', 'end_time': '1597059910', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:4条
2020-08-12 at 22:07:49 | SUCCESS | 消息内容:{'start_time': '1597060002', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597060002'}  消息处理总量:1条
2020-08-12 at 22:07:52 | SUCCESS | 消息内容:{'start_time': '1597060062', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597060062'}  消息处理总量:1条
2020-08-12 at 22:07:56 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597059966', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597059961'}  消息处理总量:4条
2020-08-12 at 22:07:56 | SUCCESS | 消息内容:{'start_time': '1597059939', 'end_time': '1597059976', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:4条
2020-08-12 at 22:08:04 | SUCCESS | 消息内容:{'start_time': '1597060123', 'end_time': '1597060127', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs_all'}  消息处理总量:8条
2020-08-12 at 22:08:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1597060104', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1597060101'}  消息处理总量:3条
2020-08-12 at 22:08:11 | SUCCESS | 消息内容:{'start_time': '1597060156', 'end_time': '1597060161', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:7条
2020-08-12 at 22:08:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_hongguan', 'end_time': '1597060194', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1597060193'}  消息处理总量:2条
2020-08-12 at 22:08:13 | SUCCESS | 消息内容:{'start_time': '1597060075', 'end_time': '1597060085', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:12条
2020-08-12 at 22:08:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1597060175', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597060174'}  消息处理总量:0条
2020-08-12 at 22:08:22 | SUCCESS | 消息内容:{'start_time': '1597060193', 'end_time': '1597060193', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-08-12 at 22:08:25 | SUCCESS | 消息内容:{'start_time': '1597060218', 'end_time': '1597060220', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:3条
2020-08-12 at 22:08:28 | SUCCESS | 消息内容:{'start_time': '1597060271', 'end_time': '1597060271', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-08-12 at 22:08:32 | SUCCESS | 消息内容:{'start_time': '1597060285', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597060286'}  消息处理总量:3条
2020-08-12 at 22:08:32 | SUCCESS | 消息内容:{'start_time': '1597060303', 'end_time': '1597060303', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-08-12 at 22:08:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597060267', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597060256'}  消息处理总量:12条
2020-08-12 at 22:08:37 | SUCCESS | 消息内容:{'start_time': '1597060295', 'end_time': '1597060295', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-08-12 at 22:08:39 | SUCCESS | 消息内容:{'start_time': '1597060279', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597060288'}  消息处理总量:3条
2020-08-12 at 22:08:40 | SUCCESS | 消息内容:{'start_time': '1597060315', 'end_time': '1597060315', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_news_all'}  消息处理总量:1条
2020-08-12 at 22:08:45 | SUCCESS | 消息内容:{'start_time': '1597060386', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1597060386'}  消息处理总量:1条
2020-08-12 at 22:08:46 | SUCCESS | 消息内容:{'start_time': '1597060446', 'end_time': '1597060448', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
2020-08-12 at 22:08:47 | SUCCESS | 消息内容:{'start_time': '1597060468', 'end_time': '1597060468', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-12 at 22:08:48 | SUCCESS | 消息内容:{'start_time': '1597060496', 'end_time': '1597060502', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-12 at 22:08:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_huxiu_zixun', 'end_time': '1597060305', 'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1597060304'}  消息处理总量:2条
2020-08-12 at 22:08:55 | SUCCESS | 消息内容:{'start_time': '1597060476', 'end_time': '1597060482', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-08-12 at 22:08:55 | SUCCESS | 消息内容:{'start_time': '1597060503', 'end_time': '1597060505', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:3条
2020-08-12 at 22:08:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597060529', 'end_time': '1597060530'}  消息处理总量:2条
2020-08-12 at 22:09:04 | SUCCESS | 消息内容:{'start_time': '1597060555', 'end_time': '1597060555', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-08-12 at 22:09:05 | SUCCESS | 消息内容:{'start_time': '1597060532', 'spider_name': 'caijing_nbd_gongsi_all', 'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1597060532'}  消息处理总量:1条
2020-08-12 at 22:09:10 | SUCCESS | 消息内容:{'start_time': '1597060605', 'end_time': '1597060606', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-08-12 at 22:09:15 | SUCCESS | 消息内容:{'start_time': '1597060626', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597060628'}  消息处理总量:4条
2020-08-12 at 22:09:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597060583', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597060579'}  消息处理总量:8条
2020-08-12 at 22:09:17 | SUCCESS | 消息内容:{'start_time': '1597060647', 'end_time': '1597060648', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:3条
2020-08-12 at 22:09:19 | SUCCESS | 消息内容:{'start_time': '1597060682', 'end_time': '1597060682', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-08-12 at 22:09:21 | SUCCESS | 消息内容:{'start_time': '1597060724', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597060738'}  消息处理总量:0条
2020-08-12 at 22:09:23 | SUCCESS | 消息内容:{'start_time': '1597060684', 'end_time': '1597060684', 'collection_name': 'sy_news_finance_chinatimes_raw', 'spider_name': 'caijing_chinatimes_all'}  消息处理总量:1条
2020-08-12 at 22:09:31 | SUCCESS | 消息内容:{'start_time': '1597060777', 'end_time': '1597060778', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:4条
2020-08-12 at 22:09:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1597060707', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1597060698'}  消息处理总量:2条
2020-08-12 at 22:09:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597060781', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597060781'}  消息处理总量:1条
2020-08-12 at 22:09:39 | SUCCESS | 消息内容:{'start_time': '1597060755', 'end_time': '1597060755', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-08-12 at 22:09:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1597060815', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597060815'}  消息处理总量:1条
2020-08-12 at 22:09:43 | SUCCESS | 消息内容:{'start_time': '1597060818', 'end_time': '1597060818', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin'}  消息处理总量:1条
2020-08-12 at 22:09:48 | SUCCESS | 消息内容:{'start_time': '1597060839', 'end_time': '1597060839', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-08-12 at 22:09:53 | SUCCESS | 消息内容:{'start_time': '1597060754', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597060764'}  消息处理总量:16条
2020-08-12 at 22:09:58 | SUCCESS | 消息内容:{'start_time': '1597060905', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597060905'}  消息处理总量:1条
2020-08-12 at 22:09:59 | SUCCESS | 消息内容:{'start_time': '1597060864', 'end_time': '1597060884', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:3条
2020-08-12 at 22:10:01 | SUCCESS | 消息内容:{'end_time': '1597060821', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597060814'}  消息处理总量:10条
2020-08-12 at 22:10:02 | SUCCESS | 消息内容:{'start_time': '1597060933', 'end_time': '1597060933', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-08-12 at 22:10:04 | SUCCESS | 消息内容:{'start_time': '1597060915', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597060915'}  消息处理总量:1条
2020-08-12 at 22:10:09 | SUCCESS | 消息内容:{'start_time': '1597061007', 'end_time': '1597061007', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-12 at 22:10:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'end_time': '1597060996', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597060996'}  消息处理总量:1条
2020-08-12 at 22:10:14 | SUCCESS | 消息内容:{'start_time': '1597060996', 'end_time': '1597060997', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:4条
2020-08-12 at 22:10:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_gongsi', 'end_time': '1597061070', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1597061070'}  消息处理总量:1条
2020-08-12 at 22:10:16 | SUCCESS | 消息内容:{'start_time': '1597061056', 'end_time': '1597061057', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:2条
2020-08-12 at 22:10:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_dz', 'end_time': '1597061075', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1597061075'}  消息处理总量:1条
2020-08-12 at 22:10:22 | SUCCESS | 消息内容:{'end_time': '1597061124', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597061124'}  消息处理总量:1条
