2020-07-13 at 16:03:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1594627326', 'end_time': '1594627331', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:2条
2020-07-13 at 19:11:15 | SUCCESS | 消息内容:{'start_time': '1594638665', 'end_time': '1594638665', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-07-13 at 19:11:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594638698', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594638698'}  消息处理总量:1条
2020-07-13 at 19:11:46 | SUCCESS | 消息内容:{'end_time': '1594638718', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594638718', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-07-13 at 19:11:55 | SUCCESS | 消息内容:{'end_time': '1594638728', 'start_time': '1594638728', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_hs'}  消息处理总量:1条
2020-07-13 at 19:12:38 | SUCCESS | 消息内容:{'end_time': '1594638769', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594638767', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-07-13 at 19:13:02 | SUCCESS | 消息内容:{'end_time': '1594638763', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1594638745'}  消息处理总量:30条
2020-07-13 at 19:13:19 | SUCCESS | 消息内容:{'start_time': '1594638796', 'end_time': '1594638802', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:8条
2020-07-13 at 19:13:31 | SUCCESS | 消息内容:{'end_time': '1594638823', 'start_time': '1594638823', 'spider_name': 'caijing_china_house', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-07-13 at 19:14:00 | SUCCESS | 消息内容:{'end_time': '1594638856', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1594638856', 'spider_name': 'caijing_cs_jijin'}  消息处理总量:1条
2020-07-13 at 19:14:21 | SUCCESS | 消息内容:{'start_time': '1594638872', 'end_time': '1594638872', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-13 at 19:14:22 | SUCCESS | 消息内容:{'end_time': '1594638873', 'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs', 'start_time': '1594638873'}  消息处理总量:2条
2020-07-13 at 19:15:01 | SUCCESS | 消息内容:{'end_time': '1594638915', 'spider_name': 'caijing_jrj_xsb', 'start_time': '1594638915', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-13 at 19:15:12 | SUCCESS | 消息内容:{'start_time': '1594638884', 'end_time': '1594638884', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-07-13 at 19:15:16 | SUCCESS | 消息内容:{'end_time': '1594638865', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594638865'}  消息处理总量:1条
2020-07-13 at 19:15:36 | SUCCESS | 消息内容:{'end_time': '1594638947', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594638947', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-13 at 19:16:03 | SUCCESS | 消息内容:{'start_time': '1594638964', 'end_time': '1594638968', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:7条
2020-07-13 at 19:16:23 | SUCCESS | 消息内容:{'end_time': '1594638996', 'start_time': '1594638995', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-07-13 at 19:16:29 | SUCCESS | 消息内容:{'end_time': '1594638998', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1594638976', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:4条
2020-07-13 at 19:17:20 | SUCCESS | 消息内容:{'end_time': '1594639048', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594639043'}  消息处理总量:5条
2020-07-13 at 19:17:23 | SUCCESS | 消息内容:{'end_time': '1594639057', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1594639056'}  消息处理总量:2条
2020-07-13 at 19:17:56 | SUCCESS | 消息内容:{'end_time': '1594639088', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1594639088', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:1条
2020-07-13 at 19:18:01 | SUCCESS | 消息内容:{'start_time': '1594639094', 'end_time': '1594639095', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-07-13 at 19:18:18 | SUCCESS | 消息内容:{'start_time': '1594639104', 'end_time': '1594639106', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-07-13 at 19:19:00 | SUCCESS | 消息内容:{'end_time': '1594639152', 'collection_name': 'sy_news_finance_csrc_raw', 'start_time': '1594639152', 'spider_name': 'caijing_csrc_gwyxx'}  消息处理总量:1条
2020-07-13 at 19:19:34 | SUCCESS | 消息内容:{'end_time': '1594639157', 'start_time': '1594639152', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:10条
2020-07-13 at 19:19:37 | SUCCESS | 消息内容:{'end_time': '1594639187', 'start_time': '1594639187', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-13 at 19:19:57 | SUCCESS | 消息内容:{'end_time': '1594639195', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1594639195', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-07-13 at 19:20:16 | SUCCESS | 消息内容:{'start_time': '1594639222', 'end_time': '1594639222', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_whdd'}  消息处理总量:1条
2020-07-13 at 19:20:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1594639243', 'start_time': '1594639234', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-13 at 19:20:48 | SUCCESS | 消息内容:{'end_time': '1594639259', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594639253', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-07-13 at 19:20:50 | SUCCESS | 消息内容:{'end_time': '1594639265', 'start_time': '1594639265', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:1条
2020-07-13 at 19:21:42 | SUCCESS | 消息内容:{'end_time': '1594639312', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1594639312'}  消息处理总量:1条
2020-07-13 at 19:21:53 | SUCCESS | 消息内容:{'end_time': '1594639290', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1594639284', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-07-13 at 19:22:06 | SUCCESS | 消息内容:{'start_time': '1594639335', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1594639336', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:3条
2020-07-13 at 19:22:45 | SUCCESS | 消息内容:{'start_time': '1594639364', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1594639366'}  消息处理总量:5条
2020-07-13 at 19:23:22 | SUCCESS | 消息内容:{'end_time': '1594639385', 'collection_name': 'sy_news_finance_591hx_raw', 'spider_name': 'caijing_591hx_scjh', 'start_time': '1594639385'}  消息处理总量:1条
2020-07-13 at 19:23:23 | SUCCESS | 消息内容:{'end_time': '1594639416', 'start_time': '1594639416', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-07-13 at 19:23:28 | SUCCESS | 消息内容:{'end_time': '1594639396', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594639388', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:12条
2020-07-13 at 19:23:28 | SUCCESS | 消息内容:{'start_time': '1594639417', 'end_time': '1594639417', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-07-13 at 19:24:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1594639466', 'spider_name': 'caijing_cs_jijin', 'end_time': '1594639467'}  消息处理总量:2条
2020-07-13 at 19:24:40 | SUCCESS | 消息内容:{'start_time': '1594639492', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594639492', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-13 at 19:25:04 | SUCCESS | 消息内容:{'end_time': '1594639514', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1594639504', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:3条
2020-07-13 at 19:25:07 | SUCCESS | 消息内容:{'start_time': '1594639503', 'end_time': '1594639503', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-13 at 19:25:09 | SUCCESS | 消息内容:{'start_time': '1594639513', 'end_time': '1594639517', 'spider_name': 'caijing_p5w_xsb', 'collection_name': 'sy_news_finance_p5w_raw'}  消息处理总量:3条
2020-07-13 at 19:25:31 | SUCCESS | 消息内容:{'end_time': '1594639536', 'spider_name': 'caijing_jrj_xsb', 'start_time': '1594639534', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-07-13 at 19:26:10 | SUCCESS | 消息内容:{'end_time': '1594639585', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1594639584'}  消息处理总量:2条
2020-07-13 at 19:26:37 | SUCCESS | 消息内容:{'end_time': '1594639598', 'start_time': '1594639598', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_whdd'}  消息处理总量:1条
2020-07-13 at 19:26:55 | SUCCESS | 消息内容:{'start_time': '1594639615', 'end_time': '1594639617', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-07-13 at 19:26:58 | SUCCESS | 消息内容:{'end_time': '1594639609', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594639602', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-07-13 at 19:27:46 | SUCCESS | 消息内容:{'end_time': '1594639677', 'start_time': '1594639677', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-07-13 at 19:28:29 | SUCCESS | 消息内容:{'end_time': '1594639719', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1594639715', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
2020-07-13 at 19:29:10 | SUCCESS | 消息内容:{'end_time': '1594639782', 'start_time': '1594639782', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-07-13 at 19:29:51 | SUCCESS | 消息内容:{'end_time': '1594639803', 'spider_name': 'caijing_sina_guonei', 'start_time': '1594639803', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-13 at 19:30:09 | SUCCESS | 消息内容:{'start_time': '1594639795', 'end_time': '1594639802', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:13条
2020-07-13 at 19:30:09 | SUCCESS | 消息内容:{'start_time': '1594639806', 'end_time': '1594639809', 'spider_name': 'caijing_bjnews_finance', 'collection_name': 'sy_news_finance_bjnews_raw'}  消息处理总量:6条
2020-07-13 at 19:31:04 | SUCCESS | 消息内容:{'end_time': '1594639875', 'start_time': '1594639873', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
2020-07-13 at 19:31:21 | SUCCESS | 消息内容:{'end_time': '1594639874', 'start_time': '1594639874', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-13 at 19:31:28 | SUCCESS | 消息内容:{'end_time': '1594639883', 'spider_name': 'caijing_sac_hydt', 'start_time': '1594639875', 'collection_name': 'sy_news_finance_sac_raw'}  消息处理总量:13条
2020-07-13 at 19:32:14 | SUCCESS | 消息内容:{'start_time': '1594639906', 'end_time': '1594639911', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-07-13 at 19:32:39 | SUCCESS | 消息内容:{'end_time': '1594639958', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1594639958', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 19:33:06 | SUCCESS | 消息内容:{'end_time': '1594639977', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594639973'}  消息处理总量:5条
2020-07-13 at 19:33:26 | SUCCESS | 消息内容:{'end_time': '1594640010', 'start_time': '1594640007', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:5条
2020-07-13 at 19:34:06 | SUCCESS | 消息内容:{'end_time': '1594640057', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1594640057', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-07-13 at 19:34:26 | SUCCESS | 消息内容:{'start_time': '1594640076', 'end_time': '1594640076', 'spider_name': 'caijing_cs_jijin', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:2条
2020-07-13 at 19:35:07 | SUCCESS | 消息内容:{'end_time': '1594640112', 'start_time': '1594640112', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-07-13 at 19:36:33 | SUCCESS | 消息内容:{'end_time': '1594640206', 'start_time': '1594640205', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-07-13 at 19:36:56 | SUCCESS | 消息内容:{'end_time': '1594640202', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1594640183', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:30条
2020-07-13 at 19:37:06 | SUCCESS | 消息内容:{'end_time': '1594640221', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1594640221', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-07-13 at 19:37:09 | SUCCESS | 消息内容:{'end_time': '1594640236', 'start_time': '1594640235', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:4条
2020-07-13 at 19:37:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594640243', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1594640244'}  消息处理总量:2条
2020-07-13 at 19:37:27 | SUCCESS | 消息内容:{'start_time': '1594640243', 'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1594640248', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:3条
2020-07-13 at 19:37:30 | SUCCESS | 消息内容:{'end_time': '1594640262', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1594640262', 'spider_name': 'caijing_china_hg'}  消息处理总量:1条
2020-07-13 at 19:38:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594640294', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1594640298'}  消息处理总量:8条
2020-07-13 at 19:38:53 | SUCCESS | 消息内容:{'start_time': '1594640335', 'end_time': '1594640339', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:7条
2020-07-13 at 19:39:12 | SUCCESS | 消息内容:{'end_time': '1594640363', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1594640362', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:3条
2020-07-13 at 19:39:30 | SUCCESS | 消息内容:{'start_time': '1594640373', 'end_time': '1594640373', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-07-13 at 19:39:39 | SUCCESS | 消息内容:{'end_time': '1594640381', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1594640372'}  消息处理总量:15条
2020-07-13 at 19:39:47 | SUCCESS | 消息内容:{'end_time': '1594640344', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594640344', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 19:40:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1594640435', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1594640436'}  消息处理总量:2条
2020-07-13 at 19:41:16 | SUCCESS | 消息内容:{'end_time': '1594640474', 'start_time': '1594640465', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:16条
2020-07-13 at 19:41:40 | SUCCESS | 消息内容:{'end_time': '1594640493', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1594640493', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-07-13 at 19:41:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594640527', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1594640526'}  消息处理总量:2条
2020-07-13 at 19:42:04 | SUCCESS | 消息内容:{'start_time': '1594640532', 'collection_name': 'sy_news_finance_sohu_raw', 'end_time': '1594640532', 'spider_name': 'caijing_sohu_hs'}  消息处理总量:1条
2020-07-13 at 19:42:33 | SUCCESS | 消息内容:{'end_time': '1594640558', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1594640555', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:6条
2020-07-13 at 19:42:46 | SUCCESS | 消息内容:{'end_time': '1594640577', 'start_time': '1594640577', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
