2020-08-14 at 09:32:20 | SUCCESS | 消息内容:{'end_time': '1597368663', 'start_time': '1597368663', 'spider_name': 'caijing_hexun_hysk', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-14 at 17:42:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1597375749', 'start_time': '1597375747'}  消息处理总量:3条
2020-08-14 at 17:42:27 | SUCCESS | 消息内容:{'start_time': '1597375773', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597375773', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-08-14 at 17:42:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597375707', 'end_time': '1597375751'}  消息处理总量:5条
2020-08-14 at 17:42:43 | SUCCESS | 消息内容:{'start_time': '1597375798', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597375801', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:6条
2020-08-14 at 17:42:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs', 'start_time': '1597375813', 'end_time': '1597375817'}  消息处理总量:8条
2020-08-14 at 17:42:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597375772', 'start_time': '1597375745'}  消息处理总量:9条
2020-08-14 at 17:42:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597375850', 'end_time': '1597375850'}  消息处理总量:1条
2020-08-14 at 17:42:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1597375868', 'start_time': '1597375867'}  消息处理总量:2条
2020-08-14 at 17:42:55 | SUCCESS | 消息内容:{'start_time': '1597375816', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1597375819', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:7条
2020-08-14 at 17:42:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1597375869', 'end_time': '1597375869'}  消息处理总量:1条
2020-08-14 at 17:42:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1597375895', 'start_time': '1597375895'}  消息处理总量:1条
2020-08-14 at 17:43:05 | SUCCESS | 消息内容:{'start_time': '1597375889', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597375904', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:4条
2020-08-14 at 17:43:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1597375919', 'end_time': '1597375919'}  消息处理总量:1条
2020-08-14 at 17:43:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1597375965', 'end_time': '1597375965'}  消息处理总量:1条
2020-08-14 at 17:43:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1597375983', 'end_time': '1597375983'}  消息处理总量:1条
2020-08-14 at 17:43:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_wabei_raw', 'spider_name': 'caijing_wabei_chanye', 'end_time': '1597375900', 'start_time': '1597375895'}  消息处理总量:7条
2020-08-14 at 17:43:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_zhaiquan', 'start_time': '1597375973', 'end_time': '1597375973'}  消息处理总量:1条
2020-08-14 at 17:43:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_hqew_raw', 'spider_name': 'hangye_hqew_news', 'end_time': '1597375996', 'start_time': '1597375996'}  消息处理总量:1条
