2020-07-09 at 10:40:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_stonesm_raw', 'start_time': '1594259733', 'end_time': '1594259733', 'spider_name': 'hangye_stonesm_news'}  消息处理总量:1条
2020-07-09 at 15:26:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1594279596', 'end_time': '1594279596', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-09 at 15:27:02 | SUCCESS | 消息内容:{'spider_name': 'hangye_chinaautonews_news', 'collection_name': 'sy_news_hangye_chinaautonews_raw', 'end_time': '1594279634', 'start_time': '1594279633'}  消息处理总量:2条
2020-07-09 at 15:27:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_qq_zhaiquan', 'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1594279601', 'start_time': '1594279601'}  消息处理总量:1条
2020-07-09 at 15:27:17 | SUCCESS | 消息内容:{'end_time': '1594279644', 'collection_name': 'sy_news_finance_people_raw', 'spider_name': 'caijing_people_cjcy', 'start_time': '1594279644'}  消息处理总量:1条
2020-07-09 at 15:27:32 | SUCCESS | 消息内容:{'start_time': '1594279594', 'end_time': '1594279609', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:15条
2020-07-09 at 15:27:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594279600', 'end_time': '1594279632', 'spider_name': 'caijing_eastmoney_jijin'}  消息处理总量:11条
2020-07-09 at 15:27:39 | SUCCESS | 消息内容:{'start_time': '1594279623', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun', 'end_time': '1594279623'}  消息处理总量:1条
2020-07-09 at 15:27:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_c114_raw', 'start_time': '1594279682', 'end_time': '1594279682', 'spider_name': 'hangye_c114_market'}  消息处理总量:1条
2020-07-09 at 15:27:48 | SUCCESS | 消息内容:{'start_time': '1594279657', 'end_time': '1594279658', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-07-09 at 15:28:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594279685', 'end_time': '1594279685', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-07-09 at 15:28:31 | SUCCESS | 消息内容:{'start_time': '1594279712', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1594279713'}  消息处理总量:3条
2020-07-09 at 15:28:32 | SUCCESS | 消息内容:{'start_time': '1594279684', 'end_time': '1594279685', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-07-09 at 15:29:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594279782', 'end_time': '1594279782', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-07-09 at 15:30:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1594279763', 'end_time': '1594279769', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:3条
2020-07-09 at 15:30:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594279801', 'end_time': '1594279814', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:7条
2020-07-09 at 15:30:29 | SUCCESS | 消息内容:{'start_time': '1594279790', 'end_time': '1594279801', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:16条
2020-07-09 at 15:30:36 | SUCCESS | 消息内容:{'start_time': '1594279825', 'end_time': '1594279825', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao'}  消息处理总量:1条
2020-07-09 at 15:30:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594279816', 'end_time': '1594279818', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:4条
2020-07-09 at 15:30:57 | SUCCESS | 消息内容:{'start_time': '1594279882', 'end_time': '1594279882', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-07-09 at 15:31:01 | SUCCESS | 消息内容:{'start_time': '1594279738', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594279792', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:28条
2020-07-09 at 15:31:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'start_time': '1594279894', 'end_time': '1594279894', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:1条
2020-07-09 at 15:31:39 | SUCCESS | 消息内容:{'start_time': '1594279833', 'end_time': '1594279833', 'spider_name': 'caijing_wabei_chanye', 'collection_name': 'sy_news_finance_wabei_raw'}  消息处理总量:1条
2020-07-09 at 15:32:09 | SUCCESS | 消息内容:{'start_time': '1594279903', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1594279905', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-07-09 at 15:32:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_gucheng_raw', 'start_time': '1594279934', 'end_time': '1594279934', 'spider_name': 'caijing_gucheng_gundong'}  消息处理总量:1条
2020-07-09 at 15:32:41 | SUCCESS | 消息内容:{'start_time': '1594279964', 'end_time': '1594279964', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-07-09 at 15:33:18 | SUCCESS | 消息内容:{'start_time': '1594279986', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594279988', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:4条
2020-07-09 at 15:33:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1594279942', 'end_time': '1594279942', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-07-09 at 15:33:28 | SUCCESS | 消息内容:{'end_time': '1594279993', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_zqzx', 'start_time': '1594279993'}  消息处理总量:1条
2020-07-09 at 15:33:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1594280013', 'end_time': '1594280013'}  消息处理总量:1条
2020-07-09 at 15:33:37 | SUCCESS | 消息内容:{'start_time': '1594279963', 'end_time': '1594280009', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:9条
2020-07-09 at 15:33:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594280024', 'end_time': '1594280024', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-09 at 15:34:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1594279996', 'end_time': '1594280023', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:8条
2020-07-09 at 15:34:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594280054', 'start_time': '1594280047'}  消息处理总量:8条
2020-07-09 at 15:34:32 | SUCCESS | 消息内容:{'start_time': '1594280093', 'end_time': '1594280093', 'spider_name': 'hangye_ic_ceca_news', 'collection_name': 'sy_news_hangye_ic_ceca_raw'}  消息处理总量:1条
2020-07-09 at 15:34:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594280099', 'end_time': '1594280100', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:2条
2020-07-09 at 15:35:21 | SUCCESS | 消息内容:{'start_time': '1594280117', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594280118', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-07-09 at 15:35:28 | SUCCESS | 消息内容:{'start_time': '1594280134', 'end_time': '1594280134', 'collection_name': 'sy_news_finance_guancha_raw', 'spider_name': 'caijing_guancha_dagongsi'}  消息处理总量:1条
2020-07-09 at 15:35:57 | SUCCESS | 消息内容:{'end_time': '1594280142', 'start_time': '1594280142', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-07-09 at 15:35:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594280146', 'end_time': '1594280146', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-07-09 at 15:36:18 | SUCCESS | 消息内容:{'start_time': '1594280177', 'end_time': '1594280177', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_czggng'}  消息处理总量:1条
2020-07-09 at 15:36:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594280204', 'end_time': '1594280204', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-09 at 15:37:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594280199', 'start_time': '1594280168'}  消息处理总量:7条
2020-07-09 at 15:37:24 | SUCCESS | 消息内容:{'start_time': '1594280182', 'end_time': '1594280184', 'collection_name': 'sy_news_finance_zhicheng_raw', 'spider_name': 'caijing_zhicheng_caijing'}  消息处理总量:2条
2020-07-09 at 15:37:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_dramx_raw', 'start_time': '1594280282', 'end_time': '1594280282', 'spider_name': 'hangye_dramx_news'}  消息处理总量:1条
2020-07-09 at 15:37:50 | SUCCESS | 消息内容:{'start_time': '1594280274', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594280276', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
2020-07-09 at 15:38:36 | SUCCESS | 消息内容:{'start_time': '1594280304', 'end_time': '1594280310', 'collection_name': 'sy_news_finance_askci_raw', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:2条
2020-07-09 at 15:38:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_bjx_raw', 'start_time': '1594280344', 'end_time': '1594280345', 'spider_name': 'hangye_bjx_yaowen'}  消息处理总量:3条
2020-07-09 at 15:38:37 | SUCCESS | 消息内容:{'end_time': '1594280326', 'start_time': '1594280325', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-07-09 at 15:38:52 | SUCCESS | 消息内容:{'start_time': '1594280306', 'end_time': '1594280328', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:3条
2020-07-09 at 15:38:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594280333', 'end_time': '1594280334', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-09 at 15:38:58 | SUCCESS | 消息内容:{'end_time': '1594280344', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_hs', 'start_time': '1594280344'}  消息处理总量:2条
2020-07-09 at 15:39:24 | SUCCESS | 消息内容:{'start_time': '1594280333', 'end_time': '1594280346', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:12条
2020-07-09 at 15:39:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594280359', 'end_time': '1594280365', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:7条
2020-07-09 at 15:40:08 | SUCCESS | 消息内容:{'start_time': '1594280382', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1594280382', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-09 at 15:40:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594280409', 'end_time': '1594280417', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:7条
2020-07-09 at 15:40:53 | SUCCESS | 消息内容:{'start_time': '1594280436', 'end_time': '1594280440', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-07-09 at 15:41:16 | SUCCESS | 消息内容:{'end_time': '1594280473', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1594280473', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:1条
2020-07-09 at 15:41:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594280484', 'end_time': '1594280485', 'spider_name': 'caijing_eastmoney_czggng'}  消息处理总量:2条
2020-07-09 at 15:41:50 | SUCCESS | 消息内容:{'start_time': '1594280514', 'end_time': '1594280514', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-09 at 15:42:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1594280519', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594280524'}  消息处理总量:5条
2020-07-09 at 15:42:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cfi_raw', 'start_time': '1594280542', 'end_time': '1594280547', 'spider_name': 'caijing_cfi_chanjing'}  消息处理总量:2条
2020-07-09 at 15:42:38 | SUCCESS | 消息内容:{'end_time': '1594280559', 'start_time': '1594280526', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:2条
2020-07-09 at 15:42:39 | SUCCESS | 消息内容:{'start_time': '1594280555', 'end_time': '1594280555', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:1条
2020-07-09 at 15:43:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594280547', 'end_time': '1594280555', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:5条
2020-07-09 at 15:43:08 | SUCCESS | 消息内容:{'start_time': '1594280583', 'end_time': '1594280586', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:5条
2020-07-09 at 15:43:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1594280556', 'start_time': '1594280553'}  消息处理总量:2条
2020-07-09 at 15:43:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594280615', 'end_time': '1594280616', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-07-09 at 15:44:07 | SUCCESS | 消息内容:{'start_time': '1594280614', 'end_time': '1594280638', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:7条
2020-07-09 at 15:44:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1594280657', 'start_time': '1594280656'}  消息处理总量:3条
2020-07-09 at 15:44:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_gxnews_raw', 'start_time': '1594280658', 'end_time': '1594280660', 'spider_name': 'caijing_gxnews_toutiao'}  消息处理总量:2条
2020-07-09 at 15:45:04 | SUCCESS | 消息内容:{'start_time': '1594280682', 'end_time': '1594280685', 'spider_name': 'caijing_cnstock_ssgs', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:7条
2020-07-09 at 15:45:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594280719', 'end_time': '1594280724', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:7条
2020-07-09 at 15:45:36 | SUCCESS | 消息内容:{'end_time': '1594280722', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594280703'}  消息处理总量:10条
2020-07-09 at 15:45:46 | SUCCESS | 消息内容:{'start_time': '1594280735', 'end_time': '1594280737', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:6条
2020-07-09 at 15:45:54 | SUCCESS | 消息内容:{'end_time': '1594280746', 'start_time': '1594280745', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:3条
2020-07-09 at 15:46:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw', 'end_time': '1594280775', 'start_time': '1594280775'}  消息处理总量:1条
2020-07-09 at 15:46:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594280667', 'end_time': '1594280741', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:33条
2020-07-09 at 15:47:27 | SUCCESS | 消息内容:{'start_time': '1594280845', 'end_time': '1594280845', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_chydd'}  消息处理总量:1条
2020-07-09 at 15:47:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1594280836', 'end_time': '1594280836'}  消息处理总量:2条
2020-07-09 at 15:47:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_591hx_raw', 'start_time': '1594280835', 'end_time': '1594280839', 'spider_name': 'caijing_591hx_scjh'}  消息处理总量:4条
2020-07-09 at 15:47:59 | SUCCESS | 消息内容:{'start_time': '1594280885', 'end_time': '1594280885', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-07-09 at 15:48:02 | SUCCESS | 消息内容:{'end_time': '1594280884', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1594280884', 'spider_name': 'caijing_qq_hongguan'}  消息处理总量:2条
2020-07-09 at 15:48:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594280884', 'end_time': '1594280890', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:4条
2020-07-09 at 15:48:12 | SUCCESS | 消息内容:{'start_time': '1594280895', 'end_time': '1594280897', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
