2020-07-24 at 10:27:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1595557558', 'start_time': '1595557558', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:1条
2020-07-24 at 15:28:44 | SUCCESS | 消息内容:{'end_time': '1595575676', 'start_time': '1595575672', 'spider_name': 'caijing_wabei_chanye', 'collection_name': 'sy_news_finance_wabei_raw'}  消息处理总量:2条
2020-07-24 at 15:29:30 | SUCCESS | 消息内容:{'end_time': '1595575783', 'collection_name': 'sy_news_finance_jiemian_raw', 'start_time': '1595575783', 'spider_name': 'caijing_jiemian_xiaofei'}  消息处理总量:1条
2020-07-24 at 15:29:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1595575776', 'start_time': '1595575767', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:3条
2020-07-24 at 15:29:45 | SUCCESS | 消息内容:{'end_time': '1595575797', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1595575794', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-24 at 15:30:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1595575798', 'end_time': '1595575803'}  消息处理总量:2条
2020-07-24 at 15:31:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_hqew_raw', 'start_time': '1595575876', 'end_time': '1595575881', 'spider_name': 'hangye_hqew_news'}  消息处理总量:2条
2020-07-24 at 15:31:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595575890', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1595575890'}  消息处理总量:1条
2020-07-24 at 15:31:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1595575918', 'start_time': '1595575916', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-07-24 at 15:31:58 | SUCCESS | 消息内容:{'end_time': '1595575920', 'start_time': '1595575913', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-07-24 at 15:31:59 | SUCCESS | 消息内容:{'end_time': '1595575928', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595575928', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-07-24 at 15:32:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_askci_gcy', 'collection_name': 'sy_news_finance_askci_raw', 'start_time': '1595575946', 'end_time': '1595575947'}  消息处理总量:2条
2020-07-24 at 15:32:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595575933', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1595575903'}  消息处理总量:22条
2020-07-24 at 15:33:04 | SUCCESS | 消息内容:{'end_time': '1595575992', 'spider_name': 'caijing_nbse_hyxx_all', 'start_time': '1595575912', 'collection_name': 'sy_news_finance_nbse_raw'}  消息处理总量:5条
2020-07-24 at 15:33:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'start_time': '1595576002', 'end_time': '1595576003', 'spider_name': 'caijing_china_hg'}  消息处理总量:3条
2020-07-24 at 15:33:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gncj', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1595576014', 'end_time': '1595576015'}  消息处理总量:2条
2020-07-24 at 15:33:40 | SUCCESS | 消息内容:{'end_time': '1595576053', 'start_time': '1595576053', 'spider_name': 'hangye_ofweek_chanye', 'collection_name': 'sy_news_hangye_ofweek_raw'}  消息处理总量:1条
2020-07-24 at 15:34:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1595576016', 'end_time': '1595576025', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:3条
2020-07-24 at 15:34:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_zuixin', 'end_time': '1595576036', 'start_time': '1595576034', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:2条
2020-07-24 at 15:34:22 | SUCCESS | 消息内容:{'end_time': '1595576054', 'start_time': '1595576054', 'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:1条
2020-07-24 at 15:34:30 | SUCCESS | 消息内容:{'end_time': '1595576103', 'collection_name': 'sy_news_hangye_ofweek_raw', 'start_time': '1595576103', 'spider_name': 'hangye_ofweek_shichang'}  消息处理总量:1条
2020-07-24 at 15:34:37 | SUCCESS | 消息内容:{'end_time': '1595576074', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595576074', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:1条
2020-07-24 at 15:34:50 | SUCCESS | 消息内容:{'end_time': '1595576105', 'start_time': '1595576105', 'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-24 at 15:35:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_bjx_raw', 'start_time': '1595576147', 'end_time': '1595576149', 'spider_name': 'hangye_bjx_yaowen'}  消息处理总量:4条
2020-07-24 at 15:35:34 | SUCCESS | 消息内容:{'end_time': '1595576112', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1595576106', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-07-24 at 15:35:34 | SUCCESS | 消息内容:{'end_time': '1595576140', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1595576133', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:2条
2020-07-24 at 15:35:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_cbminfo_raw', 'start_time': '1595576182', 'end_time': '1595576183', 'spider_name': 'hangye_cbminfo_news'}  消息处理总量:2条
2020-07-24 at 15:36:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1595576215', 'start_time': '1595576210', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-24 at 15:37:26 | SUCCESS | 消息内容:{'end_time': '1595576258', 'start_time': '1595576258', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-24 at 15:37:40 | SUCCESS | 消息内容:{'end_time': '1595576270', 'start_time': '1595576269', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-07-24 at 15:37:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_cyjj', 'end_time': '1595576272', 'start_time': '1595576272', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:2条
2020-07-24 at 15:37:51 | SUCCESS | 消息内容:{'end_time': '1595576204', 'start_time': '1595576204', 'spider_name': 'caijing_thecapital_zixun', 'collection_name': 'sy_news_finance_thecapital_raw'}  消息处理总量:1条
2020-07-24 at 15:38:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1595576320', 'spider_name': 'caijing_nbd_quanshang_all', 'start_time': '1595576320'}  消息处理总量:1条
2020-07-24 at 15:38:40 | SUCCESS | 消息内容:{'end_time': '1595576333', 'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1595576284', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:2条
2020-07-24 at 15:39:45 | SUCCESS | 消息内容:{'end_time': '1595576345', 'start_time': '1595576297', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:68条
2020-07-24 at 15:39:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1595576390', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1595576384'}  消息处理总量:11条
2020-07-24 at 15:40:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'end_time': '1595576409', 'start_time': '1595576406', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-07-24 at 15:40:49 | SUCCESS | 消息内容:{'end_time': '1595576464', 'start_time': '1595576464', 'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:2条
2020-07-24 at 15:41:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595576495', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1595576469'}  消息处理总量:16条
2020-07-24 at 15:41:58 | SUCCESS | 消息内容:{'end_time': '1595576534', 'start_time': '1595576534', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-24 at 15:42:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595576518', 'end_time': '1595576525'}  消息处理总量:8条
2020-07-24 at 15:42:09 | SUCCESS | 消息内容:{'end_time': '1595576543', 'collection_name': 'sy_news_moe_raw', 'start_time': '1595576542', 'spider_name': 'news_moe_gg'}  消息处理总量:3条
2020-07-24 at 15:42:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595576546', 'end_time': '1595576548'}  消息处理总量:3条
2020-07-24 at 15:42:25 | SUCCESS | 消息内容:{'end_time': '1595576581', 'spider_name': 'hangye_chinagas_news', 'start_time': '1595576580', 'collection_name': 'sy_news_hangye_chinagas_raw'}  消息处理总量:2条
2020-07-24 at 15:42:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj', 'end_time': '1595576581', 'start_time': '1595576581'}  消息处理总量:1条
2020-07-24 at 15:43:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1595576624', 'end_time': '1595576624'}  消息处理总量:1条
2020-07-24 at 15:43:40 | SUCCESS | 消息内容:{'end_time': '1595576629', 'start_time': '1595576627', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-07-24 at 15:44:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1595576639', 'end_time': '1595576639'}  消息处理总量:1条
2020-07-24 at 15:44:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595576657', 'end_time': '1595576668', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:5条
2020-07-24 at 15:45:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1595576745', 'end_time': '1595576745', 'spider_name': 'hangye_smm_news'}  消息处理总量:2条
2020-07-24 at 15:45:15 | SUCCESS | 消息内容:{'end_time': '1595576725', 'start_time': '1595576722', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:3条
2020-07-24 at 15:45:24 | SUCCESS | 消息内容:{'spider_name': 'caijing_stcn_gs', 'collection_name': 'sy_news_finance_stcn_raw', 'start_time': '1595576732', 'end_time': '1595576738'}  消息处理总量:2条
2020-07-24 at 15:45:33 | SUCCESS | 消息内容:{'end_time': '1595576746', 'spider_name': 'caijing_jrj_ss', 'start_time': '1595576745', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-07-24 at 15:45:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1595576744', 'spider_name': 'caijing_china_xiaofei', 'start_time': '1595576744'}  消息处理总量:2条
2020-07-24 at 15:45:57 | SUCCESS | 消息内容:{'spider_name': 'hangye_people_news', 'collection_name': 'sy_news_hangye_people_raw', 'start_time': '1595576787', 'end_time': '1595576788'}  消息处理总量:4条
2020-07-24 at 15:46:06 | SUCCESS | 消息内容:{'end_time': '1595576769', 'start_time': '1595576762', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:2条
2020-07-24 at 15:46:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1595576805', 'end_time': '1595576807'}  消息处理总量:4条
2020-07-24 at 15:47:13 | SUCCESS | 消息内容:{'end_time': '1595576835', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1595576829', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-07-24 at 15:47:16 | SUCCESS | 消息内容:{'end_time': '1595576817', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1595576817', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-07-24 at 15:47:20 | SUCCESS | 消息内容:{'end_time': '1595576826', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1595576812', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:16条
2020-07-24 at 15:47:41 | SUCCESS | 消息内容:{'end_time': '1595576803', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595576776', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:40条
2020-07-24 at 15:47:50 | SUCCESS | 消息内容:{'end_time': '1595576870', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1595576868', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:3条
2020-07-24 at 15:47:59 | SUCCESS | 消息内容:{'end_time': '1595576761', 'start_time': '1595576761', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-24 at 15:48:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1595576936', 'start_time': '1595576935'}  消息处理总量:5条
2020-07-24 at 15:49:48 | SUCCESS | 消息内容:{'end_time': '1595576997', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595576995', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:3条
2020-07-24 at 15:50:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595577041', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1595577028'}  消息处理总量:3条
2020-07-24 at 15:50:41 | SUCCESS | 消息内容:{'end_time': '1595577039', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1595577031', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:13条
2020-07-24 at 15:50:57 | SUCCESS | 消息内容:{'end_time': '1595577064', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1595577062', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:5条
2020-07-24 at 15:50:58 | SUCCESS | 消息内容:{'end_time': '1595577072', 'start_time': '1595577072', 'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:1条
2020-07-24 at 15:51:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1595577062', 'end_time': '1595577070', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:3条
2020-07-24 at 15:51:39 | SUCCESS | 消息内容:{'end_time': '1595577116', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1595577116', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-24 at 15:52:21 | SUCCESS | 消息内容:{'end_time': '1595577173', 'start_time': '1595577173', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:1条
2020-07-24 at 15:52:30 | SUCCESS | 消息内容:{'end_time': '1595577165', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1595577165', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-24 at 15:52:36 | SUCCESS | 消息内容:{'end_time': '1595577101', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1595577087', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:24条
2020-07-24 at 15:52:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595577103', 'end_time': '1595577103', 'spider_name': 'caijing_eastmoney_wh'}  消息处理总量:1条
2020-07-24 at 15:53:00 | SUCCESS | 消息内容:{'end_time': '1595577195', 'start_time': '1595577195', 'spider_name': 'caijing_sina_zq', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-24 at 15:53:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_shichang', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1595577216', 'end_time': '1595577219'}  消息处理总量:6条
2020-07-24 at 15:54:37 | SUCCESS | 消息内容:{'end_time': '1595577033', 'start_time': '1595577033', 'spider_name': 'caijing_china_chanjing', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-07-24 at 15:55:11 | SUCCESS | 消息内容:{'end_time': '1595577318', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1595577315', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:5条
2020-07-24 at 15:55:14 | SUCCESS | 消息内容:{'end_time': '1595577182', 'collection_name': 'sy_news_finance_591hx_raw', 'start_time': '1595577174', 'spider_name': 'caijing_591hx_stock_all'}  消息处理总量:4条
2020-07-24 at 15:55:18 | SUCCESS | 消息内容:{'end_time': '1595577332', 'start_time': '1595577332', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:1条
2020-07-24 at 15:55:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1595577352', 'spider_name': 'hangye_smm_news', 'start_time': '1595577352'}  消息处理总量:1条
