2020-04-24 at 15:49:30 | SUCCESS | 消息内容:{'start_time': '1587714514', 'end_time': '1587714515', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-04-24 at 21:52:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587736274', 'end_time': '1587736274'}  消息处理总量:2条
2020-04-24 at 21:52:10 | SUCCESS | 消息内容:{'end_time': '1587736229', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1587736192'}  消息处理总量:53条
2020-04-24 at 21:52:46 | SUCCESS | 消息内容:{'start_time': '1587736298', 'end_time': '1587736303', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:10条
2020-04-24 at 21:53:15 | SUCCESS | 消息内容:{'end_time': '1587736332', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587736324'}  消息处理总量:13条
2020-04-24 at 21:55:38 | SUCCESS | 消息内容:{'start_time': '1587736484', 'end_time': '1587736484', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:1条
2020-04-24 at 21:55:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587736480', 'start_time': '1587736472'}  消息处理总量:13条
2020-04-24 at 21:55:48 | SUCCESS | 消息内容:{'end_time': '1587736494', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587736494'}  消息处理总量:1条
2020-04-24 at 21:57:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587736557', 'end_time': '1587736565'}  消息处理总量:14条
2020-04-24 at 21:57:51 | SUCCESS | 消息内容:{'start_time': '1587736608', 'end_time': '1587736610', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:4条
2020-04-24 at 21:58:09 | SUCCESS | 消息内容:{'end_time': '1587736629', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587736623'}  消息处理总量:10条
2020-04-24 at 21:58:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587736638', 'start_time': '1587736634'}  消息处理总量:8条
2020-04-24 at 21:58:33 | SUCCESS | 消息内容:{'start_time': '1587736656', 'end_time': '1587736656', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-04-24 at 21:58:37 | SUCCESS | 消息内容:{'end_time': '1587736664', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1587736664'}  消息处理总量:1条
2020-04-24 at 21:59:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587736712', 'start_time': '1587736712'}  消息处理总量:1条
2020-04-24 at 22:00:52 | SUCCESS | 消息内容:{'start_time': '1587736782', 'end_time': '1587736787', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:10条
2020-04-24 at 22:01:02 | SUCCESS | 消息内容:{'end_time': '1587736769', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587736754'}  消息处理总量:17条
2020-04-24 at 22:01:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1587736807', 'start_time': '1587736804'}  消息处理总量:5条
2020-04-24 at 22:01:28 | SUCCESS | 消息内容:{'start_time': '1587736834', 'end_time': '1587736834', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:1条
2020-04-24 at 22:01:37 | SUCCESS | 消息内容:{'end_time': '1587736842', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587736842'}  消息处理总量:1条
2020-04-24 at 22:02:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587736867', 'end_time': '1587736867'}  消息处理总量:1条
2020-04-24 at 22:03:39 | SUCCESS | 消息内容:{'start_time': '1587736918', 'end_time': '1587736955', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:12条
2020-04-24 at 22:03:44 | SUCCESS | 消息内容:{'end_time': '1587736958', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587736944'}  消息处理总量:12条
2020-04-24 at 22:04:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_gsxw', 'start_time': '1587737014', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1587737014'}  消息处理总量:1条
2020-04-24 at 22:04:38 | SUCCESS | 消息内容:{'start_time': '1587737022', 'end_time': '1587737022', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-04-24 at 22:04:53 | SUCCESS | 消息内容:{'end_time': '1587737039', 'spider_name': 'caijing_qq_hongguan', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1587737039'}  消息处理总量:1条
2020-04-24 at 22:05:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587737096', 'start_time': '1587737092'}  消息处理总量:7条
2020-04-24 at 22:06:15 | SUCCESS | 消息内容:{'start_time': '1587737114', 'end_time': '1587737117', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:4条
2020-04-24 at 22:06:49 | SUCCESS | 消息内容:{'end_time': '1587737152', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587737152'}  消息处理总量:1条
2020-04-24 at 22:08:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587737244', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587737247'}  消息处理总量:4条
2020-04-24 at 22:08:38 | SUCCESS | 消息内容:{'start_time': '1587737255', 'end_time': '1587737257', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:6条
2020-04-24 at 22:11:10 | SUCCESS | 消息内容:{'end_time': '1587737391', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587737374'}  消息处理总量:22条
2020-04-24 at 22:11:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587737402', 'end_time': '1587737407'}  消息处理总量:7条
2020-04-24 at 22:11:57 | SUCCESS | 消息内容:{'start_time': '1587737454', 'end_time': '1587737457', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:5条
2020-04-24 at 22:11:58 | SUCCESS | 消息内容:{'end_time': '1587737461', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587737461'}  消息处理总量:1条
2020-04-24 at 22:12:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587737516', 'end_time': '1587737519'}  消息处理总量:5条
2020-04-24 at 22:13:14 | SUCCESS | 消息内容:{'start_time': '1587737536', 'end_time': '1587737536', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:2条
2020-04-24 at 22:13:53 | SUCCESS | 消息内容:{'end_time': '1587737570', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587737564'}  消息处理总量:11条
2020-04-24 at 22:13:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_xsb', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587737577', 'end_time': '1587737578'}  消息处理总量:3条
2020-04-24 at 22:14:53 | SUCCESS | 消息内容:{'start_time': '1587737635', 'end_time': '1587737635', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-04-24 at 22:15:18 | SUCCESS | 消息内容:{'end_time': '1587737662', 'spider_name': 'caijing_stcn_gs', 'collection_name': 'sy_news_finance_stcn_raw', 'start_time': '1587737662'}  消息处理总量:1条
2020-04-24 at 22:16:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587737711', 'end_time': '1587737718'}  消息处理总量:11条
2020-04-24 at 22:16:28 | SUCCESS | 消息内容:{'start_time': '1587737734', 'end_time': '1587737735', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:2条
2020-04-24 at 22:17:27 | SUCCESS | 消息内容:{'end_time': '1587737794', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587737793'}  消息处理总量:2条
2020-04-24 at 22:17:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587737797', 'end_time': '1587737799'}  消息处理总量:4条
2020-04-24 at 22:17:57 | SUCCESS | 消息内容:{'start_time': '1587737821', 'end_time': '1587737821', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_hongguan'}  消息处理总量:1条
2020-04-24 at 22:18:25 | SUCCESS | 消息内容:{'end_time': '1587737850', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587737847'}  消息处理总量:3条
2020-04-24 at 22:18:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587737865', 'start_time': '1587737864'}  消息处理总量:2条
2020-04-24 at 22:20:08 | SUCCESS | 消息内容:{'start_time': '1587737951', 'end_time': '1587737951', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-04-24 at 22:21:21 | SUCCESS | 消息内容:{'end_time': '1587738024', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1587738022'}  消息处理总量:4条
2020-04-24 at 22:21:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587738022', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587738030'}  消息处理总量:8条
2020-04-24 at 22:22:18 | SUCCESS | 消息内容:{'end_time': '1587738081', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587738081'}  消息处理总量:1条
2020-04-24 at 22:22:18 | SUCCESS | 消息内容:{'start_time': '1587738074', 'end_time': '1587738077', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:7条
2020-04-24 at 22:22:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587738111', 'start_time': '1587738108'}  消息处理总量:7条
2020-04-24 at 22:23:41 | SUCCESS | 消息内容:{'start_time': '1587738157', 'end_time': '1587738163', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:4条
2020-04-24 at 22:24:19 | SUCCESS | 消息内容:{'start_time': '1587738205', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'end_time': '1587738205'}  消息处理总量:1条
2020-04-24 at 22:24:28 | SUCCESS | 消息内容:{'end_time': '1587738197', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587738184'}  消息处理总量:16条
2020-04-24 at 22:25:15 | SUCCESS | 消息内容:{'start_time': '1587738254', 'end_time': '1587738256', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:4条
2020-04-24 at 22:26:31 | SUCCESS | 消息内容:{'end_time': '1587738334', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587738331'}  消息处理总量:5条
2020-04-24 at 22:26:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_163_gupiao', 'start_time': '1587738345', 'collection_name': 'sy_news_finance_163_raw', 'end_time': '1587738346'}  消息处理总量:2条
2020-04-24 at 22:27:31 | SUCCESS | 消息内容:{'start_time': '1587738391', 'end_time': '1587738393', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:4条
2020-04-24 at 22:28:18 | SUCCESS | 消息内容:{'end_time': '1587738445', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587738444'}  消息处理总量:2条
2020-04-24 at 22:29:06 | SUCCESS | 消息内容:{'start_time': '1587738484', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1587738486'}  消息处理总量:5条
2020-04-24 at 22:29:29 | SUCCESS | 消息内容:{'start_time': '1587738495', 'end_time': '1587738502', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:15条
2020-04-24 at 22:30:29 | SUCCESS | 消息内容:{'end_time': '1587738572', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587738571'}  消息处理总量:2条
2020-04-24 at 22:30:40 | SUCCESS | 消息内容:{'spider_name': 'hangye_smm_news', 'start_time': '1587738652', 'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1587738652'}  消息处理总量:1条
2020-04-24 at 22:30:50 | SUCCESS | 消息内容:{'start_time': '1587738592', 'end_time': '1587738593', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_yiyao'}  消息处理总量:2条
2020-04-24 at 22:31:39 | SUCCESS | 消息内容:{'end_time': '1587738637', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1587738632'}  消息处理总量:10条
2020-04-24 at 22:32:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587738694', 'end_time': '1587738698'}  消息处理总量:7条
2020-04-24 at 22:32:40 | SUCCESS | 消息内容:{'start_time': '1587738702', 'end_time': '1587738703', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-04-24 at 22:33:08 | SUCCESS | 消息内容:{'end_time': '1587738731', 'spider_name': 'caijing_cnstock_xsb', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1587738731'}  消息处理总量:1条
2020-04-24 at 22:33:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587738733', 'start_time': '1587738731'}  消息处理总量:3条
2020-04-24 at 22:33:36 | SUCCESS | 消息内容:{'start_time': '1587738754', 'end_time': '1587738756', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:4条
2020-04-24 at 22:34:29 | SUCCESS | 消息内容:{'end_time': '1587738807', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587738804'}  消息处理总量:6条
2020-04-24 at 22:34:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1587738817', 'start_time': '1587738814'}  消息处理总量:6条
2020-04-24 at 22:35:41 | SUCCESS | 消息内容:{'start_time': '1587738882', 'end_time': '1587738884', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:4条
2020-04-24 at 22:36:48 | SUCCESS | 消息内容:{'start_time': '1587738955', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao', 'end_time': '1587738955'}  消息处理总量:1条
2020-04-24 at 22:36:49 | SUCCESS | 消息内容:{'end_time': '1587738954', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587738954'}  消息处理总量:2条
2020-04-24 at 22:38:26 | SUCCESS | 消息内容:{'start_time': '1587739037', 'end_time': '1587739042', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:8条
2020-04-24 at 22:38:42 | SUCCESS | 消息内容:{'end_time': '1587739065', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587739065'}  消息处理总量:1条
2020-04-24 at 22:39:27 | SUCCESS | 消息内容:{'start_time': '1587739104', 'end_time': '1587739106', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:4条
2020-04-24 at 22:39:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587739089', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587739101'}  消息处理总量:13条
2020-04-24 at 22:39:49 | SUCCESS | 消息内容:{'end_time': '1587739122', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587739115'}  消息处理总量:13条
2020-04-24 at 22:41:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1587739242', 'end_time': '1587739246'}  消息处理总量:7条
2020-04-24 at 22:41:59 | SUCCESS | 消息内容:{'start_time': '1587739262', 'end_time': '1587739263', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-04-24 at 22:43:01 | SUCCESS | 消息内容:{'end_time': '1587739321', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587739315'}  消息处理总量:10条
