2020-07-16 at 09:20:47 | SUCCESS | 消息内容:{'start_time': '1594822554', 'end_time': '1594822554', 'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:1条
2020-07-16 at 09:40:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1594852978', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594852978'}  消息处理总量:2条
2020-07-16 at 09:40:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_whdd', 'end_time': '1594853082', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594853082'}  消息处理总量:1条
2020-07-16 at 09:40:08 | SUCCESS | 消息内容:{'start_time': '1594853024', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594853031', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:5条
2020-07-16 at 09:40:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594853093', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594853100'}  消息处理总量:3条
2020-07-16 at 09:40:13 | SUCCESS | 消息内容:{'start_time': '1594853103', 'collection_name': 'sy_news_finance_cnlist_raw', 'end_time': '1594853104', 'spider_name': 'caijing_cnlist_cjxw'}  消息处理总量:2条
2020-07-16 at 09:40:22 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594853153', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594853156'}  消息处理总量:5条
2020-07-16 at 09:40:28 | SUCCESS | 消息内容:{'spider_name': 'hangye_smm_news', 'end_time': '1594853283', 'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1594853283'}  消息处理总量:1条
2020-07-16 at 09:40:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1594853289', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594853288'}  消息处理总量:2条
2020-07-16 at 09:40:35 | SUCCESS | 消息内容:{'start_time': '1594853237', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594853250', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:11条
2020-07-16 at 09:40:41 | SUCCESS | 消息内容:{'start_time': '1594853464', 'end_time': '1594853466', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-07-16 at 09:40:46 | SUCCESS | 消息内容:{'start_time': '1594853484', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594853485', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:2条
2020-07-16 at 09:40:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'start_time': '1594853332', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594853336'}  消息处理总量:7条
2020-07-16 at 09:40:58 | SUCCESS | 消息内容:{'start_time': '1594853546', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594853548', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:4条
2020-07-16 at 09:40:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1594853625', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594853626'}  消息处理总量:3条
2020-07-16 at 09:41:00 | SUCCESS | 消息内容:{'start_time': '1594852652', 'end_time': '1594852700', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:69条
2020-07-16 at 09:41:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1594853773', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1594853773'}  消息处理总量:1条
2020-07-16 at 09:41:04 | SUCCESS | 消息内容:{'start_time': '1594853774', 'end_time': '1594853774', 'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-16 at 09:41:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gncj', 'start_time': '1594853824', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1594853824'}  消息处理总量:1条
2020-07-16 at 09:41:05 | SUCCESS | 消息内容:{'start_time': '1594853763', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1594853765', 'spider_name': 'caijing_china_hg'}  消息处理总量:3条
2020-07-16 at 09:41:07 | SUCCESS | 消息内容:{'spider_name': 'hangye_smm_news', 'start_time': '1594853893', 'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1594853893'}  消息处理总量:1条
2020-07-16 at 09:41:08 | SUCCESS | 消息内容:{'start_time': '1594853826', 'end_time': '1594853826', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-16 at 09:41:09 | SUCCESS | 消息内容:{'start_time': '1594853841', 'collection_name': 'sy_news_miit_raw', 'end_time': '1594853841', 'spider_name': 'news_miit_wjfb'}  消息处理总量:1条
2020-07-16 at 09:41:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_jijin', 'end_time': '1594853953', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1594853953'}  消息处理总量:1条
2020-07-16 at 09:41:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1594854143', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1594854143'}  消息处理总量:1条
2020-07-16 at 09:41:13 | SUCCESS | 消息内容:{'start_time': '1594854040', 'end_time': '1594854040', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-16 at 09:41:14 | SUCCESS | 消息内容:{'start_time': '1594854106', 'end_time': '1594854106', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:2条
2020-07-16 at 09:41:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1594854168', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594854168'}  消息处理总量:1条
2020-07-16 at 09:41:17 | SUCCESS | 消息内容:{'start_time': '1594854192', 'end_time': '1594854192', 'spider_name': 'caijing_eastmoney_whdd', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-16 at 09:41:19 | SUCCESS | 消息内容:{'start_time': '1594854262', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594854263', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:2条
2020-07-16 at 09:41:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'start_time': '1594854322', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594854322'}  消息处理总量:1条
2020-07-16 at 09:41:21 | SUCCESS | 消息内容:{'start_time': '1594854317', 'end_time': '1594854317', 'spider_name': 'caijing_hexun_zqxw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-16 at 09:41:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_hg', 'end_time': '1594854372', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1594854372'}  消息处理总量:1条
2020-07-16 at 09:41:24 | SUCCESS | 消息内容:{'start_time': '1594854394', 'end_time': '1594854394', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-16 at 09:41:24 | SUCCESS | 消息内容:{'start_time': '1594854338', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1594854338', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-16 at 09:41:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_cjyw', 'end_time': '1594854395', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1594854395'}  消息处理总量:2条
2020-07-16 at 09:41:28 | SUCCESS | 消息内容:{'start_time': '1594854452', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594854452', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-16 at 09:41:28 | SUCCESS | 消息内容:{'start_time': '1594854445', 'end_time': '1594854445', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-16 at 09:41:32 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'start_time': '1594854424', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1594854429'}  消息处理总量:3条
2020-07-16 at 09:41:36 | SUCCESS | 消息内容:{'start_time': '1594854478', 'end_time': '1594854480', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:3条
2020-07-16 at 09:41:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_kcb', 'start_time': '1594854512', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594854512'}  消息处理总量:1条
2020-07-16 at 09:41:37 | SUCCESS | 消息内容:{'start_time': '1594854505', 'end_time': '1594854507', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:4条
2020-07-16 at 09:41:39 | SUCCESS | 消息内容:{'start_time': '1594854573', 'end_time': '1594854573', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-07-16 at 09:41:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1594854573', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1594854573'}  消息处理总量:1条
2020-07-16 at 09:41:42 | SUCCESS | 消息内容:{'start_time': '1594854682', 'end_time': '1594854682', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_ny'}  消息处理总量:1条
2020-07-16 at 09:41:46 | SUCCESS | 消息内容:{'start_time': '1594854632', 'end_time': '1594854634', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:4条
2020-07-16 at 09:41:47 | SUCCESS | 消息内容:{'start_time': '1594854788', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594854788', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-07-16 at 09:41:49 | SUCCESS | 消息内容:{'start_time': '1594854796', 'end_time': '1594854796', 'spider_name': 'caijing_cs_jijin', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-16 at 09:41:51 | SUCCESS | 消息内容:{'start_time': '1594854882', 'end_time': '1594854882', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-07-16 at 09:41:58 | SUCCESS | 消息内容:{'start_time': '1594854942', 'end_time': '1594854943', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-16 at 09:42:05 | SUCCESS | 消息内容:{'start_time': '1594855013', 'end_time': '1594855014', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-07-16 at 09:42:10 | SUCCESS | 消息内容:{'start_time': '1594855014', 'end_time': '1594855014', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-16 at 09:42:12 | SUCCESS | 消息内容:{'start_time': '1594854982', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1594854984', 'spider_name': 'caijing_china_hg'}  消息处理总量:5条
2020-07-16 at 09:42:17 | SUCCESS | 消息内容:{'start_time': '1594855034', 'end_time': '1594855038', 'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:3条
2020-07-16 at 09:42:22 | SUCCESS | 消息内容:{'start_time': '1594855073', 'end_time': '1594855073', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-16 at 09:42:27 | SUCCESS | 消息内容:{'start_time': '1594855113', 'end_time': '1594855113', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-07-16 at 09:42:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'start_time': '1594854725', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594854735'}  消息处理总量:18条
2020-07-16 at 09:42:31 | SUCCESS | 消息内容:{'start_time': '1594855065', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594855067', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:5条
2020-07-16 at 09:42:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1594855128', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594855128'}  消息处理总量:1条
2020-07-16 at 09:42:35 | SUCCESS | 消息内容:{'start_time': '1594855133', 'end_time': '1594855133', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-07-16 at 09:42:39 | SUCCESS | 消息内容:{'start_time': '1594855252', 'end_time': '1594855254', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-07-16 at 09:42:43 | SUCCESS | 消息内容:{'start_time': '1594855324', 'end_time': '1594855324', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-07-16 at 09:42:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1594855159', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594855142'}  消息处理总量:3条
2020-07-16 at 09:42:49 | SUCCESS | 消息内容:{'start_time': '1594855314', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594855314', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:1条
2020-07-16 at 09:42:53 | SUCCESS | 消息内容:{'start_time': '1594854874', 'end_time': '1594855095', 'spider_name': 'caijing_china_chanjing', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:14条
2020-07-16 at 09:42:55 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'start_time': '1594855345', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594855346'}  消息处理总量:2条
2020-07-16 at 09:42:55 | SUCCESS | 消息内容:{'start_time': '1594855382', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594855383', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-16 at 09:42:57 | SUCCESS | 消息内容:{'start_time': '1594855353', 'end_time': '1594855353', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-07-16 at 09:43:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594855409', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594855408'}  消息处理总量:3条
2020-07-16 at 09:43:04 | SUCCESS | 消息内容:{'start_time': '1594855495', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594855499', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:3条
2020-07-16 at 09:43:04 | SUCCESS | 消息内容:{'start_time': '1594855503', 'end_time': '1594855503', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-07-16 at 09:43:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'start_time': '1594855564', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594855564'}  消息处理总量:1条
2020-07-16 at 09:43:08 | SUCCESS | 消息内容:{'start_time': '1594855585', 'end_time': '1594855585', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_shichang'}  消息处理总量:1条
2020-07-16 at 09:43:12 | SUCCESS | 消息内容:{'start_time': '1594855576', 'end_time': '1594855577', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-16 at 09:43:12 | SUCCESS | 消息内容:{'start_time': '1594855635', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594855639', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-07-16 at 09:43:19 | SUCCESS | 消息内容:{'start_time': '1594855635', 'end_time': '1594855635', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-16 at 09:43:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_hg', 'start_time': '1594855592', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1594855593'}  消息处理总量:3条
2020-07-16 at 09:43:19 | SUCCESS | 消息内容:{'start_time': '1594855685', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594855686', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-07-16 at 09:43:22 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'start_time': '1594855668', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1594855668'}  消息处理总量:1条
2020-07-16 at 09:43:23 | SUCCESS | 消息内容:{'start_time': '1594855691', 'end_time': '1594855691', 'spider_name': 'caijing_investorchina_scgz', 'collection_name': 'sy_news_finance_investorchina_raw'}  消息处理总量:1条
2020-07-16 at 09:43:27 | SUCCESS | 消息内容:{'start_time': '1594855742', 'end_time': '1594855742', 'spider_name': 'caijing_sina_kcb', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-16 at 09:43:29 | SUCCESS | 消息内容:{'start_time': '1594855692', 'end_time': '1594855697', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:4条
2020-07-16 at 09:43:31 | SUCCESS | 消息内容:{'start_time': '1594855792', 'end_time': '1594855792', 'spider_name': 'caijing_qq_hongguan', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-07-16 at 09:43:35 | SUCCESS | 消息内容:{'start_time': '1594855835', 'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1594855835', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:2条
2020-07-16 at 09:43:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1594855700', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594855683'}  消息处理总量:5条
2020-07-16 at 09:43:41 | SUCCESS | 消息内容:{'start_time': '1594855823', 'end_time': '1594855826', 'spider_name': 'caijing_sina_zsscdt', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
