2020-08-18 at 09:17:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1597376083', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597376083'}  消息处理总量:1条
2020-08-18 at 09:43:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597383957', 'start_time': '1597383957', 'spider_name': 'caijing_eastmoney_cjjsp'}  消息处理总量:1条
2020-08-18 at 09:43:26 | SUCCESS | 消息内容:{'start_time': '1597383895', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1597383943'}  消息处理总量:6条
2020-08-18 at 09:43:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1597383871', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597383806'}  消息处理总量:26条
2020-08-18 at 09:43:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_smm_yaowen', 'end_time': '1597384005', 'start_time': '1597384005', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:1条
2020-08-18 at 09:43:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_591hx_stock_all', 'start_time': '1597383877', 'collection_name': 'sy_news_finance_591hx_raw', 'end_time': '1597383877'}  消息处理总量:1条
2020-08-18 at 09:43:33 | SUCCESS | 消息内容:{'start_time': '1597384034', 'spider_name': 'caijing_qq_zhaiquan', 'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1597384034'}  消息处理总量:1条
2020-08-18 at 09:43:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384010', 'start_time': '1597384005', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:5条
2020-08-18 at 09:43:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'end_time': '1597383983', 'start_time': '1597383983', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:1条
2020-08-18 at 09:43:40 | SUCCESS | 消息内容:{'start_time': '1597384062', 'spider_name': 'caijing_china_hg', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597384062'}  消息处理总量:1条
2020-08-18 at 09:43:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597384076', 'start_time': '1597384056', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:0条
2020-08-18 at 09:43:43 | SUCCESS | 消息内容:{'end_time': '1597384040', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597384035'}  消息处理总量:7条
2020-08-18 at 09:43:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_chinatimes_all', 'start_time': '1597383972', 'collection_name': 'sy_news_finance_chinatimes_raw', 'end_time': '1597383972'}  消息处理总量:1条
2020-08-18 at 09:43:56 | SUCCESS | 消息内容:{'spider_name': 'caijing_csi_yeneizixun_all', 'end_time': '1597384055', 'start_time': '1597384055', 'collection_name': 'sy_news_finance_csi_raw'}  消息处理总量:2条
2020-08-18 at 09:44:00 | SUCCESS | 消息内容:{'spider_name': 'hangye_mining120_guonei', 'start_time': '1597384122', 'collection_name': 'sy_news_hangye_mining120_raw', 'end_time': '1597384122'}  消息处理总量:2条
2020-08-18 at 09:44:03 | SUCCESS | 消息内容:{'end_time': '1597384106', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597384106'}  消息处理总量:1条
2020-08-18 at 09:44:06 | SUCCESS | 消息内容:{'end_time': '1597384110', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597384110', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-18 at 09:44:12 | SUCCESS | 消息内容:{'end_time': '1597384142', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1597384142', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-18 at 09:44:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597384086', 'start_time': '1597384084', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:4条
2020-08-18 at 09:44:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'end_time': '1597384143', 'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1597384143'}  消息处理总量:1条
2020-08-18 at 09:44:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597384115', 'start_time': '1597384115', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-08-18 at 09:44:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597384195', 'start_time': '1597384195', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-08-18 at 09:44:27 | SUCCESS | 消息内容:{'end_time': '1597384193', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1597384193'}  消息处理总量:1条
2020-08-18 at 09:44:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_qianlong_jingji', 'start_time': '1597384124', 'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1597384132'}  消息处理总量:9条
2020-08-18 at 09:44:39 | SUCCESS | 消息内容:{'start_time': '1597384235', 'spider_name': 'hangye_dramx_news', 'collection_name': 'sy_news_hangye_dramx_raw', 'end_time': '1597384235'}  消息处理总量:1条
2020-08-18 at 09:44:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597384196', 'start_time': '1597384194', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-18 at 09:44:44 | SUCCESS | 消息内容:{'end_time': '1597384238', 'spider_name': 'caijing_gucheng_gundong', 'start_time': '1597384238', 'collection_name': 'sy_news_finance_gucheng_raw'}  消息处理总量:1条
2020-08-18 at 09:44:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597384245', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597384245'}  消息处理总量:1条
2020-08-18 at 09:44:55 | SUCCESS | 消息内容:{'end_time': '1597384263', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1597384263'}  消息处理总量:1条
2020-08-18 at 09:44:57 | SUCCESS | 消息内容:{'start_time': '1597384219', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384219'}  消息处理总量:2条
2020-08-18 at 09:45:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_guandian_news_all', 'start_time': '1597384294', 'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1597384294'}  消息处理总量:1条
2020-08-18 at 09:45:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_czggng', 'end_time': '1597384298', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597384296'}  消息处理总量:3条
2020-08-18 at 09:45:13 | SUCCESS | 消息内容:{'end_time': '1597384314', 'spider_name': 'caijing_hexun_hysk', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597384313'}  消息处理总量:2条
2020-08-18 at 09:45:16 | SUCCESS | 消息内容:{'start_time': '1597384255', 'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1597384289'}  消息处理总量:7条
2020-08-18 at 09:45:17 | SUCCESS | 消息内容:{'end_time': '1597384322', 'spider_name': 'caijing_sina_guonei', 'start_time': '1597384322', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-18 at 09:45:19 | SUCCESS | 消息内容:{'end_time': '1597384354', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1597384354', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-08-18 at 09:45:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'start_time': '1597384334', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1597384334'}  消息处理总量:1条
2020-08-18 at 09:45:22 | SUCCESS | 消息内容:{'end_time': '1597384314', 'spider_name': 'caijing_smm_yaowen', 'collection_name': 'sy_news_finance_smm_raw', 'start_time': '1597384314'}  消息处理总量:1条
2020-08-18 at 09:45:24 | SUCCESS | 消息内容:{'spider_name': 'caijing_chinatimes_all', 'end_time': '1597384345', 'collection_name': 'sy_news_finance_chinatimes_raw', 'start_time': '1597384345'}  消息处理总量:0条
2020-08-18 at 09:45:29 | SUCCESS | 消息内容:{'end_time': '1597384416', 'spider_name': 'hangye_semiinsights_news', 'collection_name': 'sy_news_hangye_semiinsights_raw', 'start_time': '1597384416'}  消息处理总量:1条
2020-08-18 at 09:45:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384192', 'start_time': '1597384169', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:21条
2020-08-18 at 09:45:45 | SUCCESS | 消息内容:{'start_time': '1597384373', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384384'}  消息处理总量:12条
2020-08-18 at 09:45:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597384398', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597384394'}  消息处理总量:8条
2020-08-18 at 09:45:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384408', 'start_time': '1597384386', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:6条
2020-08-18 at 09:45:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_southmoney_caijingyaowen', 'start_time': '1597384474', 'collection_name': 'sy_news_finance_southmoney_raw', 'end_time': '1597384475'}  消息处理总量:3条
2020-08-18 at 09:45:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1597384444', 'start_time': '1597384444', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-08-18 at 09:46:00 | SUCCESS | 消息内容:{'start_time': '1597384410', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384477'}  消息处理总量:2条
2020-08-18 at 09:46:06 | SUCCESS | 消息内容:{'start_time': '1597384546', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597384546'}  消息处理总量:2条
2020-08-18 at 09:46:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1597384555', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384556'}  消息处理总量:2条
2020-08-18 at 09:46:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384531', 'start_time': '1597384529', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-08-18 at 09:46:24 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597384489', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597384481'}  消息处理总量:12条
2020-08-18 at 09:46:27 | SUCCESS | 消息内容:{'start_time': '1597384573', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597384573'}  消息处理总量:2条
2020-08-18 at 09:46:30 | SUCCESS | 消息内容:{'end_time': '1597384578', 'spider_name': 'caijing_eccn_zxzx', 'collection_name': 'sy_news_finance_eccn_raw', 'start_time': '1597384578'}  消息处理总量:1条
2020-08-18 at 09:46:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1597384646', 'start_time': '1597384646', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-08-18 at 09:46:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'start_time': '1597384632', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597384633'}  消息处理总量:2条
2020-08-18 at 09:46:42 | SUCCESS | 消息内容:{'start_time': '1597384704', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597384704'}  消息处理总量:1条
2020-08-18 at 09:46:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384575', 'start_time': '1597384563', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:17条
2020-08-18 at 09:46:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_bjx_yaowen', 'end_time': '1597384684', 'start_time': '1597384682', 'collection_name': 'sy_news_finance_bjx_raw'}  消息处理总量:3条
2020-08-18 at 09:46:51 | SUCCESS | 消息内容:{'end_time': '1597384755', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597384755'}  消息处理总量:0条
2020-08-18 at 09:46:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1597384734', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384735'}  消息处理总量:2条
2020-08-18 at 09:47:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1597384731', 'start_time': '1597384724', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:7条
2020-08-18 at 09:47:03 | SUCCESS | 消息内容:{'start_time': '1597384777', 'spider_name': 'hangye_bjx_yaowen', 'collection_name': 'sy_news_hangye_bjx_raw', 'end_time': '1597384779'}  消息处理总量:5条
2020-08-18 at 09:47:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597384736', 'start_time': '1597384736', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-08-18 at 09:47:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1597384770', 'start_time': '1597384770', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-08-18 at 09:47:08 | SUCCESS | 消息内容:{'start_time': '1597384763', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597384764'}  消息处理总量:2条
2020-08-18 at 09:47:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1597384805', 'start_time': '1597384805', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-08-18 at 09:47:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597384754', 'start_time': '1597384748', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-08-18 at 09:47:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1597384768', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384778'}  消息处理总量:6条
2020-08-18 at 09:47:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'end_time': '1597384817', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597384815'}  消息处理总量:4条
2020-08-18 at 09:47:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_cankaoxiaoxi_caijing', 'start_time': '1597384747', 'collection_name': 'sy_news_finance_cankaoxiaoxi_raw', 'end_time': '1597384747'}  消息处理总量:1条
2020-08-18 at 09:47:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597384846', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597384840'}  消息处理总量:8条
2020-08-18 at 09:47:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384798', 'start_time': '1597384787', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:18条
2020-08-18 at 09:47:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_ccmn_raw', 'end_time': '1597384903', 'start_time': '1597384894', 'spider_name': 'caijing_ccmn_yaowen'}  消息处理总量:3条
2020-08-18 at 09:47:56 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597384805', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1597384851'}  消息处理总量:5条
2020-08-18 at 09:48:01 | SUCCESS | 消息内容:{'start_time': '1597384944', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597384948'}  消息处理总量:2条
2020-08-18 at 09:48:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597384940', 'start_time': '1597384939', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:2条
2020-08-18 at 09:48:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1597385040', 'start_time': '1597385035', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:4条
2020-08-18 at 09:48:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'start_time': '1597384957', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1597384960'}  消息处理总量:5条
2020-08-18 at 09:48:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597385074', 'start_time': '1597385074', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-08-18 at 09:48:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1597385075', 'start_time': '1597385075', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-08-18 at 09:48:26 | SUCCESS | 消息内容:{'end_time': '1597384871', 'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597384864'}  消息处理总量:13条
2020-08-18 at 09:48:26 | SUCCESS | 消息内容:{'start_time': '1597385049', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597385068'}  消息处理总量:3条
2020-08-18 at 09:48:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1597385092', 'start_time': '1597385092', 'spider_name': 'caijing_qq_chanye'}  消息处理总量:2条
2020-08-18 at 09:48:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_zhiding_raw', 'end_time': '1597385064', 'start_time': '1597385064', 'spider_name': 'caijing_zhiding_news'}  消息处理总量:1条
