2020-07-10 at 02:53:03 | SUCCESS | 消息内容:{'start_time': '1594320709', 'end_time': '1594320709', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 15:45:31 | SUCCESS | 消息内容:{'end_time': '1594367142', 'start_time': '1594367142', 'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:1条
2020-07-10 at 15:46:56 | SUCCESS | 消息内容:{'start_time': '1594367208', 'end_time': '1594367213', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-07-10 at 15:48:17 | SUCCESS | 消息内容:{'end_time': '1594367296', 'start_time': '1594367283', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:8条
2020-07-10 at 15:49:32 | SUCCESS | 消息内容:{'start_time': '1594367372', 'end_time': '1594367372', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-07-10 at 15:50:10 | SUCCESS | 消息内容:{'start_time': '1594367415', 'end_time': '1594367416', 'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-10 at 15:50:32 | SUCCESS | 消息内容:{'end_time': '1594367464', 'start_time': '1594367464', 'collection_name': 'sy_news_hangye_cena_raw', 'spider_name': 'hangye_cena_news'}  消息处理总量:1条
2020-07-10 at 15:50:55 | SUCCESS | 消息内容:{'end_time': '1594367421', 'start_time': '1594367418', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-07-10 at 15:51:20 | SUCCESS | 消息内容:{'end_time': '1594367494', 'start_time': '1594367494', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-07-10 at 15:52:25 | SUCCESS | 消息内容:{'start_time': '1594367544', 'end_time': '1594367550', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-07-10 at 15:52:50 | SUCCESS | 消息内容:{'end_time': '1594367561', 'start_time': '1594367557', 'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:2条
2020-07-10 at 15:54:14 | SUCCESS | 消息内容:{'end_time': '1594367656', 'start_time': '1594367656', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 15:55:11 | SUCCESS | 消息内容:{'end_time': '1594367722', 'start_time': '1594367722', 'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs'}  消息处理总量:1条
2020-07-10 at 15:55:37 | SUCCESS | 消息内容:{'start_time': '1594367724', 'end_time': '1594367724', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-07-10 at 15:56:17 | SUCCESS | 消息内容:{'start_time': '1594367753', 'end_time': '1594367753', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-07-10 at 15:57:08 | SUCCESS | 消息内容:{'start_time': '1594367837', 'end_time': '1594367837', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-07-10 at 15:57:50 | SUCCESS | 消息内容:{'end_time': '1594367865', 'start_time': '1594367851', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:8条
2020-07-10 at 15:57:57 | SUCCESS | 消息内容:{'start_time': '1594367885', 'end_time': '1594367886', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:4条
2020-07-10 at 15:58:47 | SUCCESS | 消息内容:{'end_time': '1594367932', 'start_time': '1594367932', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-10 at 15:59:42 | SUCCESS | 消息内容:{'end_time': '1594367993', 'start_time': '1594367993', 'spider_name': 'caijing_qq_chanye', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-07-10 at 16:00:23 | SUCCESS | 消息内容:{'start_time': '1594368025', 'end_time': '1594368028', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:6条
2020-07-10 at 16:00:52 | SUCCESS | 消息内容:{'start_time': '1594368035', 'end_time': '1594368040', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:5条
2020-07-10 at 16:02:07 | SUCCESS | 消息内容:{'start_time': '1594368115', 'end_time': '1594368122', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:11条
2020-07-10 at 16:02:38 | SUCCESS | 消息内容:{'end_time': '1594368104', 'start_time': '1594368103', 'collection_name': 'sy_news_finance_wabei_raw', 'spider_name': 'caijing_wabei_chanye'}  消息处理总量:2条
2020-07-10 at 16:03:29 | SUCCESS | 消息内容:{'start_time': '1594367952', 'end_time': '1594367954', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:2条
2020-07-10 at 16:04:19 | SUCCESS | 消息内容:{'start_time': '1594368226', 'end_time': '1594368239', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:3条
2020-07-10 at 16:05:12 | SUCCESS | 消息内容:{'end_time': '1594368288', 'start_time': '1594368282', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:3条
2020-07-10 at 16:06:05 | SUCCESS | 消息内容:{'start_time': '1594368365', 'end_time': '1594368368', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:6条
2020-07-10 at 16:06:23 | SUCCESS | 消息内容:{'start_time': '1594368323', 'end_time': '1594368325', 'spider_name': 'caijing_eastmoney_jijin', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-10 at 16:06:52 | SUCCESS | 消息内容:{'start_time': '1594368424', 'end_time': '1594368424', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-07-10 at 16:07:18 | SUCCESS | 消息内容:{'start_time': '1594368364', 'end_time': '1594368386', 'spider_name': 'caijing_thecapital_zixun', 'collection_name': 'sy_news_finance_thecapital_raw'}  消息处理总量:5条
2020-07-10 at 16:07:23 | SUCCESS | 消息内容:{'end_time': '1594368446', 'start_time': '1594368446', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou'}  消息处理总量:1条
2020-07-10 at 16:07:40 | SUCCESS | 消息内容:{'start_time': '1594368449', 'end_time': '1594368458', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:10条
2020-07-10 at 16:08:19 | SUCCESS | 消息内容:{'end_time': '1594368502', 'start_time': '1594368495', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:13条
2020-07-10 at 16:09:51 | SUCCESS | 消息内容:{'start_time': '1594368602', 'end_time': '1594368602', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-07-10 at 16:10:44 | SUCCESS | 消息内容:{'end_time': '1594368645', 'start_time': '1594368643', 'spider_name': 'caijing_pedaily_gundong', 'collection_name': 'sy_news_finance_pedaily_raw'}  消息处理总量:3条
2020-07-10 at 16:11:04 | SUCCESS | 消息内容:{'end_time': '1594368673', 'start_time': '1594368673', 'spider_name': 'caijing_china_bank', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-07-10 at 16:11:28 | SUCCESS | 消息内容:{'start_time': '1594368685', 'end_time': '1594368690', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:2条
2020-07-10 at 16:12:32 | SUCCESS | 消息内容:{'start_time': '1594368758', 'end_time': '1594368761', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-07-10 at 16:12:58 | SUCCESS | 消息内容:{'start_time': '1594368768', 'end_time': '1594368780', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:10条
2020-07-10 at 16:15:20 | SUCCESS | 消息内容:{'end_time': '1594368926', 'start_time': '1594368923', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:7条
2020-07-10 at 16:15:32 | SUCCESS | 消息内容:{'start_time': '1594368943', 'end_time': '1594368943', 'spider_name': 'caijing_people_yuanchuang', 'collection_name': 'sy_news_finance_people_raw'}  消息处理总量:1条
2020-07-10 at 16:16:20 | SUCCESS | 消息内容:{'start_time': '1594368985', 'end_time': '1594368987', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:3条
2020-07-10 at 16:17:39 | SUCCESS | 消息内容:{'start_time': '1594369018', 'end_time': '1594369036', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:23条
2020-07-10 at 16:18:11 | SUCCESS | 消息内容:{'start_time': '1594369084', 'end_time': '1594369089', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:9条
2020-07-10 at 16:18:49 | SUCCESS | 消息内容:{'start_time': '1594369124', 'end_time': '1594369124', 'spider_name': 'caijing_eastmoney_whdd', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 16:19:58 | SUCCESS | 消息内容:{'start_time': '1594369192', 'end_time': '1594369195', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:3条
2020-07-10 at 16:20:51 | SUCCESS | 消息内容:{'end_time': '1594369264', 'start_time': '1594369264', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:1条
2020-07-10 at 16:21:21 | SUCCESS | 消息内容:{'end_time': '1594369314', 'start_time': '1594369314', 'spider_name': 'hangye_bjx_yaowen', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:1条
2020-07-10 at 16:21:54 | SUCCESS | 消息内容:{'end_time': '1594369324', 'start_time': '1594369315', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-07-10 at 16:22:39 | SUCCESS | 消息内容:{'end_time': '1594369361', 'start_time': '1594369346', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-10 at 16:23:32 | SUCCESS | 消息内容:{'start_time': '1594369422', 'end_time': '1594369422', 'spider_name': 'caijing_china_hg', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-07-10 at 16:24:53 | SUCCESS | 消息内容:{'start_time': '1594369497', 'end_time': '1594369499', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao'}  消息处理总量:4条
2020-07-10 at 16:25:23 | SUCCESS | 消息内容:{'start_time': '1594369555', 'end_time': '1594369555', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-07-10 at 16:26:01 | SUCCESS | 消息内容:{'start_time': '1594369575', 'end_time': '1594369575', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-07-10 at 16:26:42 | SUCCESS | 消息内容:{'start_time': '1594369632', 'end_time': '1594369632', 'collection_name': 'sy_news_hangye_eefocus_raw', 'spider_name': 'hangye_eefocus_news'}  消息处理总量:2条
2020-07-10 at 16:26:47 | SUCCESS | 消息内容:{'start_time': '1594369619', 'end_time': '1594369619', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-10 at 16:27:19 | SUCCESS | 消息内容:{'start_time': '1594369637', 'end_time': '1594369641', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-10 at 16:28:05 | SUCCESS | 消息内容:{'end_time': '1594369689', 'start_time': '1594369688', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:2条
2020-07-10 at 16:28:22 | SUCCESS | 消息内容:{'end_time': '1594369715', 'start_time': '1594369714', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:3条
2020-07-10 at 16:29:31 | SUCCESS | 消息内容:{'end_time': '1594369785', 'start_time': '1594369785', 'spider_name': 'caijing_cs_gsxw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-10 at 16:30:11 | SUCCESS | 消息内容:{'start_time': '1594369843', 'end_time': '1594369843', 'collection_name': 'sy_news_hangye_people_raw', 'spider_name': 'hangye_people_news'}  消息处理总量:1条
2020-07-10 at 16:31:53 | SUCCESS | 消息内容:{'end_time': '1594369923', 'start_time': '1594369922', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-10 at 16:32:12 | SUCCESS | 消息内容:{'start_time': '1594369896', 'end_time': '1594369903', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:4条
2020-07-10 at 16:32:52 | SUCCESS | 消息内容:{'end_time': '1594369923', 'start_time': '1594369923', 'spider_name': 'caijing_wabei_chanye', 'collection_name': 'sy_news_finance_wabei_raw'}  消息处理总量:1条
2020-07-10 at 16:33:31 | SUCCESS | 消息内容:{'start_time': '1594369762', 'end_time': '1594369769', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:4条
2020-07-10 at 16:34:32 | SUCCESS | 消息内容:{'end_time': '1594370043', 'start_time': '1594370043', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-10 at 16:34:56 | SUCCESS | 消息内容:{'start_time': '1594370068', 'end_time': '1594370068', 'spider_name': 'caijing_eastmoney_qqdd', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 16:35:19 | SUCCESS | 消息内容:{'end_time': '1594370115', 'start_time': '1594370115', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-10 at 16:36:22 | SUCCESS | 消息内容:{'end_time': '1594370195', 'start_time': '1594370195', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-07-10 at 16:37:11 | SUCCESS | 消息内容:{'end_time': '1594370234', 'start_time': '1594370233', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-07-10 at 16:38:06 | SUCCESS | 消息内容:{'end_time': '1594370269', 'start_time': '1594370258', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:20条
2020-07-10 at 16:38:33 | SUCCESS | 消息内容:{'end_time': '1594370324', 'start_time': '1594370324', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-10 at 16:39:42 | SUCCESS | 消息内容:{'end_time': '1594370392', 'start_time': '1594370392', 'spider_name': 'caijing_caijing_industry', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:1条
2020-07-10 at 16:40:25 | SUCCESS | 消息内容:{'start_time': '1594370425', 'end_time': '1594370432', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-10 at 16:41:12 | SUCCESS | 消息内容:{'start_time': '1594370442', 'end_time': '1594370442', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:1条
2020-07-10 at 16:41:53 | SUCCESS | 消息内容:{'end_time': '1594370516', 'start_time': '1594370514', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-07-10 at 16:42:24 | SUCCESS | 消息内容:{'end_time': '1594370553', 'start_time': '1594370553', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gncj'}  消息处理总量:2条
2020-07-10 at 16:43:10 | SUCCESS | 消息内容:{'end_time': '1594370596', 'start_time': '1594370594', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:4条
2020-07-10 at 16:44:02 | SUCCESS | 消息内容:{'end_time': '1594370648', 'start_time': '1594370645', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:7条
2020-07-10 at 16:44:57 | SUCCESS | 消息内容:{'start_time': '1594370692', 'end_time': '1594370693', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:2条
2020-07-10 at 16:45:42 | SUCCESS | 消息内容:{'start_time': '1594370751', 'end_time': '1594370752', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:2条
2020-07-10 at 16:46:57 | SUCCESS | 消息内容:{'end_time': '1594370820', 'start_time': '1594370820', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-07-10 at 16:48:05 | SUCCESS | 消息内容:{'start_time': '1594370843', 'end_time': '1594370843', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-07-10 at 16:48:21 | SUCCESS | 消息内容:{'start_time': '1594370913', 'end_time': '1594370913', 'spider_name': 'caijing_stcn_gs', 'collection_name': 'sy_news_finance_stcn_raw'}  消息处理总量:1条
