2020-08-13 at 18:31:50 | SUCCESS | 消息内容:{'start_time': '1597235665', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597235665', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-08-13 at 19:21:25 | SUCCESS | 消息内容:{'end_time': '1597262899', 'start_time': '1597262871', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-13 at 19:21:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1597262835', 'end_time': '1597262840', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-08-13 at 19:21:33 | SUCCESS | 消息内容:{'start_time': '1597262899', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1597262902', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:4条
2020-08-13 at 19:21:34 | SUCCESS | 消息内容:{'end_time': '1597262959', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1597262958', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-13 at 19:21:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597263008', 'end_time': '1597263008', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-13 at 19:21:45 | SUCCESS | 消息内容:{'end_time': '1597263087', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1597263063', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-08-13 at 19:21:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1597263210', 'end_time': '1597263220', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-13 at 19:21:55 | SUCCESS | 消息内容:{'start_time': '1597263015', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597263016', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-13 at 19:22:02 | SUCCESS | 消息内容:{'end_time': '1597263320', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597263318', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-08-13 at 19:22:02 | SUCCESS | 消息内容:{'start_time': '1597263345', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597263346', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-13 at 19:22:05 | SUCCESS | 消息内容:{'start_time': '1597263386', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597263386'}  消息处理总量:2条
2020-08-13 at 19:22:06 | SUCCESS | 消息内容:{'end_time': '1597263518', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597263514', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:3条
2020-08-13 at 19:22:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'start_time': '1597263525', 'end_time': '1597263527', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-08-13 at 19:22:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1597263682', 'end_time': '1597263682', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:22:17 | SUCCESS | 消息内容:{'start_time': '1597263733', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597263733', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-13 at 19:22:24 | SUCCESS | 消息内容:{'end_time': '1597263634', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597263629', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-08-13 at 19:22:32 | SUCCESS | 消息内容:{'end_time': '1597263819', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597263788', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-13 at 19:22:34 | SUCCESS | 消息内容:{'end_time': '1597263827', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597263827', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-13 at 19:22:36 | SUCCESS | 消息内容:{'start_time': '1597263579', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597263587', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:13条
2020-08-13 at 19:22:43 | SUCCESS | 消息内容:{'end_time': '1597263940', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597263938', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-13 at 19:22:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597263942', 'end_time': '1597263944', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:3条
2020-08-13 at 19:22:48 | SUCCESS | 消息内容:{'end_time': '1597263967', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1597263967', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:22:53 | SUCCESS | 消息内容:{'end_time': '1597264138', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597264138', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-13 at 19:23:00 | SUCCESS | 消息内容:{'end_time': '1597264165', 'spider_name': 'caijing_eastmoney_mingjia_all', 'start_time': '1597264165', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:23:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597264125', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597264127'}  消息处理总量:5条
2020-08-13 at 19:23:03 | SUCCESS | 消息内容:{'end_time': '1597264145', 'start_time': '1597264145', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-13 at 19:23:10 | SUCCESS | 消息内容:{'end_time': '1597264247', 'start_time': '1597264247', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-13 at 19:23:13 | SUCCESS | 消息内容:{'start_time': '1597264199', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597264208'}  消息处理总量:3条
2020-08-13 at 19:23:15 | SUCCESS | 消息内容:{'end_time': '1597264275', 'start_time': '1597264275', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:23:19 | SUCCESS | 消息内容:{'start_time': '1597264495', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597264495', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-13 at 19:23:24 | SUCCESS | 消息内容:{'start_time': '1597264518', 'end_time': '1597264518', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:23:25 | SUCCESS | 消息内容:{'end_time': '1597264514', 'start_time': '1597264509', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-13 at 19:23:31 | SUCCESS | 消息内容:{'start_time': '1597264588', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597264588'}  消息处理总量:1条
2020-08-13 at 19:23:33 | SUCCESS | 消息内容:{'end_time': '1597264690', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1597264688', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-13 at 19:23:35 | SUCCESS | 消息内容:{'end_time': '1597264755', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597264755', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-13 at 19:23:39 | SUCCESS | 消息内容:{'start_time': '1597264722', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597264732', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-13 at 19:23:40 | SUCCESS | 消息内容:{'end_time': '1597264865', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1597264865', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:23:45 | SUCCESS | 消息内容:{'start_time': '1597264895', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597264895', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-08-13 at 19:23:48 | SUCCESS | 消息内容:{'end_time': '1597264889', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1597264883', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-13 at 19:24:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597264972', 'end_time': '1597264973', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-08-13 at 19:24:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnlist_raw', 'start_time': '1597265152', 'spider_name': 'caijing_cnlist_cjxw', 'end_time': '1597265158'}  消息处理总量:3条
2020-08-13 at 19:24:24 | SUCCESS | 消息内容:{'end_time': '1597265060', 'start_time': '1597265055', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-13 at 19:24:35 | SUCCESS | 消息内容:{'end_time': '1597265283', 'spider_name': 'caijing_sina_guonei', 'start_time': '1597265282', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-08-13 at 19:24:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597265178', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597265216'}  消息处理总量:7条
2020-08-13 at 19:24:38 | SUCCESS | 消息内容:{'end_time': '1597265300', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1597265256', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:2条
2020-08-13 at 19:24:41 | SUCCESS | 消息内容:{'start_time': '1597265438', 'end_time': '1597265438', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:24:47 | SUCCESS | 消息内容:{'start_time': '1597265515', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597265515', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-08-13 at 19:24:56 | SUCCESS | 消息内容:{'start_time': '1597265608', 'end_time': '1597265629', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:2条
2020-08-13 at 19:24:58 | SUCCESS | 消息内容:{'end_time': '1597265493', 'start_time': '1597265490', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-08-13 at 19:25:11 | SUCCESS | 消息内容:{'start_time': '1597265799', 'end_time': '1597265800', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-13 at 19:25:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597265845', 'end_time': '1597265845', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-08-13 at 19:25:15 | SUCCESS | 消息内容:{'end_time': '1597265822', 'spider_name': 'caijing_eastmoney_whdd', 'start_time': '1597265785', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-08-13 at 19:25:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1597265811', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1597265811'}  消息处理总量:1条
2020-08-13 at 19:25:20 | SUCCESS | 消息内容:{'start_time': '1597265997', 'end_time': '1597265997', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-13 at 19:25:21 | SUCCESS | 消息内容:{'end_time': '1597265978', 'start_time': '1597265978', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:25:22 | SUCCESS | 消息内容:{'start_time': '1597266008', 'end_time': '1597266008', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-13 at 19:25:28 | SUCCESS | 消息内容:{'start_time': '1597266108', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597266108'}  消息处理总量:1条
2020-08-13 at 19:25:28 | SUCCESS | 消息内容:{'end_time': '1597266058', 'start_time': '1597266058', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:25:31 | SUCCESS | 消息内容:{'end_time': '1597266310', 'start_time': '1597266306', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:2条
2020-08-13 at 19:25:36 | SUCCESS | 消息内容:{'end_time': '1597266320', 'start_time': '1597266320', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-13 at 19:25:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597266308', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597266308'}  消息处理总量:2条
2020-08-13 at 19:25:42 | SUCCESS | 消息内容:{'end_time': '1597266369', 'start_time': '1597266369', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:25:43 | SUCCESS | 消息内容:{'end_time': '1597266358', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1597266358', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:0条
2020-08-13 at 19:25:43 | SUCCESS | 消息内容:{'start_time': '1597266370', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597266370'}  消息处理总量:1条
2020-08-13 at 19:25:52 | SUCCESS | 消息内容:{'end_time': '1597266422', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597266422', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-13 at 19:25:52 | SUCCESS | 消息内容:{'start_time': '1597266536', 'end_time': '1597266536', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:25:55 | SUCCESS | 消息内容:{'start_time': '1597266617', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597266620', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:2条
2020-08-13 at 19:26:04 | SUCCESS | 消息内容:{'end_time': '1597266552', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1597266514', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-13 at 19:26:04 | SUCCESS | 消息内容:{'start_time': '1597266937', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597266942', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-08-13 at 19:26:07 | SUCCESS | 消息内容:{'start_time': '1597267239', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1597267239', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-13 at 19:26:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597267325', 'end_time': '1597267325', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:0条
2020-08-13 at 19:26:12 | SUCCESS | 消息内容:{'end_time': '1597266957', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1597266954', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-08-13 at 19:26:18 | SUCCESS | 消息内容:{'end_time': '1597267858', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1597267858', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-13 at 19:26:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597267450', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597267463'}  消息处理总量:3条
2020-08-13 at 19:26:32 | SUCCESS | 消息内容:{'end_time': '1597267975', 'start_time': '1597267970', 'spider_name': 'caijing_bioon_zhyx', 'collection_name': 'sy_news_finance_bioon_raw'}  消息处理总量:3条
2020-08-13 at 19:26:37 | SUCCESS | 消息内容:{'start_time': '1597268281', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597268281', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-08-13 at 19:26:39 | SUCCESS | 消息内容:{'end_time': '1597268332', 'spider_name': 'caijing_eastmoney_zqzx', 'start_time': '1597268332', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-13 at 19:26:46 | SUCCESS | 消息内容:{'end_time': '1597268482', 'start_time': '1597268474', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:6条
2020-08-13 at 19:26:47 | SUCCESS | 消息内容:{'start_time': '1597268330', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597268362'}  消息处理总量:3条
2020-08-13 at 19:26:47 | SUCCESS | 消息内容:{'end_time': '1597268543', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1597268543', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:0条
2020-08-13 at 19:26:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597268795', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1597268795'}  消息处理总量:0条
2020-08-13 at 19:26:51 | SUCCESS | 消息内容:{'start_time': '1597262830', 'spider_name': 'caijing_wx_gongzhonghao_all', 'end_time': '1597263589', 'collection_name': 'sy_news_finance_wx_raw'}  消息处理总量:63条
2020-08-13 at 19:26:57 | SUCCESS | 消息内容:{'end_time': '1597268824', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1597268824', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
