2020-08-19 at 09:28:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597604899', 'start_time': '1597604899', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 13:01:32 | SUCCESS | 消息内容:{'start_time': '1597665126', 'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1597665161', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:3条
2020-08-19 at 13:01:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1597665182', 'end_time': '1597665184'}  消息处理总量:5条
2020-08-19 at 13:01:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinatimes_raw', 'end_time': '1597665162', 'start_time': '1597665162', 'spider_name': 'caijing_chinatimes_all'}  消息处理总量:0条
2020-08-19 at 13:01:45 | SUCCESS | 消息内容:{'start_time': '1597665081', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597665081', 'spider_name': 'caijing_eastmoney_xinsanban_all'}  消息处理总量:1条
2020-08-19 at 13:01:48 | SUCCESS | 消息内容:{'start_time': '1597665206', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597665213', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-08-19 at 13:01:51 | SUCCESS | 消息内容:{'start_time': '1597665277', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597665278', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:2条
2020-08-19 at 13:01:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1597665244', 'start_time': '1597665244'}  消息处理总量:1条
2020-08-19 at 13:01:54 | SUCCESS | 消息内容:{'start_time': '1597665276', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1597665276', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-19 at 13:01:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597665239', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1597665228'}  消息处理总量:6条
2020-08-19 at 13:01:56 | SUCCESS | 消息内容:{'start_time': '1597665277', 'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1597665277', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:1条
2020-08-19 at 13:01:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597665315', 'start_time': '1597665315'}  消息处理总量:1条
2020-08-19 at 13:02:01 | SUCCESS | 消息内容:{'start_time': '1597665406', 'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1597665406', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-08-19 at 13:02:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597665339', 'end_time': '1597665340', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-08-19 at 13:02:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_Agu', 'end_time': '1597665387', 'start_time': '1597665387'}  消息处理总量:1条
2020-08-19 at 13:02:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1597665405', 'start_time': '1597665405'}  消息处理总量:2条
2020-08-19 at 13:02:08 | SUCCESS | 消息内容:{'start_time': '1597665389', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597665389', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-08-19 at 13:02:16 | SUCCESS | 消息内容:{'start_time': '1597665492', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597665493', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-08-19 at 13:02:21 | SUCCESS | 消息内容:{'start_time': '1597665578', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1597665579', 'spider_name': 'caijing_cs_gongsi'}  消息处理总量:2条
2020-08-19 at 13:02:27 | SUCCESS | 消息内容:{'start_time': '1597665397', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597665407', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-08-19 at 13:02:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597665424', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1597665415'}  消息处理总量:11条
2020-08-19 at 13:02:35 | SUCCESS | 消息内容:{'start_time': '1597665595', 'spider_name': 'caijing_100ppi_gsyw', 'end_time': '1597665601', 'collection_name': 'sy_news_finance_100ppi_raw'}  消息处理总量:5条
2020-08-19 at 13:02:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597665625', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597665625'}  消息处理总量:2条
2020-08-19 at 13:02:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1597665654', 'start_time': '1597665654'}  消息处理总量:0条
2020-08-19 at 13:02:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597665607', 'start_time': '1597665596'}  消息处理总量:4条
2020-08-19 at 13:02:54 | SUCCESS | 消息内容:{'start_time': '1597665725', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597665728', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-08-19 at 13:02:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597665706', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1597665701'}  消息处理总量:5条
2020-08-19 at 13:03:00 | SUCCESS | 消息内容:{'start_time': '1597665564', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597665596', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:22条
2020-08-19 at 13:03:01 | SUCCESS | 消息内容:{'start_time': '1597665743', 'spider_name': 'caijing_china_bank', 'end_time': '1597665743', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-08-19 at 13:03:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597665743', 'end_time': '1597665743', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-08-19 at 13:03:06 | SUCCESS | 消息内容:{'start_time': '1597665658', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1597665658', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-08-19 at 13:03:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eeo_raw', 'spider_name': 'caijing_eeo_caijing', 'start_time': '1597665766', 'end_time': '1597665769'}  消息处理总量:2条
2020-08-19 at 13:03:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1597665817', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1597665817'}  消息处理总量:1条
2020-08-19 at 13:03:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_caiguu_raw', 'spider_name': 'caijing_caiguu_pinglun', 'start_time': '1597665827', 'end_time': '1597665827'}  消息处理总量:1条
2020-08-19 at 13:03:28 | SUCCESS | 消息内容:{'start_time': '1597665622', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597665743', 'spider_name': 'caijing_eastmoney_xinsanban_all'}  消息处理总量:15条
2020-08-19 at 13:03:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597665896', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597665902'}  消息处理总量:3条
2020-08-19 at 13:03:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597665795', 'start_time': '1597665767'}  消息处理总量:10条
2020-08-19 at 13:03:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1597665928', 'start_time': '1597665928', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:0条
2020-08-19 at 13:03:34 | SUCCESS | 消息内容:{'start_time': '1597665906', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597665911', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-08-19 at 13:03:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_mining120_raw', 'end_time': '1597665974', 'start_time': '1597665973', 'spider_name': 'hangye_mining120_guoji'}  消息处理总量:4条
2020-08-19 at 13:03:45 | SUCCESS | 消息内容:{'start_time': '1597665967', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597665983', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:3条
2020-08-19 at 13:03:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597665950', 'start_time': '1597665945'}  消息处理总量:8条
2020-08-19 at 13:03:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597665985', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1597665987'}  消息处理总量:5条
2020-08-19 at 13:03:53 | SUCCESS | 消息内容:{'start_time': '1597666010', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597666010', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-08-19 at 13:03:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597665802', 'start_time': '1597665802', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:1条
2020-08-19 at 13:03:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597666039', 'start_time': '1597666035'}  消息处理总量:6条
2020-08-19 at 13:03:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1597666136', 'start_time': '1597666136', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:1条
2020-08-19 at 13:04:05 | SUCCESS | 消息内容:{'start_time': '1597665999', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1597666027', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:3条
2020-08-19 at 13:04:12 | SUCCESS | 消息内容:{'start_time': '1597666175', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1597666175', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:2条
2020-08-19 at 13:04:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1597666128', 'start_time': '1597666127'}  消息处理总量:2条
2020-08-19 at 13:04:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597666141', 'start_time': '1597666133'}  消息处理总量:4条
2020-08-19 at 13:04:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gongsi', 'end_time': '1597666191', 'start_time': '1597666191'}  消息处理总量:2条
2020-08-19 at 13:04:37 | SUCCESS | 消息内容:{'start_time': '1597666175', 'collection_name': 'sy_news_finance_caijing_raw', 'end_time': '1597666178', 'spider_name': 'caijing_caijing_estate'}  消息处理总量:5条
2020-08-19 at 13:04:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_lieyunwang_raw', 'end_time': '1597666169', 'start_time': '1597666162', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:3条
2020-08-19 at 13:04:44 | SUCCESS | 消息内容:{'start_time': '1597666187', 'spider_name': 'caijing_ocn_shichang', 'end_time': '1597666190', 'collection_name': 'sy_news_finance_ocn_raw'}  消息处理总量:3条
2020-08-19 at 13:04:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597666238', 'spider_name': 'caijing_jrj_ss', 'start_time': '1597666235'}  消息处理总量:0条
2020-08-19 at 13:04:51 | SUCCESS | 消息内容:{'start_time': '1597666218', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597666218', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-19 at 13:05:01 | SUCCESS | 消息内容:{'start_time': '1597666221', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1597666225', 'spider_name': 'caijing_cnstock_ssgs_all'}  消息处理总量:8条
2020-08-19 at 13:05:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1597666294', 'start_time': '1597666294'}  消息处理总量:1条
2020-08-19 at 13:05:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597666269', 'start_time': '1597666266', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:5条
2020-08-19 at 13:05:03 | SUCCESS | 消息内容:{'start_time': '1597666304', 'collection_name': 'sy_news_finance_jingjinews_raw', 'end_time': '1597666304', 'spider_name': 'caijing_jingjinews_gongsi'}  消息处理总量:0条
2020-08-19 at 13:05:10 | SUCCESS | 消息内容:{'start_time': '1597666321', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597666321', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-08-19 at 13:05:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_ifeng_raw', 'start_time': '1597666314', 'spider_name': 'caijing_ifeng_hongguan', 'end_time': '1597666316'}  消息处理总量:4条
2020-08-19 at 13:05:14 | SUCCESS | 消息内容:{'start_time': '1597666316', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597666317', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-19 at 13:05:21 | SUCCESS | 消息内容:{'start_time': '1597666335', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597666346', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:4条
2020-08-19 at 13:05:30 | SUCCESS | 消息内容:{'start_time': '1597666366', 'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1597666370', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:2条
2020-08-19 at 13:05:33 | SUCCESS | 消息内容:{'start_time': '1597666375', 'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1597666375', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:1条
2020-08-19 at 13:05:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597666347', 'start_time': '1597666339'}  消息处理总量:9条
2020-08-19 at 13:05:42 | SUCCESS | 消息内容:{'start_time': '1597666496', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597666497', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:3条
2020-08-19 at 13:05:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597666349', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1597666345'}  消息处理总量:9条
2020-08-19 at 13:05:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1597666515', 'start_time': '1597666515', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:1条
2020-08-19 at 13:05:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597666554', 'start_time': '1597666554'}  消息处理总量:2条
2020-08-19 at 13:05:57 | SUCCESS | 消息内容:{'start_time': '1597666516', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597666519', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:7条
2020-08-19 at 13:06:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597666531', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597666531'}  消息处理总量:1条
2020-08-19 at 13:06:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597666514', 'start_time': '1597666503'}  消息处理总量:11条
2020-08-19 at 13:06:03 | SUCCESS | 消息内容:{'start_time': '1597666496', 'collection_name': 'sy_news_finance_ocn_raw', 'end_time': '1597666497', 'spider_name': 'caijing_ocn_shichang'}  消息处理总量:2条
2020-08-19 at 13:06:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597666657', 'start_time': '1597666656'}  消息处理总量:2条
2020-08-19 at 13:06:13 | SUCCESS | 消息内容:{'start_time': '1597666686', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597666686', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:2条
2020-08-19 at 13:06:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597666631', 'start_time': '1597666629'}  消息处理总量:4条
2020-08-19 at 13:06:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597666723', 'start_time': '1597666723'}  消息处理总量:1条
2020-08-19 at 13:06:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1597666775', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1597666779'}  消息处理总量:0条
2020-08-19 at 13:06:27 | SUCCESS | 消息内容:{'start_time': '1597666734', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597666734', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-08-19 at 13:06:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1597666798', 'start_time': '1597666798', 'spider_name': 'caijing_cs_gongsi'}  消息处理总量:1条
2020-08-19 at 13:06:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs', 'end_time': '1597666786', 'start_time': '1597666785'}  消息处理总量:3条
2020-08-19 at 13:06:30 | SUCCESS | 消息内容:{'start_time': '1597666857', 'spider_name': 'caijing_jrj_ss', 'end_time': '1597666857', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
