2020-08-23 at 00:01:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_menet_raw', 'start_time': '1597996354', 'end_time': '1597996354', 'spider_name': 'caijing_menet_zixun'}  消息处理总量:0条
2020-08-23 at 01:23:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598040272', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1598040184'}  消息处理总量:2条
2020-08-23 at 01:23:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598040384', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598040382'}  消息处理总量:2条
2020-08-23 at 01:23:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1598041103', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1598040932'}  消息处理总量:3条
2020-08-23 at 01:23:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1598040063', 'end_time': '1598040087', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:25条
2020-08-23 at 01:30:53 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_sina_ssgs', 'end_time': '1598032891', 'start_time': '1598032763', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:195条
2020-08-23 at 01:33:51 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598041324', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598041312'}  消息处理总量:10条
2020-08-23 at 01:34:03 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598041418', 'end_time': '1598041420', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:4条
2020-08-23 at 01:41:03 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598041446', 'end_time': '1598041446'}  消息处理总量:1条
2020-08-23 at 01:44:01 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598041433', 'spider_name': 'caijing_hexun_xsb', 'start_time': '1598041433'}  消息处理总量:1条
2020-08-23 at 01:44:12 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_wx_raw', 'start_time': '1598041532', 'end_time': '1598042189', 'spider_name': 'caijing_wx_gongzhonghao_all'}  消息处理总量:34条
2020-08-23 at 01:51:13 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598043229', 'end_time': '1598043235'}  消息处理总量:10条
2020-08-23 at 01:54:11 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598043349', 'spider_name': 'caijing_eastmoney_mingjia_all', 'start_time': '1598043349'}  消息处理总量:1条
2020-08-23 at 01:54:22 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1598043648', 'end_time': '1598043678', 'spider_name': 'caijing_mysteel_zonghe_all'}  消息处理总量:3条
2020-08-23 at 02:01:23 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1598043826', 'start_time': '1598043826', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-23 at 02:04:20 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598043904', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598043904'}  消息处理总量:1条
2020-08-23 at 02:04:32 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598044002', 'end_time': '1598044006', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:8条
2020-08-23 at 02:11:32 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_china_xiaofei', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1598044953', 'end_time': '1598044953'}  消息处理总量:1条
2020-08-23 at 02:14:30 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598045045', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598045045'}  消息处理总量:2条
2020-08-23 at 02:14:42 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1598045029', 'end_time': '1598045038', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:11条
2020-08-23 at 02:21:42 | WARNING | 处理超时消息内容:{'spider_name': 'hangye_solidwaste_news', 'collection_name': 'sy_news_hangye_solidwaste_raw', 'start_time': '1598045224', 'end_time': '1598045224'}  消息处理总量:1条
2020-08-23 at 02:24:40 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'end_time': '1598045270', 'spider_name': 'caijing_jiemian_hg', 'start_time': '1598045270'}  消息处理总量:1条
2020-08-23 at 02:24:51 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_cb_raw', 'start_time': '1598045300', 'end_time': '1598045300', 'spider_name': 'caijing_cb_chanye'}  消息处理总量:1条
2020-08-23 at 02:31:52 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598045399', 'start_time': '1598045397', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-23 at 02:34:50 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_szse_raw', 'end_time': '1598045787', 'spider_name': 'caijing_szse_yaowen', 'start_time': '1598045787'}  消息处理总量:1条
2020-08-23 at 02:35:01 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_hangye_zgkyb_raw', 'start_time': '1598046219', 'end_time': '1598046219', 'spider_name': 'hangye_zgkyb_news'}  消息处理总量:1条
2020-08-23 at 02:42:01 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598046689', 'start_time': '1598046689', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-23 at 02:44:59 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_21jingji_raw', 'end_time': '1598047006', 'spider_name': 'caijing_21jingji_money', 'start_time': '1598047003'}  消息处理总量:3条
2020-08-23 at 02:45:11 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598047267', 'end_time': '1598047267', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-08-23 at 02:52:11 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598047310', 'end_time': '1598047310'}  消息处理总量:2条
2020-08-23 at 02:55:09 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_21ic_raw', 'end_time': '1598047369', 'spider_name': 'caijing_21ic_tuijian', 'start_time': '1598047369'}  消息处理总量:1条
2020-08-23 at 02:55:20 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1598048446', 'end_time': '1598048446', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-08-23 at 03:02:21 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_sohu_xsb', 'collection_name': 'sy_news_finance_sohu_raw', 'start_time': '1598048553', 'end_time': '1598048554'}  消息处理总量:2条
2020-08-23 at 03:05:19 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598049124', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598049121'}  消息处理总量:6条
2020-08-23 at 03:05:30 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598049197', 'end_time': '1598049199', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:4条
2020-08-23 at 03:12:31 | WARNING | 处理超时消息内容:{'spider_name': 'hangye_hqew_news', 'end_time': '1598049269', 'start_time': '1598049263', 'collection_name': 'sy_news_hangye_hqew_raw'}  消息处理总量:4条
2020-08-23 at 03:15:28 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_cb_raw', 'end_time': '1598049665', 'spider_name': 'caijing_cb_gushi', 'start_time': '1598049665'}  消息处理总量:1条
2020-08-23 at 03:15:40 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1598049673', 'end_time': '1598049694', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:16条
2020-08-23 at 03:22:40 | WARNING | 处理超时消息内容:{'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw', 'start_time': '1598049824', 'end_time': '1598049828'}  消息处理总量:8条
2020-08-23 at 03:25:38 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598049892', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598049892'}  消息处理总量:2条
2020-08-23 at 03:25:49 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1598049945', 'end_time': '1598049955', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:2条
2020-08-23 at 03:32:50 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598050047', 'end_time': '1598050047'}  消息处理总量:1条
2020-08-23 at 03:35:48 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_cqnews_raw', 'end_time': '1598050377', 'spider_name': 'caijing_cqnews_finance_all', 'start_time': '1598050139'}  消息处理总量:2条
2020-08-23 at 03:35:59 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_hangye_cena_raw', 'start_time': '1598050848', 'end_time': '1598050855', 'spider_name': 'hangye_cena_news'}  消息处理总量:5条
2020-08-23 at 03:43:00 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598050936', 'end_time': '1598050944'}  消息处理总量:7条
2020-08-23 at 03:45:57 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1598050983', 'spider_name': 'caijing_10jqka_hyyj', 'start_time': '1598050983'}  消息处理总量:1条
2020-08-23 at 03:46:09 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598051287', 'end_time': '1598051291', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:8条
2020-08-23 at 03:53:10 | WARNING | 处理超时消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598051338', 'end_time': '1598051340'}  消息处理总量:3条
2020-08-23 at 03:56:07 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1598051436', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1598051422'}  消息处理总量:8条
2020-08-23 at 03:56:19 | WARNING | 处理超时消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598051650', 'end_time': '1598051650', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-08-23 at 03:57:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_mingjia_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598051817', 'end_time': '1598051817'}  消息处理总量:1条
2020-08-23 at 03:57:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_blog_raw', 'start_time': '1598052046', 'end_time': '1598052048', 'spider_name': 'caijing_sina_blog'}  消息处理总量:3条
2020-08-23 at 03:57:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598052071', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598052059'}  消息处理总量:6条
2020-08-23 at 03:57:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_blog_raw', 'start_time': '1598052361', 'end_time': '1598052361', 'spider_name': 'caijing_sina_blog'}  消息处理总量:1条
2020-08-23 at 03:57:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_ce_raw', 'end_time': '1598052545', 'spider_name': 'caijing_ce_xsb', 'start_time': '1598052545'}  消息处理总量:1条
2020-08-23 at 03:57:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598052685', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598052622'}  消息处理总量:3条
2020-08-23 at 03:58:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1598052885', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598052885'}  消息处理总量:1条
2020-08-23 at 03:58:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598052555', 'end_time': '1598052558', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:4条
2020-08-23 at 03:58:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1598052962', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598052955'}  消息处理总量:7条
2020-08-23 at 03:58:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598052987', 'end_time': '1598052996', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:2条
2020-08-23 at 03:58:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_gmw_raw', 'start_time': '1598053134', 'end_time': '1598053135', 'spider_name': 'caijing_gmw_jjpd'}  消息处理总量:2条
2020-08-23 at 03:58:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'end_time': '1598052491', 'start_time': '1598052479', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:19条
2020-08-23 at 03:58:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598053479', 'end_time': '1598053480'}  消息处理总量:3条
2020-08-23 at 03:59:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598053198', 'end_time': '1598053204', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-08-23 at 03:59:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'end_time': '1598053485', 'start_time': '1598053484', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-08-23 at 03:59:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598053539', 'end_time': '1598053539', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-08-23 at 03:59:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598053073', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598053064'}  消息处理总量:14条
2020-08-23 at 03:59:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598053734', 'end_time': '1598053734', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-23 at 03:59:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598054057', 'end_time': '1598054057', 'spider_name': 'caijing_sina_kcb'}  消息处理总量:1条
2020-08-23 at 03:59:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1598054025', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598054022'}  消息处理总量:2条
2020-08-23 at 03:59:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598054100', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598054100'}  消息处理总量:1条
2020-08-23 at 03:59:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1598054025', 'end_time': '1598054030', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:4条
2020-08-23 at 03:59:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598054147', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598054144'}  消息处理总量:3条
2020-08-23 at 03:59:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598054254', 'end_time': '1598054254', 'spider_name': 'caijing_eastmoney_whdd'}  消息处理总量:2条
2020-08-23 at 03:59:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598053611', 'end_time': '1598053618'}  消息处理总量:12条
2020-08-23 at 04:00:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598054541', 'end_time': '1598054543', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-08-23 at 04:00:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598054456', 'spider_name': 'caijing_china_hg', 'start_time': '1598054452'}  消息处理总量:6条
2020-08-23 at 04:00:04 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598054613', 'start_time': '1598054566', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-23 at 04:00:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598054726', 'end_time': '1598054726', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-08-23 at 04:00:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_bank', 'end_time': '1598054943', 'start_time': '1598054939', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:4条
2020-08-23 at 04:00:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598054993', 'end_time': '1598054993', 'spider_name': 'caijing_eastmoney_whdd'}  消息处理总量:1条
2020-08-23 at 04:00:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598055164', 'end_time': '1598055165', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-08-23 at 04:00:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_all', 'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1598055048', 'end_time': '1598055078'}  消息处理总量:2条
2020-08-23 at 04:00:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'start_time': '1598055196', 'end_time': '1598055196', 'spider_name': 'caijing_jiemian_hg'}  消息处理总量:1条
2020-08-23 at 04:00:43 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598055201', 'end_time': '1598055201'}  消息处理总量:1条
2020-08-23 at 04:00:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_f139_raw', 'start_time': '1598055235', 'end_time': '1598055240', 'spider_name': 'hangye_f139_news'}  消息处理总量:4条
2020-08-23 at 04:00:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598054940', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598054923'}  消息处理总量:19条
2020-08-23 at 04:00:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598055345', 'end_time': '1598055345', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-08-23 at 04:00:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598055775', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1598055775'}  消息处理总量:1条
2020-08-23 at 04:00:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1598055800', 'end_time': '1598055800', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-23 at 04:00:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_xueqiu_hs', 'end_time': '1598055308', 'start_time': '1598055307', 'collection_name': 'sy_news_finance_xueqiu_raw'}  消息处理总量:3条
2020-08-23 at 04:00:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'end_time': '1598055889', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598055880'}  消息处理总量:5条
2020-08-23 at 04:01:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_stock_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1598056356', 'end_time': '1598056356'}  消息处理总量:1条
2020-08-23 at 04:01:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_ic_ceca_raw', 'end_time': '1598056487', 'spider_name': 'hangye_ic_ceca_news', 'start_time': '1598056487'}  消息处理总量:1条
2020-08-23 at 04:01:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598056293', 'end_time': '1598056295', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:3条
2020-08-23 at 04:01:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598056783', 'end_time': '1598056788', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:3条
2020-08-23 at 04:01:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_autohome_raw', 'start_time': '1598056954', 'end_time': '1598056954', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-08-23 at 04:01:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598056484', 'end_time': '1598056493'}  消息处理总量:8条
2020-08-23 at 04:01:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598056691', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598056677'}  消息处理总量:8条
2020-08-23 at 04:01:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598057067', 'end_time': '1598057131'}  消息处理总量:0条
2020-08-23 at 04:01:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598057212', 'spider_name': 'caijing_eastmoney_whdd', 'start_time': '1598057212'}  消息处理总量:1条
2020-08-23 at 04:01:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598057094', 'end_time': '1598057104', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:17条
2020-08-23 at 04:01:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598057332', 'end_time': '1598057334'}  消息处理总量:3条
2020-08-23 at 04:01:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598057453', 'end_time': '1598057453', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-08-23 at 04:01:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598057419', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598057418'}  消息处理总量:2条
2020-08-23 at 04:02:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598057807', 'spider_name': 'caijing_cs_gongsi', 'start_time': '1598057807'}  消息处理总量:2条
2020-08-23 at 04:02:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1598057847', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598057846'}  消息处理总量:2条
2020-08-23 at 04:02:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598057514', 'end_time': '1598057518', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:8条
2020-08-23 at 04:02:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_gmw_raw', 'start_time': '1598057993', 'end_time': '1598057993', 'spider_name': 'caijing_gmw_zhengquan'}  消息处理总量:1条
2020-08-23 at 04:02:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598057971', 'spider_name': 'caijing_china_bank', 'start_time': '1598057971'}  消息处理总量:1条
2020-08-23 at 04:02:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598057462', 'end_time': '1598057477'}  消息处理总量:8条
2020-08-23 at 04:02:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1598058014', 'end_time': '1598058016', 'spider_name': 'caijing_cnstock_news_all'}  消息处理总量:4条
2020-08-23 at 04:02:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnal_raw', 'start_time': '1598058101', 'end_time': '1598058101', 'spider_name': 'caijing_cnal_hyjj'}  消息处理总量:1条
2020-08-23 at 04:02:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'start_time': '1598058165', 'end_time': '1598058165', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:1条
2020-08-23 at 04:02:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_ssgs', 'end_time': '1598058124', 'start_time': '1598058122', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:5条
2020-08-23 at 04:02:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598058112', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598058110'}  消息处理总量:5条
2020-08-23 at 04:02:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1598058406', 'end_time': '1598058416', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:2条
2020-08-23 at 04:02:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1598058563', 'spider_name': 'caijing_yicai_dz', 'start_time': '1598058563'}  消息处理总量:1条
2020-08-23 at 04:02:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_ifeng_raw', 'start_time': '1598058682', 'end_time': '1598058682', 'spider_name': 'caijing_ifeng_hongguan'}  消息处理总量:1条
2020-08-23 at 04:02:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_csrc_raw', 'end_time': '1598058782', 'spider_name': 'caijing_csrc_gwyxx', 'start_time': '1598058782'}  消息处理总量:1条
2020-08-23 at 04:02:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1598058497', 'start_time': '1598058494', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-08-23 at 04:02:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598058895', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598058887'}  消息处理总量:4条
2020-08-23 at 04:03:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1598058921', 'start_time': '1598058921', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:0条
2020-08-23 at 04:03:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1598058660', 'end_time': '1598058726', 'spider_name': 'caijing_cyzone_all'}  消息处理总量:5条
