2020-04-22 at 13:40:00 | SUCCESS | 消息内容:{'end_time': '1587533944', 'spider_name': 'caijing_yicai_dz', 'start_time': '1587533944', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-04-23 at 08:30:58 | SUCCESS | 消息内容:{'end_time': '1587601803', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1587601803'}  消息处理总量:1条
2020-04-23 at 08:31:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1587601855', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1587601855'}  消息处理总量:2条
2020-04-23 at 08:31:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587601861', 'start_time': '1587601861'}  消息处理总量:1条
2020-04-23 at 08:32:24 | SUCCESS | 消息内容:{'end_time': '1587601882', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg', 'start_time': '1587601882'}  消息处理总量:1条
2020-04-23 at 08:33:08 | SUCCESS | 消息内容:{'start_time': '1587601931', 'end_time': '1587601931', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-04-23 at 08:33:23 | SUCCESS | 消息内容:{'spider_name': 'hangye_smm_news', 'start_time': '1587602017', 'end_time': '1587602017', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:1条
2020-04-23 at 08:33:28 | SUCCESS | 消息内容:{'end_time': '1587601946', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_hangye', 'start_time': '1587601946'}  消息处理总量:1条
2020-04-23 at 08:33:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587601953', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1587601953'}  消息处理总量:1条
2020-04-23 at 08:33:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'start_time': '1587601984', 'end_time': '1587601984', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-04-23 at 08:34:11 | SUCCESS | 消息内容:{'end_time': '1587601995', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1587601992'}  消息处理总量:4条
2020-04-23 at 08:34:23 | SUCCESS | 消息内容:{'start_time': '1587601991', 'end_time': '1587602001', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:11条
2020-04-23 at 08:34:59 | SUCCESS | 消息内容:{'end_time': '1587602044', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1587602044'}  消息处理总量:1条
2020-04-23 at 08:35:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587602032', 'start_time': '1587602021'}  消息处理总量:20条
2020-04-23 at 08:35:49 | SUCCESS | 消息内容:{'start_time': '1587602094', 'end_time': '1587602094', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-04-23 at 08:36:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_xsb', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1587602134', 'start_time': '1587602134'}  消息处理总量:1条
2020-04-23 at 08:37:10 | SUCCESS | 消息内容:{'end_time': '1587602173', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587602173'}  消息处理总量:2条
2020-04-23 at 08:37:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1587602176', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1587602175'}  消息处理总量:3条
2020-04-23 at 08:37:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_sohu_hs', 'start_time': '1587602182', 'end_time': '1587602182', 'collection_name': 'sy_news_finance_sohu_raw'}  消息处理总量:1条
2020-04-23 at 08:39:11 | SUCCESS | 消息内容:{'end_time': '1587602363', 'collection_name': 'sy_news_hangye_cenews_raw', 'spider_name': 'hangye_cenews_yaowen', 'start_time': '1587602362'}  消息处理总量:2条
2020-04-23 at 08:39:18 | SUCCESS | 消息内容:{'start_time': '1587602302', 'end_time': '1587602302', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-23 at 08:39:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_163_gupiao', 'collection_name': 'sy_news_finance_163_raw', 'end_time': '1587602315', 'start_time': '1587602315'}  消息处理总量:1条
2020-04-23 at 08:40:11 | SUCCESS | 消息内容:{'end_time': '1587602356', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1587602355'}  消息处理总量:3条
2020-04-23 at 08:40:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_cena_raw', 'end_time': '1587602422', 'spider_name': 'hangye_cena_news', 'start_time': '1587602422'}  消息处理总量:1条
2020-04-23 at 08:40:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587602367', 'start_time': '1587602367'}  消息处理总量:1条
2020-04-23 at 08:40:55 | SUCCESS | 消息内容:{'end_time': '1587602397', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587602394'}  消息处理总量:5条
2020-04-23 at 08:41:19 | SUCCESS | 消息内容:{'start_time': '1587602422', 'end_time': '1587602422', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-04-23 at 08:41:39 | SUCCESS | 消息内容:{'spider_name': 'hangye_hbzhan_news', 'collection_name': 'sy_news_hangye_hbzhan_raw', 'end_time': '1587602513', 'start_time': '1587602513'}  消息处理总量:1条
2020-04-23 at 08:42:08 | SUCCESS | 消息内容:{'end_time': '1587602475', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1587602475'}  消息处理总量:1条
2020-04-23 at 08:42:18 | SUCCESS | 消息内容:{'start_time': '1587602482', 'end_time': '1587602482', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-23 at 08:42:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_hg', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1587602492', 'start_time': '1587602492'}  消息处理总量:1条
2020-04-23 at 08:43:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1587602622', 'spider_name': 'hangye_smm_news', 'start_time': '1587602622'}  消息处理总量:1条
2020-04-23 at 08:43:29 | SUCCESS | 消息内容:{'end_time': '1587602554', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587602553'}  消息处理总量:4条
2020-04-23 at 08:43:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587602574', 'start_time': '1587602574'}  消息处理总量:1条
2020-04-23 at 08:44:19 | SUCCESS | 消息内容:{'end_time': '1587602673', 'collection_name': 'sy_news_hangye_cenews_raw', 'spider_name': 'hangye_cenews_yaowen', 'start_time': '1587602672'}  消息处理总量:2条
2020-04-23 at 08:44:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587602606', 'spider_name': 'caijing_jrj_ss', 'start_time': '1587602605'}  消息处理总量:2条
2020-04-23 at 08:44:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1587602611', 'end_time': '1587602611', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-23 at 08:44:56 | SUCCESS | 消息内容:{'end_time': '1587602640', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587602638'}  消息处理总量:5条
2020-04-23 at 08:45:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_chinaautonews_raw', 'end_time': '1587602732', 'spider_name': 'hangye_chinaautonews_news', 'start_time': '1587602732'}  消息处理总量:2条
2020-04-23 at 08:45:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'start_time': '1587602664', 'end_time': '1587602667', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
2020-04-23 at 08:45:40 | SUCCESS | 消息内容:{'end_time': '1587602676', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_qiche', 'start_time': '1587602674'}  消息处理总量:4条
2020-04-23 at 08:46:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_ce_raw', 'end_time': '1587602704', 'spider_name': 'caijing_ce_xsb', 'start_time': '1587602704'}  消息处理总量:1条
2020-04-23 at 08:46:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587602714', 'end_time': '1587602714', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-04-23 at 08:46:19 | SUCCESS | 消息内容:{'end_time': '1587602726', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz', 'start_time': '1587602724'}  消息处理总量:3条
2020-04-23 at 08:47:37 | SUCCESS | 消息内容:{'start_time': '1587602792', 'end_time': '1587602796', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:7条
2020-04-23 at 08:48:50 | SUCCESS | 消息内容:{'spider_name': 'hangye_bjx_yaowen', 'start_time': '1587602934', 'end_time': '1587602940', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:6条
2020-04-23 at 08:49:27 | SUCCESS | 消息内容:{'end_time': '1587602909', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_hyzx', 'start_time': '1587602905'}  消息处理总量:8条
2020-04-23 at 08:49:42 | SUCCESS | 消息内容:{'start_time': '1587602922', 'end_time': '1587602923', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-04-23 at 08:50:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587602960', 'start_time': '1587602947'}  消息处理总量:21条
2020-04-23 at 08:50:49 | SUCCESS | 消息内容:{'end_time': '1587603061', 'collection_name': 'sy_news_hangye_cbcie_raw', 'spider_name': 'hangye_cbcie_news', 'start_time': '1587603053'}  消息处理总量:6条
2020-04-23 at 08:51:00 | SUCCESS | 消息内容:{'start_time': '1587603002', 'end_time': '1587603002', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-04-23 at 08:51:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587603017', 'start_time': '1587603014'}  消息处理总量:7条
2020-04-23 at 08:51:40 | SUCCESS | 消息内容:{'end_time': '1587603044', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1587603041'}  消息处理总量:5条
2020-04-23 at 08:51:59 | SUCCESS | 消息内容:{'start_time': '1587603062', 'end_time': '1587603062', 'spider_name': 'caijing_china_ny', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-04-23 at 08:52:24 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_zq', 'start_time': '1587603086', 'end_time': '1587603086', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-04-23 at 08:52:41 | SUCCESS | 消息内容:{'end_time': '1587603105', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587603103'}  消息处理总量:5条
2020-04-23 at 08:53:39 | SUCCESS | 消息内容:{'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw', 'end_time': '1587603232', 'start_time': '1587603232'}  消息处理总量:1条
2020-04-23 at 08:53:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_ofweek_raw', 'end_time': '1587603232', 'spider_name': 'hangye_ofweek_chanye', 'start_time': '1587603232'}  消息处理总量:1条
2020-04-23 at 08:54:08 | SUCCESS | 消息内容:{'end_time': '1587603194', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1587603194'}  消息处理总量:1条
2020-04-23 at 08:54:32 | SUCCESS | 消息内容:{'start_time': '1587603212', 'end_time': '1587603213', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:3条
2020-04-23 at 08:54:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587603231', 'start_time': '1587603223'}  消息处理总量:5条
2020-04-23 at 08:54:50 | SUCCESS | 消息内容:{'end_time': '1587603233', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1587603232'}  消息处理总量:2条
2020-04-23 at 08:55:24 | SUCCESS | 消息内容:{'start_time': '1587603265', 'end_time': '1587603265', 'spider_name': 'caijing_bjnews_finance', 'collection_name': 'sy_news_finance_bjnews_raw'}  消息处理总量:1条
2020-04-23 at 08:55:39 | SUCCESS | 消息内容:{'end_time': '1587603285', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1587603284'}  消息处理总量:2条
2020-04-23 at 08:55:39 | SUCCESS | 消息内容:{'start_time': '1587603282', 'end_time': '1587603282', 'spider_name': 'caijing_china_qiche', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-04-23 at 08:56:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587603281', 'start_time': '1587603258'}  消息处理总量:39条
2020-04-23 at 08:56:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587603334', 'start_time': '1587603334'}  消息处理总量:1条
2020-04-23 at 08:57:55 | SUCCESS | 消息内容:{'end_time': '1587603414', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587603411'}  消息处理总量:5条
2020-04-23 at 08:59:52 | SUCCESS | 消息内容:{'start_time': '1587603603', 'end_time': '1587603604', 'spider_name': 'hangye_cenews_yaowen', 'collection_name': 'sy_news_hangye_cenews_raw'}  消息处理总量:3条
2020-04-23 at 09:00:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1587603543', 'end_time': '1587603546', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-04-23 at 09:00:41 | SUCCESS | 消息内容:{'end_time': '1587603568', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587603566'}  消息处理总量:4条
2020-04-23 at 09:00:51 | SUCCESS | 消息内容:{'start_time': '1587603594', 'end_time': '1587603594', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-23 at 09:01:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587603638', 'end_time': '1587603638', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-04-23 at 09:02:01 | SUCCESS | 消息内容:{'end_time': '1587603632', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_xsb', 'start_time': '1587603632'}  消息处理总量:1条
2020-04-23 at 09:02:09 | SUCCESS | 消息内容:{'start_time': '1587603743', 'end_time': '1587603743', 'spider_name': 'hangye_epwho_news', 'collection_name': 'sy_news_hangye_epwho_raw'}  消息处理总量:1条
2020-04-23 at 09:02:20 | SUCCESS | 消息内容:{'spider_name': 'hangye_chyxx_bandaoti_news', 'collection_name': 'sy_news_hangye_chyxx_raw', 'end_time': '1587603651', 'start_time': '1587603648'}  消息处理总量:4条
2020-04-23 at 09:02:21 | SUCCESS | 消息内容:{'end_time': '1587603684', 'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs', 'start_time': '1587603682'}  消息处理总量:5条
2020-04-23 at 09:03:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587603724', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587603721'}  消息处理总量:4条
2020-04-23 at 09:03:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_jingjinews_gongsi', 'start_time': '1587603732', 'end_time': '1587603732', 'collection_name': 'sy_news_finance_jingjinews_raw'}  消息处理总量:1条
2020-04-23 at 09:03:52 | SUCCESS | 消息内容:{'end_time': '1587603844', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'start_time': '1587603842'}  消息处理总量:5条
2020-04-23 at 09:04:31 | SUCCESS | 消息内容:{'start_time': '1587603814', 'end_time': '1587603816', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
2020-04-23 at 09:04:39 | SUCCESS | 消息内容:{'end_time': '1587603812', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_kcb', 'start_time': '1587603812'}  消息处理总量:1条
2020-04-23 at 09:04:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ganggu', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587603825', 'start_time': '1587603824'}  消息处理总量:2条
2020-04-23 at 09:04:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_cenews_raw', 'end_time': '1587603912', 'spider_name': 'hangye_cenews_yaowen', 'start_time': '1587603912'}  消息处理总量:1条
2020-04-23 at 09:05:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587603854', 'start_time': '1587603852'}  消息处理总量:5条
2020-04-23 at 09:05:38 | SUCCESS | 消息内容:{'end_time': '1587603882', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_hongguan', 'start_time': '1587603882'}  消息处理总量:1条
