2020-09-01 at 09:22:53 | SUCCESS | 消息内容:{'end_time': '1598923286', 'start_time': '1598923286', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 10:39:41 | SUCCESS | 消息内容:{'end_time': '1598928005', 'start_time': '1598928004', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-09-01 at 10:39:46 | SUCCESS | 消息内容:{'end_time': '1598927985', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1598927985', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-09-01 at 10:39:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_pedaily_raw', 'spider_name': 'caijing_pedaily_gundong', 'start_time': '1598927983', 'end_time': '1598927986'}  消息处理总量:5条
2020-09-01 at 10:40:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'start_time': '1598928023', 'end_time': '1598928032'}  消息处理总量:7条
2020-09-01 at 10:40:48 | SUCCESS | 消息内容:{'end_time': '1598928062', 'start_time': '1598928062', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-09-01 at 10:40:59 | SUCCESS | 消息内容:{'end_time': '1598928079', 'spider_name': 'caijing_thepaper_cjsxy', 'start_time': '1598928077', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:3条
2020-09-01 at 10:41:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598928085', 'spider_name': 'caijing_jrj_ss', 'end_time': '1598928086'}  消息处理总量:0条
2020-09-01 at 10:41:03 | SUCCESS | 消息内容:{'end_time': '1598928085', 'start_time': '1598928082', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:3条
2020-09-01 at 10:41:21 | SUCCESS | 消息内容:{'end_time': '1598928125', 'collection_name': 'sy_news_hangye_coal_raw', 'start_time': '1598928125', 'spider_name': 'hangye_coal_news'}  消息处理总量:1条
2020-09-01 at 10:41:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_youth_raw', 'start_time': '1598928103', 'spider_name': 'caijing_youth_house', 'end_time': '1598928105'}  消息处理总量:4条
2020-09-01 at 10:41:28 | SUCCESS | 消息内容:{'end_time': '1598928114', 'start_time': '1598928114', 'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:1条
2020-09-01 at 10:41:41 | SUCCESS | 消息内容:{'end_time': '1598928120', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598928118', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-09-01 at 10:42:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_zbsc', 'start_time': '1598928094', 'end_time': '1598928094'}  消息处理总量:1条
2020-09-01 at 10:42:00 | SUCCESS | 消息内容:{'end_time': '1598928145', 'start_time': '1598928136', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 10:42:25 | SUCCESS | 消息内容:{'end_time': '1598928139', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598928116', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:6条
2020-09-01 at 10:42:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598928169', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598928180'}  消息处理总量:9条
2020-09-01 at 10:43:08 | SUCCESS | 消息内容:{'end_time': '1598928166', 'start_time': '1598928165', 'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-09-01 at 10:43:16 | SUCCESS | 消息内容:{'end_time': '1598928216', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598928213'}  消息处理总量:5条
2020-09-01 at 10:43:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thecapital_raw', 'spider_name': 'caijing_thecapital_zixun', 'start_time': '1598928137', 'end_time': '1598928162'}  消息处理总量:2条
2020-09-01 at 10:43:27 | SUCCESS | 消息内容:{'end_time': '1598928216', 'start_time': '1598928213', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:4条
2020-09-01 at 10:43:41 | SUCCESS | 消息内容:{'end_time': '1598928209', 'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1598928173'}  消息处理总量:6条
2020-09-01 at 10:43:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598928245', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1598928245'}  消息处理总量:2条
2020-09-01 at 10:43:56 | SUCCESS | 消息内容:{'end_time': '1598928246', 'start_time': '1598928233', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-09-01 at 10:44:29 | SUCCESS | 消息内容:{'end_time': '1598928255', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598928253', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-09-01 at 10:44:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598928295', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1598928297'}  消息处理总量:2条
2020-09-01 at 10:44:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'start_time': '1598928263', 'end_time': '1598928263'}  消息处理总量:1条
2020-09-01 at 10:44:57 | SUCCESS | 消息内容:{'end_time': '1598928316', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598928315', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-09-01 at 10:45:01 | SUCCESS | 消息内容:{'end_time': '1598928297', 'start_time': '1598928284', 'spider_name': 'caijing_zhicheng_caijing', 'collection_name': 'sy_news_finance_zhicheng_raw'}  消息处理总量:10条
2020-09-01 at 10:45:43 | SUCCESS | 消息内容:{'end_time': '1598928351', 'start_time': '1598928332', 'spider_name': 'caijing_caijing_industry', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:8条
2020-09-01 at 10:45:45 | SUCCESS | 消息内容:{'end_time': '1598928359', 'spider_name': 'caijing_abi_zixun', 'collection_name': 'sy_news_finance_abi_raw', 'start_time': '1598928345'}  消息处理总量:5条
2020-09-01 at 10:45:56 | SUCCESS | 消息内容:{'end_time': '1598928354', 'start_time': '1598928354', 'spider_name': 'caijing_cqnews_finance_all', 'collection_name': 'sy_news_finance_cqnews_raw'}  消息处理总量:1条
2020-09-01 at 10:45:58 | SUCCESS | 消息内容:{'end_time': '1598928346', 'start_time': '1598928345', 'spider_name': 'caijing_10jqka_zqzx', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:0条
2020-09-01 at 10:46:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598928373', 'end_time': '1598928375'}  消息处理总量:3条
2020-09-01 at 10:46:03 | SUCCESS | 消息内容:{'end_time': '1598928359', 'spider_name': 'caijing_port_hangyezixun_all', 'start_time': '1598928269', 'collection_name': 'sy_news_finance_port_raw'}  消息处理总量:6条
2020-09-01 at 10:46:14 | SUCCESS | 消息内容:{'end_time': '1598928395', 'start_time': '1598928393', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:4条
2020-09-01 at 10:46:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1598928376', 'end_time': '1598928401'}  消息处理总量:7条
2020-09-01 at 10:46:44 | SUCCESS | 消息内容:{'end_time': '1598928417', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598928416', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-09-01 at 10:46:53 | SUCCESS | 消息内容:{'end_time': '1598928362', 'start_time': '1598928362', 'spider_name': 'caijing_chinatimes_all', 'collection_name': 'sy_news_finance_chinatimes_raw'}  消息处理总量:1条
2020-09-01 at 10:47:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598928381', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1598928416'}  消息处理总量:8条
2020-09-01 at 10:47:20 | SUCCESS | 消息内容:{'end_time': '1598928453', 'spider_name': 'caijing_sohu_hs', 'collection_name': 'sy_news_finance_sohu_raw', 'start_time': '1598928453'}  消息处理总量:1条
2020-09-01 at 10:47:43 | SUCCESS | 消息内容:{'end_time': '1598928471', 'start_time': '1598928399', 'spider_name': 'caijing_winshang_yaowen_all', 'collection_name': 'sy_news_finance_winshang_raw'}  消息处理总量:2条
2020-09-01 at 10:48:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1598928472', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1598928520'}  消息处理总量:3条
2020-09-01 at 10:48:39 | SUCCESS | 消息内容:{'end_time': '1598928529', 'spider_name': 'caijing_askci_gcy', 'collection_name': 'sy_news_finance_askci_raw', 'start_time': '1598928527'}  消息处理总量:3条
2020-09-01 at 10:48:47 | SUCCESS | 消息内容:{'end_time': '1598928537', 'start_time': '1598928537', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:1条
2020-09-01 at 10:48:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_bjx_raw', 'spider_name': 'hangye_bjx_yaowen', 'start_time': '1598928564', 'end_time': '1598928568'}  消息处理总量:7条
2020-09-01 at 10:48:51 | SUCCESS | 消息内容:{'end_time': '1598928553', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598928552'}  消息处理总量:2条
2020-09-01 at 10:49:25 | SUCCESS | 消息内容:{'end_time': '1598928576', 'start_time': '1598928576', 'spider_name': 'caijing_dcement_zixun', 'collection_name': 'sy_news_finance_dcement_raw'}  消息处理总量:1条
2020-09-01 at 10:49:31 | SUCCESS | 消息内容:{'end_time': '1598928593', 'spider_name': 'caijing_bjx_yaowen', 'start_time': '1598928593', 'collection_name': 'sy_news_finance_bjx_raw'}  消息处理总量:1条
2020-09-01 at 10:49:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_coal_raw', 'spider_name': 'hangye_coal_news', 'start_time': '1598928614', 'end_time': '1598928616'}  消息处理总量:3条
2020-09-01 at 10:49:57 | SUCCESS | 消息内容:{'end_time': '1598928609', 'start_time': '1598928605', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-09-01 at 10:49:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mycaijing_raw', 'spider_name': 'caijing_mycaijing_fc', 'start_time': '1598928624', 'end_time': '1598928624'}  消息处理总量:1条
2020-09-01 at 10:50:07 | SUCCESS | 消息内容:{'end_time': '1598928626', 'spider_name': 'caijing_china_kj', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1598928624'}  消息处理总量:3条
2020-09-01 at 10:50:22 | SUCCESS | 消息内容:{'end_time': '1598928634', 'start_time': '1598928615', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:8条
2020-09-01 at 10:50:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cria_raw', 'spider_name': 'caijing_cria_qyxw', 'start_time': '1598928643', 'end_time': '1598928649'}  消息处理总量:6条
2020-09-01 at 10:50:48 | SUCCESS | 消息内容:{'end_time': '1598928662', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598928658'}  消息处理总量:6条
2020-09-01 at 10:50:57 | SUCCESS | 消息内容:{'end_time': '1598928629', 'start_time': '1598928622', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:9条
2020-09-01 at 10:51:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1598928714', 'spider_name': 'hangye_smm_news', 'end_time': '1598928715'}  消息处理总量:3条
2020-09-01 at 10:51:29 | SUCCESS | 消息内容:{'end_time': '1598928709', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598928706', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:7条
2020-09-01 at 10:51:42 | SUCCESS | 消息内容:{'end_time': '1598928744', 'start_time': '1598928744', 'spider_name': 'hangye_bmlink_marketnews', 'collection_name': 'sy_news_hangye_bmlink_raw'}  消息处理总量:2条
2020-09-01 at 10:52:32 | SUCCESS | 消息内容:{'end_time': '1598928709', 'spider_name': 'caijing_eastmoney_wh', 'start_time': '1598928709', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 10:52:32 | SUCCESS | 消息内容:{'end_time': '1598928793', 'start_time': '1598928793', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:2条
2020-09-01 at 10:52:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598928744', 'end_time': '1598928751'}  消息处理总量:4条
2020-09-01 at 10:52:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1598928785', 'end_time': '1598928785'}  消息处理总量:1条
2020-09-01 at 10:52:46 | SUCCESS | 消息内容:{'end_time': '1598928761', 'collection_name': 'sy_news_finance_smm_raw', 'start_time': '1598928754', 'spider_name': 'caijing_smm_yaowen'}  消息处理总量:3条
2020-09-01 at 10:52:53 | SUCCESS | 消息内容:{'end_time': '1598928783', 'start_time': '1598928783', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 10:53:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598928816', 'spider_name': 'caijing_cs_shichang', 'end_time': '1598928821'}  消息处理总量:9条
2020-09-01 at 10:53:35 | SUCCESS | 消息内容:{'end_time': '1598928764', 'collection_name': 'sy_news_finance_thecapital_raw', 'start_time': '1598928746', 'spider_name': 'caijing_thecapital_zixun'}  消息处理总量:4条
2020-09-01 at 10:54:11 | SUCCESS | 消息内容:{'end_time': '1598928866', 'start_time': '1598928864', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:7条
2020-09-01 at 10:54:15 | SUCCESS | 消息内容:{'end_time': '1598928877', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1598928875', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:5条
2020-09-01 at 10:54:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_port_raw', 'start_time': '1598928818', 'spider_name': 'caijing_port_hangyezixun_all', 'end_time': '1598928875'}  消息处理总量:14条
2020-09-01 at 10:54:38 | SUCCESS | 消息内容:{'end_time': '1598928922', 'start_time': '1598928922', 'spider_name': 'hangye_cenews_yaowen', 'collection_name': 'sy_news_hangye_cenews_raw'}  消息处理总量:1条
2020-09-01 at 10:55:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598928964', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1598928965'}  消息处理总量:5条
2020-09-01 at 10:56:09 | SUCCESS | 消息内容:{'end_time': '1598928996', 'spider_name': 'caijing_yicai_dz', 'start_time': '1598928995', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:2条
2020-09-01 at 10:56:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_xbcd_raw', 'spider_name': 'hangye_xbcd_news', 'start_time': '1598929024', 'end_time': '1598929024'}  消息处理总量:0条
2020-09-01 at 10:56:24 | SUCCESS | 消息内容:{'end_time': '1598928994', 'start_time': '1598928984', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:9条
2020-09-01 at 10:56:25 | SUCCESS | 消息内容:{'end_time': '1598928993', 'spider_name': 'caijing_southmoney_caijingyaowen', 'start_time': '1598928993', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:1条
2020-09-01 at 10:56:38 | SUCCESS | 消息内容:{'end_time': '1598929020', 'start_time': '1598929019', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-09-01 at 10:56:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'start_time': '1598929032', 'spider_name': 'caijing_jiemian_hg', 'end_time': '1598929032'}  消息处理总量:1条
2020-09-01 at 10:57:00 | SUCCESS | 消息内容:{'end_time': '1598929042', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598929042'}  消息处理总量:1条
2020-09-01 at 10:57:20 | SUCCESS | 消息内容:{'end_time': '1598929066', 'start_time': '1598929066', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 10:57:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598929021', 'end_time': '1598929036'}  消息处理总量:6条
2020-09-01 at 10:58:00 | SUCCESS | 消息内容:{'end_time': '1598929112', 'spider_name': 'hangye_coal_news', 'start_time': '1598929104', 'collection_name': 'sy_news_hangye_coal_raw'}  消息处理总量:4条
2020-09-01 at 10:58:02 | SUCCESS | 消息内容:{'end_time': '1598929099', 'start_time': '1598929095', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:4条
2020-09-01 at 10:58:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598928922', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1598929006'}  消息处理总量:13条
